trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
61f05_00000,6.183381080627441,0.0,0.7440650463104248,0.7440650463104248,1.0,0.6348763108253479,73.37128448486328,6725.79833984375,-3.869826316833496,292.5256495475769,True,,,20,618af2e8b84c40dda6d84a9bfd3998b7,2021-09-28_12-33-37,1632821617,5911.599438905716,149422,crimv3mgpu020,10.141.0.25,5911.599438905716,0,20,"0_batch_size=32,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.92267,dropout_lstm=0.20926,hidden_dim=32,learning_rate=9.4216e-06,lstm_layers=1,lstm_output_dim=18,opt_step_size=17,weight_decay=0.0028072",9.421596052042091e-06,32,False,1,32,18,0.20925682370467547,0.9226700685895893,17,0.0028071764987592056,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,raw,40min_centered
61f05_00001,7.06210994720459,0.52897047996521,0.8358154296875,0.8341560363769531,0.972671389579773,0.8160205483436584,73.35541534423828,6724.49609375,-3.865095853805542,46.78692960739136,True,,,20,5bf6973ef3004ce4a0034d13e89dada3,2021-09-28_12-50-05,1632822605,980.2069308757782,149421,crimv3mgpu020,10.141.0.25,980.2069308757782,0,20,"1_batch_size=2048,bidirectional=True,cnn_kernel_size=4,dropout_lin=0.75519,dropout_lstm=0.52251,hidden_dim=8,learning_rate=1.9393e-05,lstm_layers=2,lstm_output_dim=46,opt_step_size=6,weight_decay=0.0099072",1.93929510146857e-05,2048,True,2,8,46,0.5225103047598447,0.7551915320559386,6,0.00990720052432086,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],4,raw,40min_centered
61f05_00002,2.161322832107544,0.5601630806922913,0.8413771986961365,0.8683974742889404,0.9273967146873474,0.8352852463722229,73.38082122802734,6727.2587890625,-3.8706109523773193,510.08825945854187,True,,,6,69566d38fec54f3ead697e223b81ae53,2021-09-28_13-40-57,1632825657,3045.475194454193,149424,crimv3mgpu020,10.141.0.25,3045.475194454193,0,6,"2_batch_size=64,bidirectional=True,cnn_kernel_size=2,dropout_lin=0.011926,dropout_lstm=0.97216,hidden_dim=128,learning_rate=0.023969,lstm_layers=2,lstm_output_dim=107,opt_step_size=9,weight_decay=2.7798e-05",0.02396895485620173,64,True,2,128,107,0.9721570830207976,0.011925711575971887,9,2.77980311615369e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,raw,40min_centered
61f05_00003,4.877460956573486,0.0,0.7438870668411255,0.7438870668411255,1.0,0.6346374154090881,73.35541534423828,6724.49609375,-3.865095853805542,56.667500257492065,True,,,20,e8d5bdffebfc48ec97d9b92b3004cd63,2021-09-28_13-55-45,1632826545,880.5312423706055,149417,crimv3mgpu020,10.141.0.25,880.5312423706055,0,20,"3_batch_size=2048,bidirectional=True,cnn_kernel_size=5,dropout_lin=0.75791,dropout_lstm=0.84963,hidden_dim=8,learning_rate=0.00060104,lstm_layers=2,lstm_output_dim=41,opt_step_size=4,weight_decay=0.00060369",0.0006010369668425197,2048,True,2,8,41,0.8496272202660968,0.7579067244384857,4,0.0006036870999499303,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],5,raw,40min_centered
61f05_00004,2.004401683807373,0.575613796710968,0.8494991660118103,0.8604158759117126,0.9522489309310913,0.8394815921783447,73.38082122802734,6727.2587890625,-3.8706109523773193,100.14828944206238,True,,,20,4b2705b4873c40e387cd69881f453c22,2021-09-28_14-28-39,1632828519,1966.3085088729858,149427,crimv3mgpu020,10.141.0.25,1966.3085088729858,0,20,"4_batch_size=128,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.059599,dropout_lstm=0.36706,hidden_dim=16,learning_rate=9.8146e-06,lstm_layers=2,lstm_output_dim=51,opt_step_size=1,weight_decay=0.0018565",9.814584453196409e-06,128,False,2,16,51,0.36705836551464566,0.059598880017686096,1,0.0018565287265923294,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,raw,40min_centered
61f05_00005,1.906813621520996,0.5995952486991882,0.8575649261474609,0.8643580675125122,0.9591172933578491,0.847754180431366,73.38082122802734,6727.2587890625,-3.8706109523773193,117.10790944099426,True,,,15,750a818f58bc42b696cf445302407c60,2021-09-28_14-58-45,1632830325,1799.711033821106,149410,crimv3mgpu020,10.141.0.25,1799.711033821106,0,15,"5_batch_size=128,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.5426,dropout_lstm=0.78066,hidden_dim=64,learning_rate=0.0033204,lstm_layers=1,lstm_output_dim=127,opt_step_size=12,weight_decay=0.0019352",0.003320398097420127,128,False,1,64,127,0.7806635484973682,0.5426001892438842,12,0.0019352029532818146,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],6,raw,40min_centered
61f05_00006,2.3200857639312744,0.6135002374649048,0.8609806895256042,0.8755859732627869,0.9477916359901428,0.8542760610580444,73.35541534423828,6724.49609375,-3.865095853805542,75.14435982704163,True,,,9,dbc3755d92ff4b19b3e49777eb5bc00c,2021-09-28_15-10-23,1632831023,691.2409582138062,149399,crimv3mgpu020,10.141.0.25,691.2409582138062,0,9,"6_batch_size=1024,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.17785,dropout_lstm=0.0641,hidden_dim=32,learning_rate=0.00056326,lstm_layers=2,lstm_output_dim=95,opt_step_size=14,weight_decay=0.00011228",0.0005632608301861619,1024,True,2,32,95,0.06410034868625447,0.17785005883712668,14,0.00011227990276904692,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,raw,40min_centered
61f05_00007,2.053565263748169,0.5734212398529053,0.8455810546875,0.8722220659255981,0.928428053855896,0.8400195240974426,73.35541534423828,6724.49609375,-3.865095853805542,50.88539457321167,True,,,20,cdc16b7a864e4f7babf23e0a1d7d0b50,2021-09-28_15-29-19,1632832159,1129.9205951690674,149426,crimv3mgpu020,10.141.0.25,1129.9205951690674,0,20,"7_batch_size=2048,bidirectional=False,cnn_kernel_size=4,dropout_lin=0.12256,dropout_lstm=0.33965,hidden_dim=8,learning_rate=0.070433,lstm_layers=2,lstm_output_dim=12,opt_step_size=11,weight_decay=9.7818e-05",0.07043321626115585,2048,False,2,8,12,0.33965446686256107,0.1225562873370748,11,9.781821316180157e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],4,raw,40min_centered
61f05_00008,8.07860279083252,0.0,0.2561129033565521,0.0,0.0,0.10443937033414841,73.35541534423828,6724.49609375,-3.865095853805542,62.68150544166565,True,,,20,63be614390df41e1ae8b9da87db4484d,2021-09-28_15-50-14,1632833414,1248.9716274738312,149412,crimv3mgpu020,10.141.0.25,1248.9716274738312,0,20,"8_batch_size=1024,bidirectional=False,cnn_kernel_size=4,dropout_lin=0.92027,dropout_lstm=0.68898,hidden_dim=64,learning_rate=2.3416e-06,lstm_layers=1,lstm_output_dim=20,opt_step_size=7,weight_decay=2.0006e-05",2.3415753139845723e-06,1024,False,1,64,20,0.6889841452031464,0.9202680900749453,7,2.0005596524926266e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],4,raw,40min_centered
61f05_00009,1.9969854354858398,0.615271270275116,0.8608380556106567,0.8804477453231812,0.9407427906990051,0.8554435968399048,73.38080596923828,6727.2587890625,-3.8706109523773193,157.47670149803162,True,,,20,fbd9459b48b24641bee8813a2c90e7d9,2021-09-28_16-44-06,1632836646,3224.7631583213806,149409,crimv3mgpu020,10.141.0.25,3224.7631583213806,0,20,"9_batch_size=64,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.089805,dropout_lstm=0.31433,hidden_dim=16,learning_rate=0.00018352,lstm_layers=1,lstm_output_dim=23,opt_step_size=3,weight_decay=0.0098145",0.0001835176877485405,64,False,1,16,23,0.31433372120598635,0.08980466831424172,3,0.009814455112251399,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,raw,40min_centered
