trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
05d4d_00014,1.9228928089141846,0.6318196654319763,0.8602756261825562,0.8711401224136353,0.9474477767944336,0.8540826439857483,71.70365142822266,6730.96337890625,-3.0977344512939453,261.073139667511,True,,,20,22cd78dd0960447da5e992a0271bf8e2,2021-10-05_04-43-04,1633398184,5225.309260129929,396317,crimv3srv033,10.141.0.15,5225.309260129929,0,20,"14_batch_size=64,bidirectional=True,cnn_kernel_size=3,cnn_layers=3,dropout_lin=0.20304,dropout_lstm=0.41586,hidden_dim=16,learning_rate=0.014371,lstm_layers=2,lstm_output_dim=215,opt_step_size=1",0.01437134469316235,64,True,2,16,215,0.4158617055780758,0.20304467586762154,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,3,tsfresh,20min_centered
05d4d_00015,3.5508763790130615,0.0,0.724952757358551,0.724952757358551,1.0,0.6093575358390808,71.69376373291016,6730.11572265625,-3.0957417488098145,121.04910731315613,True,,,20,a1df6aad7d4445db8a937a767146245d,2021-10-05_05-24-23,1633400663,2467.43905377388,396304,crimv3srv033,10.141.0.15,2467.43905377388,0,20,"15_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.51562,dropout_lstm=0.99424,hidden_dim=8,learning_rate=0.00057228,lstm_layers=2,lstm_output_dim=191,opt_step_size=4",0.0005722831530907676,128,False,2,8,191,0.994240587816367,0.5156202719359897,4,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,4,tsfresh,20min_centered
05d4d_00016,2.883575201034546,0.6338841319084167,0.8585342168807983,0.8843379020690918,0.9258735775947571,0.8554977774620056,71.66314697265625,6726.6728515625,-3.091200590133667,146.490638256073,True,,,20,d62b487e3d8d4441894edcce8746a094,2021-10-05_06-14-20,1633403660,2986.0554502010345,396297,crimv3srv033,10.141.0.15,2986.0554502010345,0,20,"16_batch_size=512,bidirectional=True,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.52419,dropout_lstm=0.19934,hidden_dim=128,learning_rate=0.00064231,lstm_layers=1,lstm_output_dim=62,opt_step_size=11",0.0006423119008743994,512,True,1,128,62,0.1993434741011143,0.5241860554725051,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,8,tsfresh,20min_centered
05d4d_00017,1.9272218942642212,0.6392775774002075,0.8633478879928589,0.8669647574424744,0.9585780501365662,0.855726420879364,71.68720245361328,6729.18310546875,-3.0951895713806152,1282.9690458774567,True,,,16,593339ca4f3d4fd3ad76e32612673d92,2021-10-05_11-38-23,1633423103,19430.784098148346,396306,crimv3srv033,10.141.0.15,19430.784098148346,0,16,"17_batch_size=16,bidirectional=True,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.62745,dropout_lstm=0.33647,hidden_dim=128,learning_rate=0.00050528,lstm_layers=1,lstm_output_dim=106,opt_step_size=5",0.0005052795306310472,16,True,1,128,106,0.33647097236958134,0.6274498386857317,5,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,9,tsfresh,20min_centered
05d4d_00018,3.0172832012176514,0.6382123827934265,0.8625507354736328,0.8726223707199097,0.9489169120788574,0.8564793467521667,71.69376373291016,6730.11572265625,-3.0957417488098145,146.84095430374146,True,,,20,8cac27fd1e0041c7ae64d22d3c15dd31,2021-10-05_12-26-59,1633426019,2909.614342212677,396309,crimv3srv033,10.141.0.15,2909.614342212677,0,20,"18_batch_size=128,bidirectional=True,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.49123,dropout_lstm=0.82959,hidden_dim=64,learning_rate=1.7122e-05,lstm_layers=1,lstm_output_dim=107,opt_step_size=14",1.712215692386885e-05,128,True,1,64,107,0.8295949921582969,0.4912313463857707,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",1,3,tsfresh,20min_centered
05d4d_00019,2.136021852493286,0.581825852394104,0.8412275910377502,0.8622433543205261,0.9293786287307739,0.8351406455039978,71.66314697265625,6726.6728515625,-3.091200590133667,119.63469958305359,True,,,20,d52d5f88f3d34c3f8b1a670ce5bf4fbc,2021-10-05_13-07-58,1633428478,2452.421781539917,396305,crimv3srv033,10.141.0.15,2452.421781539917,0,20,"19_batch_size=256,bidirectional=True,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.031128,dropout_lstm=0.80225,hidden_dim=8,learning_rate=7.6514e-06,lstm_layers=1,lstm_output_dim=87,opt_step_size=15",7.651387766237741e-06,256,True,1,8,87,0.8022537127738586,0.0311275619483542,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,9,tsfresh,20min_centered
05d4d_00020,7.194185733795166,0.5751878619194031,0.8393862843513489,0.8549298048019409,0.9369656443595886,0.8315399289131165,71.53321075439453,6712.9267578125,-3.073098659515381,53.089890241622925,True,,,20,84b2fe5d9e6a4882b08137a96a1019a1,2021-10-05_13-25-53,1633429553,1068.2908108234406,396302,crimv3srv033,10.141.0.15,1068.2908108234406,0,20,"20_batch_size=1024,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.67805,dropout_lstm=0.78005,hidden_dim=32,learning_rate=6.8593e-06,lstm_layers=1,lstm_output_dim=23,opt_step_size=17",6.859298999450353e-06,1024,False,1,32,23,0.7800466855298299,0.6780494196186397,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",1,10,tsfresh,20min_centered
05d4d_00021,3.298499345779419,0.0,0.7248863577842712,0.7248863577842712,1.0,0.609269380569458,71.68720245361328,6729.18310546875,-3.0951895713806152,381.0196146965027,True,,,6,a14085e78e31424d91edf51d2a57cd99,2021-10-05_14-06-25,1633431985,2423.183977365494,396303,crimv3srv033,10.141.0.15,2423.183977365494,0,6,"21_batch_size=32,bidirectional=False,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.42011,dropout_lstm=0.12566,hidden_dim=16,learning_rate=0.035201,lstm_layers=1,lstm_output_dim=71,opt_step_size=19",0.03520101926536864,32,False,1,16,71,0.1256636142016413,0.42011006425583153,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,4,tsfresh,20min_centered
05d4d_00022,3.190056800842285,0.6420417428016663,0.8626038432121277,0.8789281845092773,0.939483106136322,0.8580893278121948,71.54000854492188,6712.82470703125,-3.0730366706848145,74.78372168540955,True,,,18,c96fba121ef64cf0aaf525e94ca68496,2021-10-05_14-30-42,1633433442,1450.3073303699493,396307,crimv3srv033,10.141.0.15,1450.3073303699493,0,18,"22_batch_size=1024,bidirectional=False,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.3813,dropout_lstm=0.96983,hidden_dim=16,learning_rate=0.0020203,lstm_layers=1,lstm_output_dim=138,opt_step_size=2",0.002020289908399089,1024,False,1,16,138,0.9698346834374855,0.3813002317836186,2,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,5,tsfresh,20min_centered
05d4d_00023,7.7288007736206055,0.4402221143245697,0.7945715188980103,0.8175254464149475,0.9223926663398743,0.7799049615859985,71.66314697265625,6726.6728515625,-3.091200590133667,83.0157253742218,True,,,20,e9dd4378c5054889a404d1bccbf2fa6c,2021-10-05_15-00-42,1633435242,1791.9051990509033,396292,crimv3srv033,10.141.0.15,1791.9051990509033,0,20,"23_batch_size=256,bidirectional=True,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.75095,dropout_lstm=0.48042,hidden_dim=8,learning_rate=1.5638e-06,lstm_layers=1,lstm_output_dim=11,opt_step_size=5",1.5637795780818107e-06,256,True,1,8,11,0.48041603235594477,0.7509508096427187,5,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,4,tsfresh,20min_centered
05d4d_00024,2.1255791187286377,0.5954445600509644,0.8479978442192078,0.8530269265174866,0.9547361135482788,0.8381310701370239,71.66314697265625,6726.6728515625,-3.091200590133667,88.9955415725708,True,,,13,85d36a543ae5445e89825108faf85657,2021-10-05_15-20-57,1633436457,1208.379238128662,396301,crimv3srv033,10.141.0.15,1208.379238128662,0,13,"24_batch_size=512,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.50197,dropout_lstm=0.20168,hidden_dim=32,learning_rate=0.035449,lstm_layers=1,lstm_output_dim=70,opt_step_size=15",0.03544908599746605,512,True,1,32,70,0.20168430953011096,0.5019678566956197,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,10,tsfresh,20min_centered
05d4d_00025,7.468864917755127,0.2478572577238083,0.748020589351654,0.7587228417396545,0.956416130065918,0.6968096494674683,71.66314697265625,6726.6728515625,-3.091200590133667,66.11996507644653,True,,,20,09099732215e430582f2f34a1fb5c2c4,2021-10-05_15-43-55,1633437835,1371.0868322849274,396299,crimv3srv033,10.141.0.15,1371.0868322849274,0,20,"25_batch_size=256,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.80563,dropout_lstm=0.021955,hidden_dim=8,learning_rate=1.3405e-06,lstm_layers=2,lstm_output_dim=252,opt_step_size=3",1.3405269946160161e-06,256,False,2,8,252,0.021954870629976586,0.8056321168450407,3,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",1,2,tsfresh,20min_centered
05d4d_00026,2.232823133468628,0.6231716275215149,0.8561869263648987,0.8738317489624023,0.9367997646331787,0.8511553406715393,71.66314697265625,6726.6728515625,-3.091200590133667,179.33848810195923,True,,,19,49ee3ca8bc50421b8c910484527d8d3f,2021-10-05_16-42-19,1633441339,3496.3167428970337,396296,crimv3srv033,10.141.0.15,3496.3167428970337,0,19,"26_batch_size=256,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.70789,dropout_lstm=0.32848,hidden_dim=128,learning_rate=0.0043567,lstm_layers=2,lstm_output_dim=40,opt_step_size=7",0.004356661519669353,256,False,2,128,40,0.32847840510934556,0.7078933708784029,7,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,6,tsfresh,20min_centered
05d4d_00027,2.3597962856292725,0.5850658416748047,0.8435839414596558,0.832068681716919,0.9825147390365601,0.8256133794784546,71.68720245361328,6729.18310546875,-3.0951895713806152,665.2585818767548,True,,,16,cb46aa7b133b4a92a2141f391a401594,2021-10-05_19-40-20,1633452020,10674.81837773323,396291,crimv3srv033,10.141.0.15,10674.81837773323,0,16,"27_batch_size=16,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.78625,dropout_lstm=0.38654,hidden_dim=16,learning_rate=0.00021206,lstm_layers=1,lstm_output_dim=195,opt_step_size=12",0.00021206050861360073,16,True,1,16,195,0.38654262602043765,0.7862516454381087,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,10,tsfresh,20min_centered
05d4d_00028,3.3192617893218994,0.6430880427360535,0.863510012626648,0.8755699992179871,0.9457221031188965,0.8581514358520508,71.54000854492188,6712.82470703125,-3.0730366706848145,73.63710570335388,True,,,20,8688b23a3ca343058c3440e128222bd2,2021-10-05_20-06-42,1633453602,1574.38476896286,396300,crimv3srv033,10.141.0.15,1574.38476896286,0,20,"28_batch_size=1024,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.36066,dropout_lstm=0.77082,hidden_dim=32,learning_rate=0.00010437,lstm_layers=1,lstm_output_dim=77,opt_step_size=10",0.00010436851163510603,1024,True,1,32,77,0.7708172366140186,0.36066364547613494,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,9,tsfresh,20min_centered
