trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
62e9e_00000,5.468947887420654,0.5941523313522339,0.8539475798606873,0.8729541301727295,0.9405460953712463,0.847417414188385,73.35541534423828,6724.49609375,-3.865095853805542,75.48549747467041,True,,,20,56aad25a8cf542598b84c58697622d3c,2021-09-28_11-21-40,1632817300,1590.7982890605927,59293,crimv3srv042,10.141.0.36,1590.7982890605927,0,20,"0_batch_size=1024,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.77749,dropout_lstm=0.18203,hidden_dim=64,learning_rate=8.6021e-06,lstm_layers=2,lstm_output_dim=75,opt_step_size=18,weight_decay=7.1541e-05",8.602062573761805e-06,1024,True,2,64,75,0.18202542635494656,0.7774854633574084,18,7.154058113322623e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],6,tsfresh,40min_centered
62e9e_00001,2.1113033294677734,0.5164502263069153,0.8075855374336243,0.8875436186790466,0.8490214347839355,0.8111646771430969,73.3807601928711,6727.26171875,-3.8706130981445312,154.88070273399353,True,,,11,a987ff954eac4e28bbebf780608d9631,2021-09-28_11-50-43,1632819043,1736.1849133968353,59284,crimv3srv042,10.141.0.36,1736.1849133968353,0,11,"1_batch_size=128,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.069886,dropout_lstm=0.87227,hidden_dim=64,learning_rate=0.018535,lstm_layers=2,lstm_output_dim=119,opt_step_size=8,weight_decay=0.00040289",0.018534565871888484,128,True,2,64,119,0.8722744135004394,0.06988585163362038,8,0.00040289030790055725,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],6,tsfresh,40min_centered
62e9e_00002,1.8688806295394897,0.6466865539550781,0.870995283126831,0.8919897675514221,0.94054114818573,0.8671581149101257,73.38082122802734,6727.2587890625,-3.8706109523773193,164.22302317619324,True,,,20,1f52c12879f7453f8d3dba1cb9403e83,2021-09-28_12-46-20,1632822380,3330.1708030700684,59292,crimv3srv042,10.141.0.36,3330.1708030700684,0,20,"2_batch_size=64,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.10875,dropout_lstm=0.61302,hidden_dim=16,learning_rate=0.00022521,lstm_layers=2,lstm_output_dim=74,opt_step_size=17,weight_decay=0.0042694",0.00022520704856408952,64,True,2,16,74,0.6130202683732547,0.10874990873751278,17,0.00426942611589155,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],7,tsfresh,40min_centered
62e9e_00003,2.391317844390869,0.6410710215568542,0.8706013560295105,0.8818444609642029,0.9539376497268677,0.8644098043441772,73.38082122802734,6727.2587890625,-3.8706109523773193,219.0185046195984,True,,,20,f61516a9e4d84802b760702330fb74ab,2021-09-28_13-55-26,1632826526,4139.443224668503,59288,crimv3srv042,10.141.0.36,4139.443224668503,0,20,"3_batch_size=64,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.38869,dropout_lstm=0.46479,hidden_dim=128,learning_rate=5.4487e-06,lstm_layers=1,lstm_output_dim=125,opt_step_size=17,weight_decay=0.0013435",5.448714380905509e-06,64,False,1,128,125,0.46478969586124663,0.3886904557217693,17,0.0013434894758671153,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,tsfresh,40min_centered
62e9e_00004,2.8636229038238525,0.5289179682731628,0.8353083729743958,0.843341588973999,0.9562363624572754,0.8206021785736084,73.35541534423828,6724.49609375,-3.865095853805542,77.36159110069275,True,,,9,4cb049ca170e4a239668f64fca032b61,2021-09-28_14-07-44,1632827264,731.4541914463043,59281,crimv3srv042,10.141.0.36,731.4541914463043,0,9,"4_batch_size=2048,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.54373,dropout_lstm=0.92527,hidden_dim=64,learning_rate=0.028145,lstm_layers=2,lstm_output_dim=86,opt_step_size=6,weight_decay=1.9573e-05",0.028144689450519896,2048,True,2,64,86,0.925271834579816,0.5437259698148414,6,1.957279540490875e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],10,tsfresh,40min_centered
62e9e_00005,5.185754776000977,0.5143324136734009,0.8314303159713745,0.8337782621383667,0.9659686088562012,0.8124097585678101,73.35541534423828,6724.49609375,-3.865095853805542,43.52040767669678,True,,,20,cee84f76a8aa491c8d04265c1b692257,2021-09-28_14-23-52,1632828232,961.5042812824249,59291,crimv3srv042,10.141.0.36,961.5042812824249,0,20,"5_batch_size=512,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.84711,dropout_lstm=0.50796,hidden_dim=16,learning_rate=4.8332e-06,lstm_layers=1,lstm_output_dim=120,opt_step_size=11,weight_decay=2.0805e-05",4.833177517806618e-06,512,True,1,16,120,0.5079620871144896,0.8471131932079095,11,2.0804859035458472e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,tsfresh,40min_centered
62e9e_00006,4.875332355499268,0.626181423664093,0.8645864725112915,0.8826078772544861,0.9434493184089661,0.8593102097511292,73.35541534423828,6724.49609375,-3.865095853805542,52.53556704521179,True,,,20,759dd1d1dfc346229f3ff78980b6a2c7,2021-09-28_14-42-45,1632829365,1125.85951089859,59264,crimv3srv042,10.141.0.36,1125.85951089859,0,20,"6_batch_size=1024,bidirectional=True,cnn_kernel_size=2,dropout_lin=0.56207,dropout_lstm=0.3589,hidden_dim=64,learning_rate=1.47e-05,lstm_layers=1,lstm_output_dim=82,opt_step_size=2,weight_decay=3.1306e-05",1.4699888827021291e-05,1024,True,1,64,82,0.3589038949647364,0.562065094658092,2,3.130591331907021e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,tsfresh,40min_centered
62e9e_00007,3.104318141937256,0.0,0.7438870668411255,0.7438870668411255,1.0,0.6346374154090881,73.35541534423828,6724.49609375,-3.865095853805542,50.95734763145447,True,,,6,06f2be7373a44e42b7a18a15baa4e808,2021-09-28_14-48-53,1632829733,359.8740723133087,59260,crimv3srv042,10.141.0.36,359.8740723133087,0,6,"7_batch_size=512,bidirectional=False,cnn_kernel_size=10,dropout_lin=0.98274,dropout_lstm=0.37418,hidden_dim=64,learning_rate=0.094126,lstm_layers=1,lstm_output_dim=60,opt_step_size=4,weight_decay=4.2472e-05",0.09412645764135623,512,False,1,64,60,0.37417769713990245,0.982736833428738,4,4.2471705439546554e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],10,tsfresh,40min_centered
62e9e_00008,2.0394859313964844,0.5553569197654724,0.842587411403656,0.8315494060516357,0.9887347221374512,0.8195635676383972,73.37128448486328,6725.79833984375,-3.869826316833496,285.8331913948059,True,,,20,b90dccfe21294924a335ce63bd9b55fd,2021-09-28_16-24-17,1632835457,5717.560643196106,59294,crimv3srv042,10.141.0.36,5717.560643196106,0,20,"8_batch_size=32,bidirectional=True,cnn_kernel_size=2,dropout_lin=0.69095,dropout_lstm=0.59149,hidden_dim=8,learning_rate=0.00072556,lstm_layers=2,lstm_output_dim=102,opt_step_size=8,weight_decay=1.1417e-05",0.0007255627056599131,32,True,2,8,102,0.591494584511478,0.6909510485992135,8,1.141676282815946e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,tsfresh,40min_centered
62e9e_00009,3.5570449829101562,0.5757537484169006,0.850144624710083,0.8527175188064575,0.9652743339538574,0.8370139002799988,73.35541534423828,6724.49609375,-3.865095853805542,32.237143993377686,True,,,20,1b87a870009e4754955da9ab0c58be20,2021-09-28_16-36-07,1632836167,703.4137723445892,59289,crimv3srv042,10.141.0.36,703.4137723445892,0,20,"9_batch_size=2048,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.55861,dropout_lstm=0.25407,hidden_dim=16,learning_rate=3.4857e-05,lstm_layers=2,lstm_output_dim=89,opt_step_size=11,weight_decay=8.5438e-05",3.4856641817598396e-05,2048,False,2,16,89,0.25407338542480107,0.558612457930403,11,8.54380938288848e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],9,tsfresh,40min_centered
