trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
ee9ec_00000,0.36103007197380066,0.5739648938179016,0.8533935546875,0.8693749904632568,0.9484100341796875,0.8446136116981506,46.31194496154785,True,,,28,58b7401cfaae439891d709a42dc058d5,2021-09-30_17-33-14,1633012394,1458.9136908054352,166958,crimv3mgpu008,10.141.0.6,1458.9136908054352,0,28,"0_batch_size=2048,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.3401,dropout_lstm=0.022969,hidden_dim=8,learning_rate=0.050512,lstm_layers=2,lstm_output_dim=170,opt_step_size=1,weight_decay=3.0956e-05",0.050512268639778375,2048,False,2,8,170,0.022968892893468484,0.3400976305695558,1,3.09563036452686e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,6,tsfresh,40min_notcentered
ee9ec_00001,0.3941127061843872,0.5856165885925293,0.8542668223381042,0.8822088837623596,0.931428849697113,0.8493769764900208,69.7871766090393,True,,,6,94714ad090e14062a2ccd3cd46d7b510,2021-09-30_17-41-15,1633012875,472.983074426651,166956,crimv3mgpu008,10.141.0.6,472.983074426651,0,6,"1_batch_size=256,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.2403,dropout_lstm=0.15275,hidden_dim=32,learning_rate=0.00135,lstm_layers=2,lstm_output_dim=127,opt_step_size=6,weight_decay=0.0067124",0.0013500268194401748,256,True,2,32,127,0.1527487723679818,0.24029580271039297,6,0.006712351137252367,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,7,tsfresh,40min_notcentered
ee9ec_00002,0.3722881078720093,0.579002857208252,0.854539155960083,0.8725151419639587,0.9455881118774414,0.8466628193855286,59.76983571052551,True,,,11,0a7b2f5bf03f4bfc8b6c5de7ec3c6402,2021-09-30_17-53-51,1633013631,749.0807311534882,167005,crimv3mgpu008,10.141.0.6,749.0807311534882,0,11,"2_batch_size=512,bidirectional=True,cnn_kernel_size=2,dropout_lin=0.38872,dropout_lstm=0.52092,hidden_dim=8,learning_rate=0.0017031,lstm_layers=2,lstm_output_dim=186,opt_step_size=9,weight_decay=0.0054384",0.001703141177285374,512,True,2,8,186,0.5209154595364565,0.3887234733778515,9,0.005438435696567291,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,2,tsfresh,40min_notcentered
ee9ec_00003,0.3990963399410248,0.5407714247703552,0.8413367867469788,0.8662915825843811,0.9341264367103577,0.8334172368049622,35.82000422477722,True,,,8,007bb8dd902e44059917ee20b7d4b245,2021-09-30_17-59-40,1633013980,342.3271760940552,166989,crimv3mgpu008,10.141.0.6,342.3271760940552,0,8,"3_batch_size=1024,bidirectional=False,cnn_kernel_size=3,dropout_lin=0.12834,dropout_lstm=0.19337,hidden_dim=32,learning_rate=0.045892,lstm_layers=1,lstm_output_dim=229,opt_step_size=10,weight_decay=0.0014942",0.0458921238969338,1024,False,1,32,229,0.19336736734130022,0.12833639055100354,10,0.0014941746628790442,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,3,tsfresh,40min_notcentered
ee9ec_00004,0.36231017112731934,0.587510347366333,0.8578701615333557,0.8712509274482727,0.9525453448295593,0.8490948677062988,361.652601480484,True,,,10,8e5d604f384c4f488ebefa06f51e466f,2021-09-30_18-47-12,1633016832,2844.7039210796356,166983,crimv3mgpu008,10.141.0.6,2844.7039210796356,0,10,"4_batch_size=32,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.50719,dropout_lstm=0.23161,hidden_dim=16,learning_rate=0.0012772,lstm_layers=2,lstm_output_dim=140,opt_step_size=2,weight_decay=4.2196e-05",0.0012771568972326768,32,True,2,16,140,0.2316122213285865,0.5071857939840031,2,4.219623778533948e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,8,tsfresh,40min_notcentered
ee9ec_00005,0.4563097059726715,0.24624787271022797,0.7744712233543396,0.7700715065002441,0.9998882412910461,0.6929855346679688,228.68444871902466,True,,,50,89ec1eb10cae42548e4f27eebaa766ba,2021-09-30_22-01-07,1633028467,11624.930220603943,166963,crimv3mgpu008,10.141.0.6,11624.930220603943,0,50,"5_batch_size=32,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.89576,dropout_lstm=0.42219,hidden_dim=32,learning_rate=4.942e-06,lstm_layers=1,lstm_output_dim=208,opt_step_size=1,weight_decay=0.00030695",4.941958050473178e-06,32,False,1,32,208,0.4221864313814767,0.8957575116884842,1,0.0003069452319720481,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,5,tsfresh,40min_notcentered
ee9ec_00006,0.46253877878189087,0.0,0.7553523182868958,0.7553523182868958,1.0,0.6500770449638367,77.16769337654114,True,,,7,c7246ab8eed546eea76b4c00b878f83d,2021-09-30_22-11-19,1633029079,599.7551257610321,166987,crimv3mgpu008,10.141.0.6,599.7551257610321,0,7,"6_batch_size=256,bidirectional=False,cnn_kernel_size=3,dropout_lin=0.75445,dropout_lstm=0.24331,hidden_dim=128,learning_rate=0.0039546,lstm_layers=1,lstm_output_dim=157,opt_step_size=12,weight_decay=0.0043361",0.003954594271819516,256,False,1,128,157,0.24330786762045387,0.7544480362453864,12,0.004336050199479278,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,3,tsfresh,40min_notcentered
ee9ec_00007,0.4306604266166687,0.36725834012031555,0.7975641489028931,0.7892293930053711,0.9986093640327454,0.7393476963043213,231.74646043777466,True,,,22,166906b5774145558fffd28a3597ef97,2021-09-30_23-37-45,1633034265,5178.735137939453,166967,crimv3mgpu008,10.141.0.6,5178.735137939453,0,22,"7_batch_size=32,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.86991,dropout_lstm=0.13684,hidden_dim=16,learning_rate=7.9214e-05,lstm_layers=2,lstm_output_dim=82,opt_step_size=12,weight_decay=2.9794e-05",7.921366366013506e-05,32,False,2,16,82,0.13684401732520968,0.8699128190804016,12,2.9793875445866093e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,6,tsfresh,40min_notcentered
ee9ec_00008,0.35325390100479126,0.5831487774848938,0.8574523329734802,0.864736020565033,0.961720883846283,0.8463113903999329,266.0631456375122,True,,,12,0d27563d0acb4fd8ad7f2333bb7dbcd1,2021-10-01_00-32-02,1633037522,3245.7414054870605,166984,crimv3mgpu008,10.141.0.6,3245.7414054870605,0,12,"8_batch_size=128,bidirectional=True,cnn_kernel_size=4,dropout_lin=0.58335,dropout_lstm=0.5074,hidden_dim=128,learning_rate=0.00024106,lstm_layers=2,lstm_output_dim=140,opt_step_size=10,weight_decay=0.00011937",0.00024106049688862443,128,True,2,128,140,0.5074032697514743,0.5833496343616689,10,0.00011936709235170858,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,4,tsfresh,40min_notcentered
ee9ec_00009,0.5583504438400269,0.0,0.7553646564483643,0.7553646564483643,1.0,0.650093674659729,233.04163551330566,True,,,50,32d0c9b27cc44bbfb281a38a725cffb9,2021-10-01_03-50-20,1633049420,11885.71420121193,166952,crimv3mgpu008,10.141.0.6,11885.71420121193,0,50,"9_batch_size=64,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.9333,dropout_lstm=0.40478,hidden_dim=128,learning_rate=1.6459e-06,lstm_layers=2,lstm_output_dim=29,opt_step_size=15,weight_decay=0.00018607",1.6458653801829381e-06,64,False,2,128,29,0.4047795524126364,0.9333018844256268,15,0.00018607208560384892,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,5,tsfresh,40min_notcentered
ee9ec_00010,0.369295597076416,0.5771856904029846,0.8545730710029602,0.8694777488708496,0.9500993490219116,0.8456466794013977,82.73507142066956,True,,,8,807b32f29332407bbd43c04cbf1951fd,2021-10-01_04-02-17,1633050137,705.2114734649658,166965,crimv3mgpu008,10.141.0.6,705.2114734649658,0,8,"10_batch_size=128,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.48256,dropout_lstm=0.48854,hidden_dim=16,learning_rate=0.0067093,lstm_layers=1,lstm_output_dim=253,opt_step_size=3,weight_decay=0.0041967",0.006709329994840502,128,True,1,16,253,0.488543044044882,0.482557331430562,3,0.00419669576656539,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,6,tsfresh,40min_notcentered
ee9ec_00011,0.5039966702461243,0.3905473053455353,0.8051305413246155,0.8096486926078796,0.969990074634552,0.7710756659507751,416.4787676334381,True,,,6,4531d59872cd40faa6af175b45dc906c,2021-10-01_04-44-29,1633052669,2524.5068938732147,167010,crimv3mgpu008,10.141.0.6,2524.5068938732147,0,6,"11_batch_size=16,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.70532,dropout_lstm=0.92789,hidden_dim=8,learning_rate=0.0082899,lstm_layers=1,lstm_output_dim=161,opt_step_size=5,weight_decay=0.0019096",0.008289895386313799,16,False,1,8,161,0.9278911940039468,0.7053160117358716,5,0.0019096228932542788,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,6,tsfresh,40min_notcentered
ee9ec_00012,0.5578548908233643,0.0,0.7551380395889282,0.7551380395889282,1.0,0.6497875452041626,593.40287733078,True,,,10,61514a9fb8514e03b1190e73aa5c65e3,2021-10-01_06-24-19,1633058659,5978.291310310364,166951,crimv3mgpu008,10.141.0.6,5978.291310310364,0,10,"12_batch_size=32,bidirectional=True,cnn_kernel_size=3,dropout_lin=0.62256,dropout_lstm=0.48645,hidden_dim=128,learning_rate=0.010642,lstm_layers=1,lstm_output_dim=34,opt_step_size=3,weight_decay=0.00026281",0.01064163949145471,32,True,1,128,34,0.48644516339578203,0.6225573540142622,3,0.0002628053902210006,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,3,tsfresh,40min_notcentered
ee9ec_00013,0.39446428418159485,0.5743891596794128,0.8495272994041443,0.8819947838783264,0.9244847297668457,0.8452516198158264,85.08928060531616,True,,,6,77671a78cd024bc9a783b4f5c7400974,2021-10-01_06-34-04,1633059244,572.5680730342865,167015,crimv3mgpu008,10.141.0.6,572.5680730342865,0,6,"13_batch_size=128,bidirectional=True,cnn_kernel_size=5,dropout_lin=0.005691,dropout_lstm=0.58643,hidden_dim=32,learning_rate=0.0002621,lstm_layers=1,lstm_output_dim=212,opt_step_size=2,weight_decay=0.0015478",0.00026210281657240394,128,True,1,32,212,0.5864281956340897,0.005690953689968303,2,0.0015477611421588313,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,5,tsfresh,40min_notcentered
ee9ec_00014,0.43437638878822327,0.0,0.7553523182868958,0.7553523182868958,1.0,0.6500770449638367,65.89879322052002,True,,,7,0bd2d8320f8645b8b525d3f5d124c6e3,2021-10-01_06-42-44,1633059764,512.2395811080933,166970,crimv3mgpu008,10.141.0.6,512.2395811080933,0,7,"14_batch_size=256,bidirectional=True,cnn_kernel_size=5,dropout_lin=0.21903,dropout_lstm=0.95997,hidden_dim=32,learning_rate=0.00014588,lstm_layers=2,lstm_output_dim=115,opt_step_size=3,weight_decay=0.00011416",0.00014588384846781036,256,True,2,32,115,0.9599729012336533,0.2190281921829973,3,0.00011415682628044601,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,5,tsfresh,40min_notcentered
ee9ec_00015,0.38975000381469727,0.591632604598999,0.8556891679763794,0.8854066729545593,0.9292153120040894,0.8514634966850281,270.55525493621826,True,,,6,328ab5cacf9e45fc9d79222c4ec75507,2021-10-01_07-10-16,1633061416,1645.1957035064697,166960,crimv3mgpu008,10.141.0.6,1645.1957035064697,0,6,"15_batch_size=128,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.27889,dropout_lstm=0.33025,hidden_dim=128,learning_rate=0.0036692,lstm_layers=2,lstm_output_dim=239,opt_step_size=18,weight_decay=1.7197e-05",0.0036691674326878314,128,True,2,128,239,0.33024588196038296,0.27888713752453653,18,1.7197049199026948e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,8,tsfresh,40min_notcentered
