trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
d47b7_00010,0.4169200360774994,0.5443211793899536,0.8251214623451233,0.8182843923568726,0.9701165556907654,0.8063772320747375,144.5938708782196,True,,,9,f39149d9c0cc4c139506a09c62eb90f4,2021-10-04_08-31-16,1633325476,1321.382411956787,448280,crimv3srv041,10.141.0.35,1321.382411956787,0,9,"10_batch_size=256,bidirectional=True,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.65562,dropout_lstm=0.25744,hidden_dim=128,learning_rate=0.001136,lstm_layers=1,lstm_output_dim=42,opt_step_size=19",0.0011360294259558606,256,True,1,128,42,0.2574400808413251,0.6556225214199658,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,10,raw,10min_centered
d47b7_00011,0.39190223813056946,0.5822033286094666,0.8377722501754761,0.8484829068183899,0.9401108622550964,0.829414427280426,60.7478301525116,True,,,13,688d5d04e7024412ac79f094ca390ca5,2021-10-04_08-44-27,1633326267,786.3235032558441,448281,crimv3srv041,10.141.0.35,786.3235032558441,0,13,"11_batch_size=512,bidirectional=False,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.32106,dropout_lstm=0.15193,hidden_dim=8,learning_rate=0.012058,lstm_layers=1,lstm_output_dim=203,opt_step_size=19",0.012058256147410459,512,False,1,8,203,0.15193336192059181,0.3210566807469273,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,2,raw,10min_centered
d47b7_00012,0.6017884016036987,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,357.41763973236084,True,,,9,b32d1257b4fa42cd85b14fdd32710521,2021-10-04_09-40-15,1633329615,3339.2178196907043,448293,crimv3srv041,10.141.0.35,3339.2178196907043,0,9,"12_batch_size=32,bidirectional=True,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.24648,dropout_lstm=0.38157,hidden_dim=32,learning_rate=0.063945,lstm_layers=1,lstm_output_dim=154,opt_step_size=8",0.06394454849568791,32,True,1,32,154,0.3815731607578179,0.24648363092931502,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,4,raw,10min_centered
d47b7_00013,0.3962358236312866,0.574659526348114,0.8351613283157349,0.847582995891571,0.9373217225074768,0.8268334269523621,303.169047832489,True,,,20,264ab9892621461eb57cb37935e6765c,2021-10-04_11-19-03,1633335543,5920.331729888916,448286,crimv3srv041,10.141.0.35,5920.331729888916,0,20,"13_batch_size=128,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.17246,dropout_lstm=0.1138,hidden_dim=128,learning_rate=1.7545e-05,lstm_layers=2,lstm_output_dim=244,opt_step_size=2",1.754474381099783e-05,128,True,2,128,244,0.11380390871300006,0.17246486095961744,2,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,9,raw,10min_centered
d47b7_00014,0.5997501015663147,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,332.302996635437,True,,,9,507670cf954c4acd97617fab7dda8071,2021-10-04_12-09-05,1633338545,2990.6123464107513,448288,crimv3srv041,10.141.0.35,2990.6123464107513,0,9,"14_batch_size=32,bidirectional=True,cnn_kernel_size=5,cnn_layers=2,dropout_lin=0.69514,dropout_lstm=0.088785,hidden_dim=32,learning_rate=0.049474,lstm_layers=1,lstm_output_dim=96,opt_step_size=2",0.04947406642761043,32,True,1,32,96,0.08878525124331371,0.6951383868345122,2,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,5,raw,10min_centered
d47b7_00015,0.4425743520259857,0.5557113289833069,0.8228350877761841,0.8616439700126648,0.8952245712280273,0.8200247883796692,111.57413125038147,True,,,20,6df56eb1b4ce415bb00e05420a34f3ef,2021-10-04_12-47-09,1633340829,2277.5034079551697,448284,crimv3srv041,10.141.0.35,2277.5034079551697,0,20,"15_batch_size=128,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.57729,dropout_lstm=0.48304,hidden_dim=16,learning_rate=1.1996e-06,lstm_layers=2,lstm_output_dim=64,opt_step_size=10",1.1996097406520433e-06,128,True,2,16,64,0.4830448458609239,0.5772930127102848,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,7,raw,10min_centered
d47b7_00016,0.4981114864349365,0.555845320224762,0.8238075375556946,0.8569388389587402,0.9031221270561218,0.8198491930961609,69.49520182609558,True,,,20,9f26c957d8374ef39408905191027078,2021-10-04_13-10-00,1633342200,1362.3841948509216,448278,crimv3srv041,10.141.0.35,1362.3841948509216,0,20,"16_batch_size=2048,bidirectional=False,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.81078,dropout_lstm=0.066792,hidden_dim=128,learning_rate=4.4643e-06,lstm_layers=1,lstm_output_dim=150,opt_step_size=6",4.464261227251586e-06,2048,False,1,128,150,0.06679159804411372,0.8107795179444631,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,9,raw,10min_centered
d47b7_00017,0.40039825439453125,0.568131685256958,0.833648145198822,0.8373446464538574,0.9514667391777039,0.8220171332359314,299.5763280391693,True,,,20,6a39055bcfb74340bc351a62161821bb,2021-10-04_14-48-34,1633348114,5906.48873090744,448279,crimv3srv041,10.141.0.35,5906.48873090744,0,20,"17_batch_size=64,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.44271,dropout_lstm=0.39561,hidden_dim=64,learning_rate=2.8423e-05,lstm_layers=2,lstm_output_dim=209,opt_step_size=13",2.8422679642473044e-05,64,True,2,64,209,0.395611128370029,0.4427055200440335,13,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,7,raw,10min_centered
d47b7_00018,0.41670525074005127,0.5663079619407654,0.8304451107978821,0.853493332862854,0.9200899600982666,0.8245360255241394,69.92346858978271,True,,,20,2c507e6abe58416580419f175ee51938,2021-10-04_15-12-34,1633349554,1427.84232878685,448270,crimv3srv041,10.141.0.35,1427.84232878685,0,20,"18_batch_size=256,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.16387,dropout_lstm=0.32436,hidden_dim=16,learning_rate=4.1261e-06,lstm_layers=2,lstm_output_dim=133,opt_step_size=9",4.126138149721083e-06,256,False,2,16,133,0.3243569932259992,0.1638696618684241,9,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,8,raw,10min_centered
d47b7_00019,0.43759191036224365,0.5475742220878601,0.8247993588447571,0.8424224257469177,0.9276910424232483,0.8164443969726562,304.68034172058105,True,,,14,c572c5a2410a45db9e5197d66a347ec5,2021-10-04_16-25-07,1633353907,4346.470768451691,448274,crimv3srv041,10.141.0.35,4346.470768451691,0,14,"19_batch_size=32,bidirectional=True,cnn_kernel_size=7,cnn_layers=1,dropout_lin=0.49072,dropout_lstm=0.89153,hidden_dim=16,learning_rate=1.5858e-06,lstm_layers=2,lstm_output_dim=207,opt_step_size=18",1.585762599586243e-06,32,True,2,16,207,0.8915300249548049,0.49072124419574137,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,7,raw,10min_centered
d47b7_00020,0.599743664264679,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,578.7322673797607,True,,,14,32a6c76943c44115bbc2da4122c06820,2021-10-04_18-36-15,1633361775,7857.998868227005,448276,crimv3srv041,10.141.0.35,7857.998868227005,0,14,"20_batch_size=16,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.45512,dropout_lstm=0.65182,hidden_dim=16,learning_rate=0.035833,lstm_layers=1,lstm_output_dim=160,opt_step_size=18",0.03583345046740289,16,False,1,16,160,0.6518168765126087,0.4551203292976983,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,8,raw,10min_centered
d47b7_00021,0.43265366554260254,0.530413806438446,0.8194387555122375,0.8108729124069214,0.9731978178024292,0.7980706691741943,59.26842927932739,True,,,11,109a80c7554848b8a51a2e3f78859db3,2021-10-04_18-47-24,1633362444,661.4835212230682,448277,crimv3srv041,10.141.0.35,661.4835212230682,0,11,"21_batch_size=2048,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.67572,dropout_lstm=0.1752,hidden_dim=32,learning_rate=0.048256,lstm_layers=1,lstm_output_dim=182,opt_step_size=8",0.048256410545621076,2048,False,1,32,182,0.17519670113944352,0.6757243111782939,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,6,raw,10min_centered
d47b7_00022,0.4801194369792938,0.3817349374294281,0.7701231241226196,0.7583480477333069,0.9939932823181152,0.7137572765350342,166.65935468673706,True,,,8,14c73744272f4e70acec6bf079e2e27c,2021-10-04_19-09-50,1633363790,1340.0491626262665,448271,crimv3srv041,10.141.0.35,1340.0491626262665,0,8,"22_batch_size=512,bidirectional=True,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.77608,dropout_lstm=0.48405,hidden_dim=128,learning_rate=0.0055993,lstm_layers=2,lstm_output_dim=96,opt_step_size=16",0.0055992744483802275,512,True,2,128,96,0.48404773362031484,0.7760847892876898,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,6,raw,10min_centered
d47b7_00023,0.48656609654426575,0.39418402314186096,0.773730456829071,0.7612067461013794,0.9944759607315063,0.7194077968597412,414.180379152298,True,,,7,7c2d0ce2120e4d3fb354be3b4f615a21,2021-10-04_20-00-31,1633366831,3034.3289470672607,448273,crimv3srv041,10.141.0.35,3034.3289470672607,0,7,"23_batch_size=32,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.86402,dropout_lstm=0.7379,hidden_dim=64,learning_rate=0.00011192,lstm_layers=2,lstm_output_dim=215,opt_step_size=1",0.00011191864358024554,32,True,2,64,215,0.7378998594840999,0.8640191483141004,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,7,raw,10min_centered
d47b7_00024,0.5996020436286926,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,86.24099016189575,True,,,6,bc252d615ecb46c792b01ca831d20b9c,2021-10-04_20-09-44,1633367384,546.8592984676361,448269,crimv3srv041,10.141.0.35,546.8592984676361,0,6,"24_batch_size=128,bidirectional=False,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.22238,dropout_lstm=0.47544,hidden_dim=16,learning_rate=0.078372,lstm_layers=2,lstm_output_dim=73,opt_step_size=3",0.0783720231881109,128,False,2,16,73,0.4754442543406808,0.22238438346949196,3,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,raw,10min_centered
d47b7_00025,0.391661137342453,0.5840798616409302,0.8387172818183899,0.8484264016151428,0.9419801235198975,0.8301563262939453,307.88899087905884,True,,,20,65b2c902d7a747e98506bfac66375871,2021-10-04_21-53-22,1633373602,6210.271008491516,448272,crimv3srv041,10.141.0.35,6210.271008491516,0,20,"25_batch_size=32,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.249,dropout_lstm=0.2103,hidden_dim=8,learning_rate=0.00023762,lstm_layers=1,lstm_output_dim=107,opt_step_size=1",0.0002376246033030973,32,False,1,8,107,0.21030179935756643,0.24900112089793425,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,8,raw,10min_centered
d47b7_00026,0.41910597681999207,0.5608565807342529,0.8281334638595581,0.8530046343803406,0.916918158531189,0.8224239945411682,117.37868523597717,True,,,20,2d70d3d3b2254314a6ad3daa2a4378a0,2021-10-04_22-33-52,1633376032,2422.9496626853943,448268,crimv3srv041,10.141.0.35,2422.9496626853943,0,20,"26_batch_size=128,bidirectional=False,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.26721,dropout_lstm=0.73449,hidden_dim=16,learning_rate=6.2729e-06,lstm_layers=2,lstm_output_dim=73,opt_step_size=18",6.272867931651712e-06,128,False,2,16,73,0.7344920037912099,0.2672135578274446,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,7,raw,10min_centered
d47b7_00027,0.42843347787857056,0.5623184442520142,0.8255037069320679,0.8611063361167908,0.8998832106590271,0.8222963809967041,49.92011046409607,True,,,20,504f5a0422524eb59f132c6d055be6cc,2021-10-04_22-51-29,1633377089,1048.338404417038,448264,crimv3srv041,10.141.0.35,1048.338404417038,0,20,"27_batch_size=2048,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.57169,dropout_lstm=0.74978,hidden_dim=128,learning_rate=5.187e-06,lstm_layers=1,lstm_output_dim=208,opt_step_size=3",5.18703899301213e-06,2048,False,1,128,208,0.7497755942514287,0.5716886325294379,3,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,raw,10min_centered
d47b7_00028,0.4003433287143707,0.5799055695533752,0.8369161486625671,0.8500972390174866,0.9363394379615784,0.8291040062904358,106.92898392677307,True,,,11,5a95020886ea4ee0b831ff47f54e2ed2,2021-10-04_23-10-59,1633378259,1163.3940093517303,448266,crimv3srv041,10.141.0.35,1163.3940093517303,0,11,"28_batch_size=128,bidirectional=False,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.20242,dropout_lstm=0.47582,hidden_dim=8,learning_rate=7.6741e-05,lstm_layers=1,lstm_output_dim=136,opt_step_size=1",7.674052196785944e-05,128,False,1,8,136,0.47582428763338724,0.20241553843048854,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,5,raw,10min_centered
d47b7_00029,0.5997409224510193,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,80.65304279327393,True,,,7,d135fe1cb89543038bfb054ccd443c16,2021-10-04_23-20-43,1633378843,576.0277826786041,448261,crimv3srv041,10.141.0.35,576.0277826786041,0,7,"29_batch_size=256,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.74131,dropout_lstm=0.96121,hidden_dim=16,learning_rate=0.022338,lstm_layers=2,lstm_output_dim=132,opt_step_size=15",0.022337799079115078,256,True,2,16,132,0.9612104360122141,0.7413133006433554,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,10,raw,10min_centered
d47b7_00030,0.3951374888420105,0.5808668732643127,0.8371692895889282,0.8510051965713501,0.9353452920913696,0.829591691493988,96.35423159599304,True,,,20,f9dfd35c836446c3af48e92233e3be92,2021-10-04_23-55-15,1633380915,2065.2189803123474,448267,crimv3srv041,10.141.0.35,2065.2189803123474,0,20,"30_batch_size=128,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.091041,dropout_lstm=0.45609,hidden_dim=64,learning_rate=0.0033239,lstm_layers=2,lstm_output_dim=207,opt_step_size=18",0.003323880877449006,128,False,2,64,207,0.4560914018545462,0.09104062948560854,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,2,raw,10min_centered
d47b7_00031,0.7727961540222168,0.0,0.28853994607925415,0.0,0.0,0.1292242556810379,35.31835174560547,True,,,7,88ce3d9861b34c648726eaea0d1abc50,2021-10-04_23-59-47,1633381187,262.07718801498413,448265,crimv3srv041,10.141.0.35,262.07718801498413,0,7,"31_batch_size=2048,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.98596,dropout_lstm=0.57992,hidden_dim=32,learning_rate=6.0604e-06,lstm_layers=2,lstm_output_dim=171,opt_step_size=15",6.06044722628398e-06,2048,False,2,32,171,0.5799157284273679,0.985964333653369,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,9,raw,10min_centered
d47b7_00032,0.43353813886642456,0.5178871154785156,0.8150449991226196,0.804196834564209,0.9785847663879395,0.790168821811676,162.44566679000854,True,,,12,0c58027c79fb4d9bbaf586ddd69591b9,2021-10-05_00-32-55,1633383175,1981.1708669662476,448260,crimv3srv041,10.141.0.35,1981.1708669662476,0,12,"32_batch_size=512,bidirectional=True,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.7582,dropout_lstm=0.0006958,hidden_dim=128,learning_rate=0.00011009,lstm_layers=2,lstm_output_dim=76,opt_step_size=1",0.00011008970587643506,512,True,2,128,76,0.0006958045701909166,0.7582015781072589,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,9,raw,10min_centered
d47b7_00033,0.43304792046546936,0.5321330428123474,0.8205106854438782,0.8109955191612244,0.975573718547821,0.798557698726654,166.46999311447144,True,,,10,df031da9864d4c95a988be0198a6ce09,2021-10-05_01-00-49,1633384849,1662.3414661884308,448256,crimv3srv041,10.141.0.35,1662.3414661884308,0,10,"33_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.78789,dropout_lstm=0.71413,hidden_dim=8,learning_rate=0.00025119,lstm_layers=1,lstm_output_dim=235,opt_step_size=7",0.0002511885035388712,64,True,1,8,235,0.7141344184569522,0.7878878451899729,7,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,10,raw,10min_centered
d47b7_00034,0.3963721692562103,0.5746737718582153,0.8347316384315491,0.8440715670585632,0.9414764642715454,0.8255690336227417,88.30848407745361,True,,,20,95fddb3f323242deb9c1f61f5c586839,2021-10-05_01-30-21,1633386621,1764.7064077854156,448257,crimv3srv041,10.141.0.35,1764.7064077854156,0,20,"34_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.38338,dropout_lstm=0.22285,hidden_dim=64,learning_rate=0.00010269,lstm_layers=2,lstm_output_dim=107,opt_step_size=9",0.00010269194440034349,1024,True,2,64,107,0.22284643623693234,0.38338244778436437,9,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,8,raw,10min_centered
d47b7_00035,0.6000636219978333,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,397.76583218574524,True,,,7,383ce62ee41144478a5155f88e64da28,2021-10-05_02-14-54,1633389294,2666.9744441509247,448253,crimv3srv041,10.141.0.35,2666.9744441509247,0,7,"35_batch_size=128,bidirectional=True,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.66122,dropout_lstm=0.84019,hidden_dim=128,learning_rate=0.06226,lstm_layers=2,lstm_output_dim=182,opt_step_size=15",0.06225963762446643,128,True,2,128,182,0.8401910668127502,0.6612200147996693,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,6,raw,10min_centered
