trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
0a298_00000,0.33443960547447205,0.6553105115890503,0.8731148838996887,0.898185133934021,0.9355505704879761,0.8703212141990662,244.14725017547607,True,,,7,a356aee994f34391bb5c8ca6a9650af3,2021-09-26_18-12-29,1632669149,1765.1618180274963,249482,crimv3srv033,10.141.0.15,1765.1618180274963,0,7,"0_batch_size=64,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.056342,dropout_lstm=0.65298,hidden_dim=128,learning_rate=0.0017386,lstm_layers=2,lstm_output_dim=25,opt_step_size=14,weight_decay=4.9882e-05",0.0017385978181245134,64,False,2,128,25,0.6529769633837896,0.056341810344601395,14,4.988198590505222e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],5,tsfresh,40min_centered
0a298_00001,0.5689800381660461,0.0,0.7440650463104248,0.7440650463104248,1.0,0.6348763108253479,257.08515453338623,True,,,15,8bc4654aaf6b4bdcb8531010c1d90db2,2021-09-26_19-18-07,1632673087,3930.386579990387,249491,crimv3srv033,10.141.0.15,3930.386579990387,0,15,"1_batch_size=32,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.98208,dropout_lstm=0.3901,hidden_dim=8,learning_rate=5.5836e-06,lstm_layers=2,lstm_output_dim=51,opt_step_size=16,weight_decay=0.00066233",5.583596396121495e-06,32,True,2,8,51,0.3901041443675073,0.9820820916140065,16,0.0006623289089983971,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,tsfresh,40min_centered
0a298_00002,0.3520936369895935,0.6351565718650818,0.8655086755752563,0.8943524360656738,0.9290224313735962,0.862768828868866,132.2873091697693,True,,,7,ec1221d59f7e4f50b23b994e31b78793,2021-09-26_19-34-23,1632674063,969.930050611496,249477,crimv3srv033,10.141.0.15,969.930050611496,0,7,"2_batch_size=64,bidirectional=True,cnn_kernel_size=3,dropout_lin=0.07397,dropout_lstm=0.47447,hidden_dim=8,learning_rate=0.0010571,lstm_layers=1,lstm_output_dim=54,opt_step_size=11,weight_decay=0.00010646",0.0010570641848020195,64,True,1,8,54,0.47446980985330134,0.0739702682796094,11,0.00010645612755323466,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],3,tsfresh,40min_centered
0a298_00003,0.3530770540237427,0.6399883031845093,0.8691500425338745,0.8872425556182861,0.9440804719924927,0.8644694685935974,56.691099882125854,True,,,7,facb9970cf214e7082b8f69e27680ebc,2021-09-26_19-42-04,1632674524,453.0814619064331,249489,crimv3srv033,10.141.0.15,453.0814619064331,0,7,"3_batch_size=1024,bidirectional=False,cnn_kernel_size=8,dropout_lin=0.2029,dropout_lstm=0.64917,hidden_dim=16,learning_rate=0.0023118,lstm_layers=1,lstm_output_dim=62,opt_step_size=4,weight_decay=0.0001419",0.002311790595475904,1024,False,1,16,62,0.6491741614830372,0.2029041815122279,4,0.0001418961237716877,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],8,tsfresh,40min_centered
0a298_00004,0.38702845573425293,0.5842950940132141,0.8527790307998657,0.8481530547142029,0.9770662188529968,0.8371022343635559,479.23155784606934,True,,,6,e909a01ad9114af58e092dc196c06d9f,2021-09-26_20-30-18,1632677418,2886.986432790756,249480,crimv3srv033,10.141.0.15,2886.986432790756,0,6,"4_batch_size=32,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.44045,dropout_lstm=0.35721,hidden_dim=128,learning_rate=0.0046896,lstm_layers=1,lstm_output_dim=49,opt_step_size=19,weight_decay=0.00033583",0.004689589529149493,32,True,1,128,49,0.3572139668800417,0.44045000207362783,19,0.00033583241924486847,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],8,tsfresh,40min_centered
0a298_00005,0.386123389005661,0.5278469920158386,0.8308762907981873,0.8585066795349121,0.9251208901405334,0.8232954144477844,80.33996438980103,True,,,13,0fb06065c844437493c6b63619168706,2021-09-26_20-49-10,1632678550,1122.7993741035461,249481,crimv3srv033,10.141.0.15,1122.7993741035461,0,13,"5_batch_size=2048,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.43746,dropout_lstm=0.73161,hidden_dim=128,learning_rate=0.068203,lstm_layers=2,lstm_output_dim=70,opt_step_size=4,weight_decay=0.00053529",0.068202736656314,2048,False,2,128,70,0.7316108699034363,0.43746265176470345,4,0.00053528905043328,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],5,tsfresh,40min_centered
0a298_00006,0.6010971665382385,0.0,0.7441945672035217,0.7441945672035217,1.0,0.6350501775741577,156.07558274269104,True,,,7,2047c01947e94ec5813d04d843a7df3d,2021-09-26_21-07-59,1632679679,1121.364597082138,249479,crimv3srv033,10.141.0.15,1121.364597082138,0,7,"6_batch_size=64,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.72712,dropout_lstm=0.97767,hidden_dim=16,learning_rate=0.00071203,lstm_layers=2,lstm_output_dim=29,opt_step_size=8,weight_decay=0.0019928",0.0007120321522057939,64,True,2,16,29,0.9776662792591005,0.7271209770983771,8,0.0019927567991682824,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],10,tsfresh,40min_centered
0a298_00007,0.43282032012939453,0.5937020182609558,0.8497689962387085,0.8856222629547119,0.9163984060287476,0.8470594882965088,48.23804974555969,True,,,20,04eb83991c8549318095e76d5d9fde61,2021-09-26_21-26-43,1632680803,1116.948795080185,249473,crimv3srv033,10.141.0.15,1116.948795080185,0,20,"7_batch_size=1024,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.752,dropout_lstm=0.91114,hidden_dim=16,learning_rate=1.0201e-05,lstm_layers=1,lstm_output_dim=110,opt_step_size=3,weight_decay=0.00025072",1.0201408645012596e-05,1024,False,1,16,110,0.9111361619206441,0.7520013724387276,3,0.00025071521335503794,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],2,tsfresh,40min_centered
0a298_00008,0.45566701889038086,0.0,0.7438870668411255,0.7438870668411255,1.0,0.6346374154090881,61.50101089477539,True,,,20,4381ea182b2d46ab8b0cba3a44298742,2021-09-26_21-48-08,1632682088,1278.3955514431,249467,crimv3srv033,10.141.0.15,1278.3955514431,0,20,"8_batch_size=512,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.74847,dropout_lstm=0.64434,hidden_dim=8,learning_rate=5.2026e-06,lstm_layers=2,lstm_output_dim=43,opt_step_size=14,weight_decay=2.5905e-05",5.20257253798323e-06,512,True,2,8,43,0.644341868996927,0.7484715447424577,14,2.5904513796345708e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,tsfresh,40min_centered
0a298_00009,0.3785836100578308,0.6121559143066406,0.8614877462387085,0.8680887222290039,0.9596192836761475,0.8524336814880371,104.55055809020996,True,,,20,9339687eafd74e0689ab50f316e6e84a,2021-09-26_22-24-37,1632684277,2181.485653400421,249486,crimv3srv033,10.141.0.15,2181.485653400421,0,20,"9_batch_size=512,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.74059,dropout_lstm=0.42915,hidden_dim=128,learning_rate=5.1974e-06,lstm_layers=1,lstm_output_dim=78,opt_step_size=3,weight_decay=1.9054e-05",5.197401058008541e-06,512,True,1,128,78,0.42914959341038506,0.7405935178040468,3,1.9053809097945925e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,tsfresh,40min_centered
