trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
5eed2_00000,0.5397006273269653,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,304.561160326004,True,,,6.0,5c10387843334bc2b9595d19fa26c665,2021-09-30_17-51-35,1633013495.0,1943.6198751926422,225765.0,crimv3mgpu012,10.141.0.32,1943.6198751926422,0.0,6.0,"0_batch_size=32,bidirectional=True,cnn_kernel_size=4,dropout_lin=0.76238,dropout_lstm=0.52447,hidden_dim=16,learning_rate=0.016911,lstm_layers=2,lstm_output_dim=65,opt_step_size=8,weight_decay=0.00012486",0.016911225358707385,32.0,True,2.0,16.0,65.0,0.5244721373235343,0.7623830033089302,8.0,0.00012485870923844704,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,4.0,tsfresh,10min_centered
5eed2_00001,0.5327215194702148,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,103.5769431591034,True,,,19.0,8f5bdf6d70b74ee09e1bb2b6c0a5d736,2021-09-30_18-27-09,1633015629.0,2120.0406165122986,225760.0,crimv3mgpu012,10.141.0.32,2120.0406165122986,0.0,19.0,"1_batch_size=128,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.92111,dropout_lstm=0.87667,hidden_dim=32,learning_rate=6.1337e-06,lstm_layers=1,lstm_output_dim=119,opt_step_size=17,weight_decay=0.00037664",6.133737723972297e-06,128.0,True,1.0,32.0,119.0,0.8766716787649425,0.9211122724080244,17.0,0.0003766412494693684,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,6.0,tsfresh,10min_centered
5eed2_00002,0.3955211937427521,0.5911368131637573,0.8399639129638672,0.8594392538070679,0.9271351099014282,0.834324061870575,144.0560266971588,True,,,50.0,65f15d3ad45f4461b7a568caea5067a9,2021-09-30_20-38-40,1633023520.0,7881.968504667282,225763.0,crimv3mgpu012,10.141.0.32,7881.968504667282,0.0,50.0,"2_batch_size=64,bidirectional=False,cnn_kernel_size=7,dropout_lin=0.13064,dropout_lstm=0.40165,hidden_dim=8,learning_rate=1.4463e-06,lstm_layers=2,lstm_output_dim=65,opt_step_size=7,weight_decay=1.6864e-05",1.4462699470891796e-06,64.0,False,2.0,8.0,65.0,0.4016517077671612,0.13063802551469383,7.0,1.6864340999598977e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,7.0,tsfresh,10min_centered
5eed2_00003,0.3503919541835785,0.6417944431304932,0.8589025139808655,0.87480229139328,0.936031699180603,0.8545750379562378,221.3163869380951,True,,,10.0,c98d43f78c6e48218a9f84410d5e1170,2021-09-30_21-19-03,1633025943.0,2404.784704685211,225756.0,crimv3mgpu012,10.141.0.32,2404.784704685211,0.0,10.0,"3_batch_size=256,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.30675,dropout_lstm=0.58645,hidden_dim=128,learning_rate=0.00060906,lstm_layers=2,lstm_output_dim=80,opt_step_size=19,weight_decay=1.1404e-05",0.0006090555747032804,256.0,True,2.0,128.0,80.0,0.5864540775355164,0.30675215320964233,19.0,1.1404126782783795e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,9.0,tsfresh,10min_centered
5eed2_00004,0.41304460167884827,0.5472546219825745,0.8261549472808838,0.8295826315879822,0.9513527154922485,0.8128023743629456,49.810381174087524,True,,,8.0,daacdc78311b40c2acb1f6932afaecfe,2021-09-30_21-27-01,1633026421.0,462.5340669155121,225754.0,crimv3mgpu012,10.141.0.32,462.5340669155121,0.0,8.0,"4_batch_size=512,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.28899,dropout_lstm=0.47667,hidden_dim=8,learning_rate=0.048675,lstm_layers=2,lstm_output_dim=200,opt_step_size=4,weight_decay=9.1441e-05",0.04867504210763413,512.0,True,2.0,8.0,200.0,0.4766735321533142,0.2889895831866578,4.0,9.144128262482057e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,10.0,tsfresh,10min_centered
5eed2_00005,0.43302232027053833,0.5512401461601257,0.8275306820869446,0.8217337727546692,0.9679914712905884,0.8101511001586914,256.4418275356293,True,,,6.0,daab4b99a8244c62a8944fbc018d99d8,2021-09-30_21-56-29,1633028189.0,1761.1523187160492,225768.0,crimv3mgpu012,10.141.0.32,1761.1523187160492,0.0,6.0,"5_batch_size=32,bidirectional=False,cnn_kernel_size=4,dropout_lin=0.57763,dropout_lstm=0.56115,hidden_dim=16,learning_rate=0.012997,lstm_layers=1,lstm_output_dim=141,opt_step_size=12,weight_decay=0.0001133",0.012997131440163765,32.0,False,1.0,16.0,141.0,0.561154935532081,0.5776328584008604,12.0,0.00011330346907312586,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,4.0,tsfresh,10min_centered
5eed2_00006,0.5832614898681641,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,231.37740230560303,True,,,27.0,bd64056833a6467b985efa13e95adc40,2021-09-30_23-14-22,1633032862.0,4657.997848272324,225767.0,crimv3mgpu012,10.141.0.32,4657.997848272324,0.0,27.0,"6_batch_size=128,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.98066,dropout_lstm=0.90295,hidden_dim=64,learning_rate=5.3248e-05,lstm_layers=2,lstm_output_dim=188,opt_step_size=10,weight_decay=0.006103",5.324814696416193e-05,128.0,True,2.0,64.0,188.0,0.9029487336218243,0.9806609830886885,10.0,0.00610299428202145,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,10.0,tsfresh,10min_centered
5eed2_00007,0.4241756796836853,0.5799975991249084,0.8314478397369385,0.8701162934303284,0.8972922563552856,0.8293551206588745,60.83910918235779,True,,,6.0,98c54e54179c4dde8a1c5c6b1bdd4149,2021-09-30_23-21-44,1633033304.0,423.94251704216003,225755.0,crimv3mgpu012,10.141.0.32,423.94251704216003,0.0,6.0,"7_batch_size=512,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.33044,dropout_lstm=0.57338,hidden_dim=16,learning_rate=0.028006,lstm_layers=2,lstm_output_dim=16,opt_step_size=4,weight_decay=1.5863e-05",0.028005759528022183,512.0,True,2.0,16.0,16.0,0.5733764451129509,0.3304386651905573,4.0,1.5863329903433395e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,10.0,tsfresh,10min_centered
5eed2_00008,0.3633725345134735,0.6352141499519348,0.8552906513214111,0.8785311579704285,0.9248166680335999,0.8520897030830383,503.64173674583435,True,,,8.0,00380791b9244244bb1fd415d07dc297,2021-10-01_00-36-43,1633037803.0,4491.040834188461,225759.0,crimv3mgpu012,10.141.0.32,4491.040834188461,0.0,8.0,"8_batch_size=16,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.06522,dropout_lstm=0.00041619,hidden_dim=32,learning_rate=0.00016341,lstm_layers=2,lstm_output_dim=26,opt_step_size=12,weight_decay=0.003215",0.00016341136068002014,16.0,False,2.0,32.0,26.0,0.00041618735193493794,0.06521977161054526,12.0,0.0032150479949695034,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,5.0,tsfresh,10min_centered
5eed2_00009,0.359101265668869,0.6380167603492737,0.8561689853668213,0.8806822896003723,0.9233327507972717,0.8532692790031433,92.90201234817505,True,,,9.0,92c40a0e9f5a46b7857a4c47929a7b0a,2021-10-01_00-53-45,1633038825.0,1003.3243148326874,225770.0,crimv3mgpu012,10.141.0.32,1003.3243148326874,0.0,9.0,"9_batch_size=128,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.051046,dropout_lstm=0.96703,hidden_dim=8,learning_rate=0.0036728,lstm_layers=1,lstm_output_dim=88,opt_step_size=4,weight_decay=1.0256e-05",0.003672779507036873,128.0,True,1.0,8.0,88.0,0.9670344286263967,0.05104579601134007,4.0,1.025638910104801e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],True,9.0,tsfresh,10min_centered
