trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights
ff180_00000,8.263655662536621,0.6077221035957336,0.8525286912918091,0.853891909122467,0.9610621333122253,0.8422574996948242,71.70365142822266,6730.96337890625,-3.0977344512939453,232.29250168800354,True,,,50,9ca3c20e53cc4d70a21bc45fce233b31,2021-09-23_22-48-48,1632426528,11707.702678203583,57705,crimv3mgpu024,10.141.0.30,11707.702678203583,0,50,"0_batch_size=64,bidirectional=True,dropout_lin=0.52818,dropout_lstm=0.32445,hidden_dim=64,learning_rate=5.6814e-06,lstm_layers=2,lstm_output_dim=50,opt_step_size=14,weight_decay=0.00050021",5.681409217155221e-06,64,True,2,64,50,0.32444574682725735,0.5281760893932811,14,0.0005002052313899768,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00001,15.233454704284668,0.5396350026130676,0.8277010321617126,0.8145012259483337,0.9871212244033813,0.8025842905044556,71.68720245361328,6729.18310546875,-3.0951895713806152,292.45956897735596,True,,,50,01c86ba5223f4ed7bf55842cc92ec4f1,2021-09-24_02-52-30,1632441150,14613.698331594467,57678,crimv3mgpu024,10.141.0.30,14613.698331594467,0,50,"1_batch_size=32,bidirectional=False,dropout_lin=0.83767,dropout_lstm=0.23782,hidden_dim=64,learning_rate=3.5097e-06,lstm_layers=1,lstm_output_dim=119,opt_step_size=12,weight_decay=7.7953e-05",3.5096768812484326e-06,32,False,1,64,119,0.2378199682408827,0.8376712404043987,12,7.79531017960292e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00002,10.67056941986084,0.0,0.724952757358551,0.724952757358551,1.0,0.6093575358390808,71.69376373291016,6730.11572265625,-3.0957417488098145,94.20635986328125,True,,,50,973008891eae4bbd9d1fe394aa7dd96b,2021-09-24_04-13-19,1632445999,4841.7398335933685,57711,crimv3mgpu024,10.141.0.30,4841.7398335933685,0,50,"2_batch_size=128,bidirectional=True,dropout_lin=0.74354,dropout_lstm=0.19771,hidden_dim=32,learning_rate=4.2825e-05,lstm_layers=1,lstm_output_dim=12,opt_step_size=9,weight_decay=7.7271e-05",4.282468389568622e-05,128,True,1,32,12,0.19771100402322705,0.7435400262607769,9,7.727052744437565e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00003,9.87632942199707,0.615757942199707,0.8549744486808777,0.8620158433914185,0.9524044990539551,0.84695965051651,71.69376373291016,6730.11572265625,-3.0957417488098145,69.40864419937134,True,,,50,81e9f018d79b4f8c99db24d57402c5a3,2021-09-24_05-12-29,1632449549,3538.359297513962,57721,crimv3mgpu024,10.141.0.30,3538.359297513962,0,50,"3_batch_size=128,bidirectional=False,dropout_lin=0.42776,dropout_lstm=0.52925,hidden_dim=8,learning_rate=5.9764e-06,lstm_layers=1,lstm_output_dim=23,opt_step_size=1,weight_decay=6.6384e-05",5.976446685262245e-06,128,False,1,8,23,0.529247626088069,0.42776132576136194,1,6.638423654045555e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00004,18.1978702545166,0.0,0.7232332825660706,0.7232332825660706,1.0,0.607075572013855,71.52286529541016,6709.5771484375,-3.0732240676879883,23.169848442077637,True,,,50,667c6c9b8b37409094ae607bfab540fd,2021-09-24_05-32-47,1632450767,1204.27827334404,57691,crimv3mgpu024,10.141.0.30,1204.27827334404,0,50,"4_batch_size=2048,bidirectional=False,dropout_lin=0.67101,dropout_lstm=0.4588,hidden_dim=8,learning_rate=3.5237e-06,lstm_layers=2,lstm_output_dim=49,opt_step_size=18,weight_decay=0.0011547",3.5237262175080126e-06,2048,False,2,8,49,0.45879794355601,0.6710140818077511,18,0.0011546922555722276,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00005,18.093345642089844,0.6470167636871338,0.8652965426445007,0.8723516464233398,0.9532314538955688,0.8589969277381897,71.52286529541016,6709.5771484375,-3.0732240676879883,39.824286699295044,True,,,50,aee96f2e9f1d43458b780ed038394f9e,2021-09-24_06-06-31,1632452791,2017.2220623493195,57680,crimv3mgpu024,10.141.0.30,2017.2220623493195,0,50,"5_batch_size=2048,bidirectional=True,dropout_lin=0.55935,dropout_lstm=0.21214,hidden_dim=32,learning_rate=5.6618e-05,lstm_layers=2,lstm_output_dim=65,opt_step_size=18,weight_decay=1.0922e-05",5.661751340693947e-05,2048,True,2,32,65,0.21214145538930074,0.559346730653767,18,1.0921953633084988e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00006,4.889642715454102,0.6168258786201477,0.849720299243927,0.8878033757209778,0.9073522686958313,0.848293662071228,71.68720245361328,6729.18310546875,-3.0951895713806152,345.9990689754486,True,,,14,5798780e3eb940e8a7cd2ca85e66e415,2021-09-24_07-27-33,1632457653,4854.4304740428925,57685,crimv3mgpu024,10.141.0.30,4854.4304740428925,0,14,"6_batch_size=32,bidirectional=True,dropout_lin=0.076585,dropout_lstm=0.61163,hidden_dim=64,learning_rate=0.018054,lstm_layers=1,lstm_output_dim=50,opt_step_size=4,weight_decay=0.00011842",0.01805417418541523,32,True,1,64,50,0.6116276171037388,0.07658464747109428,4,0.00011842308346026362,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00007,4.345333099365234,0.5974082350730896,0.8401633501052856,0.8854109644889832,0.8948014378547668,0.8394619226455688,71.52286529541016,6709.5771484375,-3.0732240676879883,22.984489679336548,True,,,36,52c26d0e97454c58bbf2f731363c3e17,2021-09-24_07-42-15,1632458535,869.1167502403259,57710,crimv3mgpu024,10.141.0.30,869.1167502403259,0,36,"7_batch_size=2048,bidirectional=False,dropout_lin=0.10116,dropout_lstm=0.60218,hidden_dim=16,learning_rate=0.060645,lstm_layers=2,lstm_output_dim=21,opt_step_size=7,weight_decay=0.0015063",0.06064452352445075,2048,False,2,16,21,0.6021827935831787,0.1011574839782372,7,0.001506286194924145,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00008,3.987388849258423,0.627646267414093,0.857485294342041,0.8775505423545837,0.933699369430542,0.853132426738739,71.69376373291016,6730.11572265625,-3.0957417488098145,92.84686493873596,True,,,16,595ab6ec876e428e94c44d2dde3d1346,2021-09-24_08-07-29,1632460049,1506.9984815120697,57698,crimv3mgpu024,10.141.0.30,1506.9984815120697,0,16,"8_batch_size=128,bidirectional=False,dropout_lin=0.2803,dropout_lstm=0.7249,hidden_dim=32,learning_rate=0.0031192,lstm_layers=2,lstm_output_dim=57,opt_step_size=8,weight_decay=0.006528",0.00311918603169873,128,False,2,32,57,0.7249019330210167,0.28030489106934375,8,0.006527978335329339,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
ff180_00009,5.206862926483154,0.5822513699531555,0.8433042168617249,0.8356276154518127,0.9757738709449768,0.8271450996398926,71.68720245361328,6729.18310546875,-3.0951895713806152,273.6464726924896,True,,,27,802aa02dd71f47219d67e072b5f0b8f1,2021-09-24_10-11-29,1632467489,7432.448526859283,57686,crimv3mgpu024,10.141.0.30,7432.448526859283,0,27,"9_batch_size=32,bidirectional=True,dropout_lin=0.77245,dropout_lstm=0.50755,hidden_dim=8,learning_rate=0.00016434,lstm_layers=1,lstm_output_dim=126,opt_step_size=17,weight_decay=0.001005",0.00016434209122736078,32,True,1,8,126,0.5075459511848304,0.7724544582726588,17,0.0010049939934140735,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
