trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
61f05_00041,1.790719747543335,0.6027675867080688,0.8572419881820679,0.8738704919815063,0.9444549679756165,0.8505170941352844,73.37128448486328,6725.79833984375,-3.869826316833496,293.5571701526642,True,,,14,7495635e2eda4d1fbb2169ce98e4066a,2021-09-29_09-26-32,1632896792,4221.0469217300415,149379,crimv3mgpu020,10.141.0.25,4221.0469217300415,0,14,"41_batch_size=32,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.32093,dropout_lstm=0.52266,hidden_dim=32,learning_rate=0.0022468,lstm_layers=1,lstm_output_dim=45,opt_step_size=1,weight_decay=0.0041736",0.002246755951409076,32,True,1,32,45,0.5226628161329686,0.32093028601394624,1,0.004173573232263811,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],8,raw,40min_centered
