trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
30dd9_00000,3.474841833114624,0.5119882822036743,0.8205752372741699,0.8201388716697693,0.9637526273727417,0.8009376525878906,71.66314697265625,6726.6728515625,-3.091200590133667,107.05663871765137,True,,,20,b94bd5ece7514a7db0ea3a27fa34479e,2021-09-27_18-05-30,1632755130,2212.040871143341,388508,crimv3mgpu008,10.141.0.6,2212.040871143341,0,20,"0_batch_size=512,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.46727,dropout_lstm=0.38635,hidden_dim=128,learning_rate=1.4219e-06,lstm_layers=1,lstm_output_dim=68,opt_step_size=19,weight_decay=0.00014382",1.421915171670573e-06,512,True,1,128,68,0.3863482879054706,0.46727075011328023,19,0.0001438189234327797,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],8,tsfresh,20min_centered
30dd9_00001,7.702000141143799,0.0,0.7232332825660706,0.7232332825660706,1.0,0.607075572013855,71.52286529541016,6709.5771484375,-3.0732240676879883,49.31790208816528,True,,,20,f420712303c54dfb991cb90871f5c8c5,2021-09-27_18-24-47,1632756287,1149.5031139850616,388497,crimv3mgpu008,10.141.0.6,1149.5031139850616,0,20,"1_batch_size=2048,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.2336,dropout_lstm=0.75621,hidden_dim=16,learning_rate=4.7463e-06,lstm_layers=2,lstm_output_dim=71,opt_step_size=17,weight_decay=0.00059196",4.746274801683145e-06,2048,False,2,16,71,0.7562069437545285,0.23360395483567653,17,0.0005919576451762994,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],5,tsfresh,20min_centered
30dd9_00002,3.5735862255096436,0.6286401748657227,0.8565372824668884,0.8829864859580994,0.9245440363883972,0.8534508943557739,71.66314697265625,6726.6728515625,-3.091200590133667,42.582032918930054,True,,,20,6b58f1fa02ba4a14be42157fdc143e7c,2021-09-27_18-40-14,1632757214,919.6829166412354,388534,crimv3mgpu008,10.141.0.6,919.6829166412354,0,20,"2_batch_size=512,bidirectional=False,cnn_kernel_size=10,dropout_lin=0.59643,dropout_lstm=0.33608,hidden_dim=8,learning_rate=8.5943e-05,lstm_layers=2,lstm_output_dim=132,opt_step_size=1,weight_decay=1.8956e-05",8.594349265811583e-05,512,False,2,8,132,0.3360834620606111,0.5964305811397214,1,1.8955739688970937e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],10,tsfresh,20min_centered
30dd9_00003,4.618330001831055,0.5831975340843201,0.843627393245697,0.8368061184883118,0.9741953611373901,0.828013002872467,71.66314697265625,6726.6728515625,-3.091200590133667,68.39999556541443,True,,,20,02d64ef4419e4a4188dcced539ce5226,2021-09-27_19-04-52,1632758692,1469.192158460617,388501,crimv3mgpu008,10.141.0.6,1469.192158460617,0,20,"3_batch_size=256,bidirectional=False,cnn_kernel_size=8,dropout_lin=0.8112,dropout_lstm=0.15655,hidden_dim=32,learning_rate=0.00011271,lstm_layers=1,lstm_output_dim=59,opt_step_size=14,weight_decay=0.008278",0.00011270942132147155,256,False,1,32,59,0.1565545473230714,0.8112022670332153,14,0.008277957686656238,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],8,tsfresh,20min_centered
30dd9_00004,4.12933874130249,0.5499700903892517,0.8305841684341431,0.8472302556037903,0.9342048764228821,0.8215979337692261,71.51563262939453,6710.4150390625,-3.073732614517212,55.497164726257324,True,,,20,76f3b44b6f0d412497d91fc0249328d6,2021-09-27_19-24-16,1632759856,1157.0730810165405,388512,crimv3mgpu008,10.141.0.6,1157.0730810165405,0,20,"4_batch_size=2048,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.4876,dropout_lstm=0.90731,hidden_dim=128,learning_rate=7.4865e-06,lstm_layers=1,lstm_output_dim=119,opt_step_size=10,weight_decay=0.0046359",7.4864816416936345e-06,2048,False,1,128,119,0.9073120729639049,0.4875992414795808,10,0.0046359202949681905,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,tsfresh,20min_centered
30dd9_00005,2.3312642574310303,0.0,0.7248863577842712,0.7248863577842712,1.0,0.609269380569458,71.68720245361328,6729.18310546875,-3.0951895713806152,288.6008083820343,True,,,14,26ee809a62744081a21763d26bf439e1,2021-09-27_20-32-17,1632763937,4074.185759305954,388499,crimv3mgpu008,10.141.0.6,4074.185759305954,0,14,"5_batch_size=32,bidirectional=False,cnn_kernel_size=4,dropout_lin=0.68137,dropout_lstm=0.67471,hidden_dim=32,learning_rate=0.0012583,lstm_layers=1,lstm_output_dim=11,opt_step_size=7,weight_decay=0.0090152",0.0012582955289599737,32,False,1,32,11,0.6747079815831026,0.6813715213127136,7,0.009015205656126212,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],4,tsfresh,20min_centered
30dd9_00006,2.5548996925354004,0.6233996152877808,0.8565252423286438,0.8683082461357117,0.9449334144592285,0.8502073884010315,71.52286529541016,6709.5771484375,-3.0732240676879883,169.0645067691803,True,,,14,d5d0f14c330242e7b6595c8e6abfb2ad,2021-09-27_21-12-10,1632766330,2380.0058913230896,388535,crimv3mgpu008,10.141.0.6,2380.0058913230896,0,14,"6_batch_size=2048,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.32362,dropout_lstm=0.33386,hidden_dim=128,learning_rate=3.3525e-05,lstm_layers=2,lstm_output_dim=94,opt_step_size=17,weight_decay=0.00011425",3.352464956186145e-05,2048,True,2,128,94,0.33385797835033704,0.32361634133730377,17,0.00011425303280406715,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],7,tsfresh,20min_centered
30dd9_00007,5.668710231781006,0.0,0.7250891923904419,0.7250891923904419,1.0,0.609538733959198,71.70365142822266,6730.96337890625,-3.0977344512939453,153.93179869651794,True,,,20,5cd891ef955841c39fb51c8de54ad305,2021-09-27_22-04-41,1632769481,3144.4386332035065,388490,crimv3mgpu008,10.141.0.6,3144.4386332035065,0,20,"7_batch_size=64,bidirectional=False,cnn_kernel_size=10,dropout_lin=0.9028,dropout_lstm=0.37991,hidden_dim=8,learning_rate=8.222e-05,lstm_layers=2,lstm_output_dim=93,opt_step_size=18,weight_decay=0.00068146",8.222033880119405e-05,64,False,2,8,93,0.3799066947091462,0.902798259646078,18,0.0006814568426063545,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],10,tsfresh,20min_centered
30dd9_00008,2.9798731803894043,0.2909861207008362,0.7567439675331116,0.7494848370552063,0.9978365302085876,0.679999589920044,71.66314697265625,6726.6728515625,-3.091200590133667,66.7795295715332,True,,,9,3e61b739e59049edac597b768555f8b5,2021-09-27_22-15-30,1632770130,639.6432535648346,388514,crimv3mgpu008,10.141.0.6,639.6432535648346,0,9,"8_batch_size=512,bidirectional=True,cnn_kernel_size=5,dropout_lin=0.25861,dropout_lstm=0.9964,hidden_dim=16,learning_rate=0.00033674,lstm_layers=2,lstm_output_dim=34,opt_step_size=17,weight_decay=0.00062293",0.00033673543577517246,512,True,2,16,34,0.9963964655092109,0.2586081169346198,17,0.0006229289369144043,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],5,tsfresh,20min_centered
30dd9_00009,3.2965049743652344,0.0,0.7250891923904419,0.7250891923904419,1.0,0.609538733959198,71.70365142822266,6730.96337890625,-3.0977344512939453,315.0732707977295,True,,,12,21978fefe645465380357e475680e00a,2021-09-27_23-17-26,1632773846,3708.6657814979553,388487,crimv3mgpu008,10.141.0.6,3708.6657814979553,0,12,"9_batch_size=64,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.94395,dropout_lstm=0.27163,hidden_dim=64,learning_rate=0.00126,lstm_layers=2,lstm_output_dim=24,opt_step_size=11,weight_decay=9.1829e-05",0.0012599612629955316,64,True,2,64,24,0.27163040446764286,0.9439462809424807,11,9.182884141458416e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],6,tsfresh,20min_centered
