trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
0b99d_00010,2.8484702110290527,0.5745295286178589,0.835792064666748,0.839719295501709,0.9511355757713318,0.8247290253639221,70.66425323486328,6757.12890625,-2.698350191116333,646.9989671707153,True,,,20,6b5ce25da0bf4084862f17a7e4622366,2021-10-05_05-53-30,1633402410,12891.515820026398,313702,crimv3srv040,10.141.0.34,12891.515820026398,0,20,"10_batch_size=16,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.17719,dropout_lstm=0.85368,hidden_dim=16,learning_rate=1.5462e-06,lstm_layers=1,lstm_output_dim=128,opt_step_size=11",1.546237404952245e-06,16,True,1,16,128,0.8536808966203242,0.17719239185818536,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,10,tsfresh,10min_centered
0b99d_00011,2.635126829147339,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,70.68363952636719,6759.17529296875,-2.7009339332580566,122.38837456703186,True,,,12,3ba97cee6d63437080773a7c9f231e76,2021-10-05_06-18-22,1633403902,1484.8641095161438,313717,crimv3srv040,10.141.0.34,1484.8641095161438,0,12,"11_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.84495,dropout_lstm=0.046945,hidden_dim=8,learning_rate=0.0068999,lstm_layers=1,lstm_output_dim=119,opt_step_size=12",0.0068999274215823985,128,False,1,8,119,0.046944622994395835,0.8449537901673897,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,4,tsfresh,10min_centered
0b99d_00012,3.80008602142334,0.624525785446167,0.8529639840126038,0.8651869893074036,0.9401821494102478,0.8471629023551941,70.66425323486328,6757.12890625,-2.698350191116333,802.5993249416351,True,,,20,160b86dad54f4ddb838fea21f0241ee1,2021-10-05_10-37-08,1633419428,15517.979889154434,313700,crimv3srv040,10.141.0.34,15517.979889154434,0,20,"12_batch_size=16,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.40952,dropout_lstm=0.41625,hidden_dim=128,learning_rate=8.9573e-06,lstm_layers=1,lstm_output_dim=155,opt_step_size=11",8.957276928239008e-06,16,False,1,128,155,0.4162543536226858,0.409515857820111,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,3,tsfresh,10min_centered
0b99d_00013,4.950789451599121,0.0,0.7122480273246765,0.7122480273246765,1.0,0.5925511717796326,70.62234497070312,6752.59130859375,-2.692964792251587,87.58708548545837,True,,,20,ace48907594142a3a9bc6e6b4c3031e2,2021-10-05_11-07-30,1633421250,1815.0445640087128,313708,crimv3srv040,10.141.0.34,1815.0445640087128,0,20,"13_batch_size=512,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.93701,dropout_lstm=0.64434,hidden_dim=16,learning_rate=0.0011696,lstm_layers=1,lstm_output_dim=108,opt_step_size=15",0.0011696342058856815,512,True,1,16,108,0.6443422002294895,0.9370137256512925,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,7,tsfresh,10min_centered
0b99d_00014,4.9683003425598145,0.569797694683075,0.83347487449646,0.8310426473617554,0.9612072706222534,0.8196517825126648,70.49896240234375,6739.3369140625,-2.6770269870758057,120.36906099319458,True,,,20,91a2e5ecbcc8496fa709e463f4b9e7ce,2021-10-05_11-48-40,1633423720,2463.4856934547424,313696,crimv3srv040,10.141.0.34,2463.4856934547424,0,20,"14_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.8359,dropout_lstm=0.32448,hidden_dim=64,learning_rate=2.3404e-05,lstm_layers=2,lstm_output_dim=65,opt_step_size=4",2.3403879129551633e-05,1024,True,2,64,65,0.3244824925210903,0.8358983688670512,4,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,8,tsfresh,10min_centered
0b99d_00015,6.721772193908691,0.5497913360595703,0.82472825050354,0.8429275155067444,0.9260453581809998,0.8167489767074585,70.48805236816406,6739.8271484375,-2.6772944927215576,69.4154725074768,True,,,20,5d740a0af79f42f79b2fbbf8901ea47a,2021-10-05_12-12-02,1633425122,1393.9614415168762,313699,crimv3srv040,10.141.0.34,1393.9614415168762,0,20,"15_batch_size=1024,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.26972,dropout_lstm=0.57356,hidden_dim=16,learning_rate=6.0236e-06,lstm_layers=2,lstm_output_dim=43,opt_step_size=5",6.023554001515084e-06,1024,True,2,16,43,0.5735607401965519,0.2697179445061031,5,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,10,tsfresh,10min_centered
0b99d_00016,3.312650442123413,0.63092440366745,0.8537983298301697,0.8739685416221619,0.9283830523490906,0.849927544593811,70.54346466064453,6743.0595703125,-2.6844899654388428,55.62000250816345,True,,,20,316cad675c2442a692974d8e94333a94,2021-10-05_12-32-06,1633426326,1197.4337964057922,313693,crimv3srv040,10.141.0.34,1197.4337964057922,0,20,"16_batch_size=2048,bidirectional=False,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.50266,dropout_lstm=0.37663,hidden_dim=8,learning_rate=0.0060213,lstm_layers=1,lstm_output_dim=51,opt_step_size=19",0.006021314029859349,2048,False,1,8,51,0.37663265704497406,0.5026586252786056,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,2,tsfresh,10min_centered
0b99d_00017,3.0786263942718506,0.5668855309486389,0.8332124948501587,0.8323121070861816,0.9592264294624329,0.819672167301178,70.66425323486328,6757.12890625,-2.698350191116333,377.55941462516785,True,,,20,2ab73455e1a64a798acc64ffc147d363,2021-10-05_14-41-19,1633434079,7744.051047325134,313701,crimv3srv040,10.141.0.34,7744.051047325134,0,20,"17_batch_size=32,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.30752,dropout_lstm=0.14112,hidden_dim=64,learning_rate=2.4567e-06,lstm_layers=1,lstm_output_dim=15,opt_step_size=15",2.456711190273348e-06,32,False,1,64,15,0.1411150598494536,0.3075222413825843,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,8,tsfresh,10min_centered
0b99d_00018,3.4150688648223877,0.6202449798583984,0.851511538028717,0.8500776886940002,0.9605622887611389,0.8419134020805359,70.49896240234375,6739.3369140625,-2.6770269870758057,41.8070867061615,True,,,12,2d197496f8894eef9bde1d6d5706cc15,2021-10-05_14-50-35,1633434635,548.8919286727905,313698,crimv3srv040,10.141.0.34,548.8919286727905,0,12,"18_batch_size=1024,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.55939,dropout_lstm=0.89588,hidden_dim=32,learning_rate=0.00075179,lstm_layers=1,lstm_output_dim=221,opt_step_size=12",0.0007517912548983237,1024,False,1,32,221,0.895879496848356,0.5593887066734433,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",1,2,tsfresh,10min_centered
0b99d_00019,5.888443946838379,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,70.54346466064453,6743.0595703125,-2.6844899654388428,74.40447402000427,True,,,20,18d30346bfb248fd9945c3ec9d5c18e9,2021-10-05_15-16-19,1633436179,1537.3080024719238,313695,crimv3srv040,10.141.0.34,1537.3080024719238,0,20,"19_batch_size=2048,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.88671,dropout_lstm=0.70991,hidden_dim=64,learning_rate=0.0020294,lstm_layers=2,lstm_output_dim=203,opt_step_size=6",0.0020293948713908565,2048,False,2,64,203,0.7099099472111164,0.8867117858717666,6,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,4,tsfresh,10min_centered
0b99d_00020,3.4186363220214844,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,70.66425323486328,6757.12890625,-2.698350191116333,421.1792130470276,True,,,6,3c748a6cb5aa4270abf933668d233711,2021-10-05_15-59-15,1633438755,2568.5315368175507,313692,crimv3srv040,10.141.0.34,2568.5315368175507,0,6,"20_batch_size=32,bidirectional=False,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.069044,dropout_lstm=0.77908,hidden_dim=32,learning_rate=0.085566,lstm_layers=2,lstm_output_dim=241,opt_step_size=13",0.08556553782332048,32,False,2,32,241,0.7790772695885755,0.06904367370289799,13,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,10,tsfresh,10min_centered
0b99d_00021,3.3131818771362305,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,70.66425323486328,6757.12890625,-2.698350191116333,1698.325477361679,True,,,10,5d8d3811b34f41dfb3179dac06604dd7,2021-10-05_20-34-03,1633455243,16480.34470963478,313703,crimv3srv040,10.141.0.34,16480.34470963478,0,10,"21_batch_size=16,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.96874,dropout_lstm=0.46701,hidden_dim=128,learning_rate=0.0017594,lstm_layers=2,lstm_output_dim=203,opt_step_size=8",0.0017594193864357915,16,True,2,128,203,0.46701017752453267,0.9687362028211499,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,7,tsfresh,10min_centered
0b99d_00022,3.4202651977539062,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,70.66425323486328,6757.12890625,-2.698350191116333,430.0089213848114,True,,,10,1c51b4fec68a4d7194f278d6cb717ea2,2021-10-05_21-42-51,1633459371,4120.706500053406,313691,crimv3srv040,10.141.0.34,4120.706500053406,0,10,"22_batch_size=32,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.91915,dropout_lstm=0.84301,hidden_dim=64,learning_rate=0.070869,lstm_layers=1,lstm_output_dim=69,opt_step_size=17",0.0708691498031378,32,False,1,64,69,0.8430095508783249,0.9191463363162569,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,4,tsfresh,10min_centered
0b99d_00023,5.839295864105225,0.5876765251159668,0.839733362197876,0.8359127640724182,0.963775098323822,0.8268546462059021,70.49896240234375,6739.3369140625,-2.6770269870758057,123.80198621749878,True,,,20,50eacb4af77d400683721d6ed5325896,2021-10-05_22-25-41,1633461941,2558.3079941272736,313694,crimv3srv040,10.141.0.34,2558.3079941272736,0,20,"23_batch_size=1024,bidirectional=True,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.69273,dropout_lstm=0.69855,hidden_dim=128,learning_rate=3.2617e-05,lstm_layers=1,lstm_output_dim=64,opt_step_size=16",3.261668663433941e-05,1024,True,1,128,64,0.6985519455658993,0.6927327256067658,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,5,tsfresh,10min_centered
0b99d_00024,5.916748523712158,0.562187910079956,0.8308508992195129,0.8305086493492126,0.9575047492980957,0.817264199256897,70.49896240234375,6739.3369140625,-2.6770269870758057,33.467511892318726,True,,,20,98e0e39752384866b62069d17035f76a,2021-10-05_22-37-49,1633462669,720.2797930240631,313690,crimv3srv040,10.141.0.34,720.2797930240631,0,20,"24_batch_size=1024,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.69151,dropout_lstm=0.97867,hidden_dim=8,learning_rate=2.8148e-05,lstm_layers=1,lstm_output_dim=29,opt_step_size=4",2.814790023348403e-05,1024,False,1,8,29,0.9786682622808719,0.6915127448633692,4,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",1,6,tsfresh,10min_centered
0b99d_00025,3.111199378967285,0.625550389289856,0.8537729382514954,0.8621935844421387,0.9460914731025696,0.8471200466156006,70.68363952636719,6759.17529296875,-2.7009339332580566,137.17584657669067,True,,,9,2ba7942029624ae084729d924b8dfa9f,2021-10-05_22-58-29,1633463909,1230.1375291347504,313688,crimv3srv040,10.141.0.34,1230.1375291347504,0,9,"25_batch_size=256,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.47301,dropout_lstm=0.98086,hidden_dim=128,learning_rate=0.00010018,lstm_layers=1,lstm_output_dim=200,opt_step_size=13",0.00010018259361633069,256,False,1,128,200,0.9808617252534992,0.47300857576127986,13,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,6,tsfresh,10min_centered
0b99d_00026,2.144266366958618,0.632474958896637,0.853916347026825,0.8795480132102966,0.9212379455566406,0.8510408997535706,70.68363952636719,6759.17529296875,-2.7009339332580566,104.07098245620728,True,,,20,047581a2db214888a71346cf0070f685,2021-10-05_23-33-59,1633466039,2122.4590475559235,313689,crimv3srv040,10.141.0.34,2122.4590475559235,0,20,"26_batch_size=256,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.086708,dropout_lstm=0.89296,hidden_dim=32,learning_rate=0.0013012,lstm_layers=1,lstm_output_dim=29,opt_step_size=18",0.0013011837425879024,256,False,1,32,29,0.8929577967346005,0.08670759083090174,18,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,9,tsfresh,10min_centered
0b99d_00027,2.096132278442383,0.6267627477645874,0.853908121585846,0.864890992641449,0.9421930313110352,0.8479267954826355,70.66425323486328,6757.12890625,-2.698350191116333,667.2293145656586,True,,,9,304e680a82c345ef84a429f9ed5443f7,2021-10-06_01-16-53,1633472213,6161.329704523087,313686,crimv3srv040,10.141.0.34,6161.329704523087,0,9,"27_batch_size=16,bidirectional=True,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.30402,dropout_lstm=0.28139,hidden_dim=8,learning_rate=0.0032225,lstm_layers=1,lstm_output_dim=210,opt_step_size=14",0.003222532047053502,16,True,1,8,210,0.2813915831521756,0.3040197112915952,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,9,tsfresh,10min_centered
0b99d_00028,6.562889099121094,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,70.49896240234375,6739.3369140625,-2.6770269870758057,124.97349762916565,True,,,20,72ddb77998b04fda9aae6c6a42b653e2,2021-10-06_01-59-42,1633474782,2556.8063628673553,313678,crimv3srv040,10.141.0.34,2556.8063628673553,0,20,"28_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.94243,dropout_lstm=0.29768,hidden_dim=64,learning_rate=0.0003265,lstm_layers=2,lstm_output_dim=112,opt_step_size=10",0.0003265005363932128,1024,True,2,64,112,0.29768063626347185,0.9424344389102515,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",3,8,tsfresh,10min_centered
0b99d_00029,3.4191131591796875,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,70.66425323486328,6757.12890625,-2.698350191116333,726.2863960266113,True,,,20,9d95107cc8e94040a0d19f03b8a1e559,2021-10-06_05-57-20,1633489040,14244.812383890152,313672,crimv3srv040,10.141.0.34,14244.812383890152,0,20,"29_batch_size=16,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.14822,dropout_lstm=0.0067071,hidden_dim=16,learning_rate=0.057174,lstm_layers=1,lstm_output_dim=186,opt_step_size=2",0.0571737478013084,16,True,1,16,186,0.006707143036317587,0.14821666786045373,2,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,7,tsfresh,10min_centered
