trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights
fda22_00010,5.675197124481201,0.6273942589759827,0.8545322418212891,0.8617581129074097,0.9480205774307251,0.8476786017417908,70.68363952636719,6759.17529296875,-2.7009339332580566,86.20571851730347,True,,,23,c4d2301ddadf483f8b9ab3fecf4715cb,2021-09-24_09-48-58,1632466138,2042.2002351284027,5399,crimv3mgpu004,10.141.0.2,2042.2002351284027,0,23,"10_batch_size=256,bidirectional=True,dropout_lin=0.13844,dropout_lstm=0.25951,hidden_dim=32,learning_rate=0.0058709,lstm_layers=1,lstm_output_dim=108,opt_step_size=8,weight_decay=0.0082914",0.005870866800802153,256,True,1,32,108,0.2595112141533821,0.13844220452591516,8,0.008291350158862051,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00011,7.498488903045654,0.5674955248832703,0.831381618976593,0.8162174820899963,0.9853245615959167,0.8101041316986084,70.68363952636719,6759.17529296875,-2.7009339332580566,116.61905169487,True,,,33,f0a225fd972b48ef918bdf562b2bd02f,2021-09-24_10-53-07,1632469987,3843.014302253723,5403,crimv3mgpu004,10.141.0.2,3843.014302253723,0,33,"11_batch_size=128,bidirectional=True,dropout_lin=0.77197,dropout_lstm=0.038197,hidden_dim=32,learning_rate=0.0010691,lstm_layers=1,lstm_output_dim=50,opt_step_size=17,weight_decay=2.3234e-05",0.001069124040189718,128,True,1,32,50,0.03819726101055099,0.7719699835266411,17,2.3234396725377137e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00012,4.985816478729248,0.6282463669776917,0.8545741438865662,0.8642323017120361,0.9442867040634155,0.8483555316925049,70.66425323486328,6757.12890625,-2.698350191116333,614.9899106025696,True,,,25,46a926ba6da84eba9fa395c80d95ecd3,2021-09-24_15-03-33,1632485013,15019.77262020111,5423,crimv3mgpu004,10.141.0.2,15019.77262020111,0,25,"12_batch_size=32,bidirectional=True,dropout_lin=0.081611,dropout_lstm=0.1786,hidden_dim=128,learning_rate=0.0025768,lstm_layers=1,lstm_output_dim=111,opt_step_size=8,weight_decay=2.2412e-05",0.0025768073815954457,32,True,1,128,111,0.17859715372013263,0.08161106487642966,8,2.2412221869579832e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00013,12.093716621398926,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,70.54346466064453,6743.0595703125,-2.6844899654388428,76.22557592391968,True,,,50,d7728dfd1fee46bf907505a22f8c006f,2021-09-24_16-10-11,1632489011,3991.5047068595886,5380,crimv3mgpu004,10.141.0.2,3991.5047068595886,0,50,"13_batch_size=2048,bidirectional=True,dropout_lin=0.8735,dropout_lstm=0.69637,hidden_dim=16,learning_rate=0.00023435,lstm_layers=2,lstm_output_dim=72,opt_step_size=16,weight_decay=0.0013207",0.00023435328420402503,2048,True,2,16,72,0.6963663147082377,0.8734967247130533,16,0.001320749140268861,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00014,6.1509881019592285,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,70.68363952636719,6759.17529296875,-2.7009339332580566,139.6299524307251,True,,,8,ecad04c23d9f4f7b989376a89606fac5,2021-09-24_16-28-54,1632490134,1116.4710156917572,5420,crimv3mgpu004,10.141.0.2,1116.4710156917572,0,8,"14_batch_size=128,bidirectional=False,dropout_lin=0.55202,dropout_lstm=0.35688,hidden_dim=64,learning_rate=0.069348,lstm_layers=2,lstm_output_dim=68,opt_step_size=3,weight_decay=0.0014531",0.06934809073210141,128,False,2,64,68,0.35688272732445836,0.5520169173545603,3,0.0014530979187991984,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00015,4.669963836669922,0.6162683367729187,0.8487672209739685,0.8699250221252441,0.9263662099838257,0.8445196747779846,70.68305206298828,6758.9521484375,-2.7011220455169678,347.85454273223877,True,,,9,fde65b0df9444d91a6aaa35b05766d60,2021-09-24_17-21-54,1632493314,3173.8032155036926,5414,crimv3mgpu004,10.141.0.2,3173.8032155036926,0,9,"15_batch_size=64,bidirectional=True,dropout_lin=0.044783,dropout_lstm=0.56937,hidden_dim=128,learning_rate=0.0087389,lstm_layers=1,lstm_output_dim=127,opt_step_size=6,weight_decay=4.9179e-05",0.008738851776918063,64,True,1,128,127,0.569372866651224,0.044782955697529325,6,4.917923836666919e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00016,4.907451629638672,0.6183674931526184,0.8511912822723389,0.8594037294387817,0.9460204839706421,0.8441206216812134,70.68363952636719,6759.17529296875,-2.7009339332580566,87.01790738105774,True,,,11,94a17f8730be4fc5930d69f9afdfa9b7,2021-09-24_17-38-48,1632494328,1007.5593616962433,5394,crimv3mgpu004,10.141.0.2,1007.5593616962433,0,11,"16_batch_size=256,bidirectional=False,dropout_lin=0.5065,dropout_lstm=0.0037124,hidden_dim=8,learning_rate=0.0062343,lstm_layers=2,lstm_output_dim=47,opt_step_size=2,weight_decay=8.4302e-05",0.006234300170173091,256,False,2,8,47,0.0037124439735606307,0.5064996409886917,2,8.430237912704937e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00017,4.616665363311768,0.6280961036682129,0.8531858921051025,0.8723925352096558,0.929889976978302,0.849008321762085,70.62234497070312,6752.59228515625,-2.692965507507324,79.97217535972595,True,,,31,8bddf7e4773a4c408baadf8ead417cf0,2021-09-24_18-23-25,1632497005,2671.1366007328033,5378,crimv3mgpu004,10.141.0.2,2671.1366007328033,0,31,"17_batch_size=512,bidirectional=False,dropout_lin=0.10286,dropout_lstm=0.95114,hidden_dim=128,learning_rate=0.0044258,lstm_layers=1,lstm_output_dim=86,opt_step_size=12,weight_decay=0.00027861",0.004425847665811471,512,False,1,128,86,0.9511430507935119,0.10285989509538684,12,0.00027861479640559094,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00018,15.951807022094727,0.0,0.7122480273246765,0.7122480273246765,1.0,0.5925511717796326,70.62234497070312,6752.59130859375,-2.692964792251587,81.08124780654907,True,,,50,98ccd452027c4577a56f70aec72535da,2021-09-24_19-32-01,1632501121,4109.271143436432,5406,crimv3mgpu004,10.141.0.2,4109.271143436432,0,50,"18_batch_size=512,bidirectional=True,dropout_lin=0.94312,dropout_lstm=0.32106,hidden_dim=32,learning_rate=2.0846e-05,lstm_layers=1,lstm_output_dim=114,opt_step_size=9,weight_decay=1.7469e-05",2.084613788794329e-05,512,True,1,32,114,0.3210596577956265,0.9431205313463698,9,1.746946485324263e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00019,7.689634799957275,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,70.49896240234375,6739.3369140625,-2.6770269870758057,96.57575702667236,True,,,17,a0d29f9e417b40d084ac0d1c4d4481dc,2021-09-24_19-59-57,1632502797,1670.4959893226624,5384,crimv3mgpu004,10.141.0.2,1670.4959893226624,0,17,"19_batch_size=1024,bidirectional=True,dropout_lin=0.99197,dropout_lstm=0.70332,hidden_dim=64,learning_rate=0.010602,lstm_layers=2,lstm_output_dim=94,opt_step_size=12,weight_decay=0.00021339",0.01060191183993045,1024,True,2,64,94,0.7033171834986992,0.9919685805295796,12,0.00021339379364176267,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00020,4.735355377197266,0.6256097555160522,0.8526409864425659,0.8658663034439087,0.9380605816841125,0.8471693396568298,70.49896240234375,6739.3369140625,-2.6770269870758057,75.63307476043701,True,,,49,129a08dc736c4782a881e14bb28e886d,2021-09-24_21-05-26,1632506726,3922.3705785274506,5422,crimv3mgpu004,10.141.0.2,3922.3705785274506,0,49,"20_batch_size=1024,bidirectional=True,dropout_lin=0.53093,dropout_lstm=0.46218,hidden_dim=16,learning_rate=0.0068659,lstm_layers=1,lstm_output_dim=36,opt_step_size=7,weight_decay=0.0034845",0.006865853859142443,1024,True,1,16,36,0.46217800477688986,0.530931426352851,7,0.0034845158490079374,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00021,6.115898132324219,0.6274861693382263,0.8541019558906555,0.8664151430130005,0.9403160214424133,0.8484470844268799,70.68363952636719,6759.17529296875,-2.7009339332580566,89.08675265312195,True,,,50,ec83dafbf46b47b59f7b574085905013,2021-09-24_22-17-39,1632511059,4326.446624755859,5401,crimv3mgpu004,10.141.0.2,4326.446624755859,0,50,"21_batch_size=256,bidirectional=False,dropout_lin=0.62021,dropout_lstm=0.78574,hidden_dim=32,learning_rate=0.00046309,lstm_layers=1,lstm_output_dim=89,opt_step_size=19,weight_decay=9.3321e-05",0.00046308801853928074,256,False,1,32,89,0.7857390970535021,0.6202128323455547,19,9.332051891579337e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00022,7.429101467132568,0.5859122276306152,0.8386541604995728,0.8546488285064697,0.9322090148925781,0.8319137692451477,70.68363952636719,6759.17529296875,-2.7009339332580566,133.9101014137268,True,,,12,980b090a02c34b969e78b9c3946603e5,2021-09-24_22-44-44,1632512684,1618.428020954132,5404,crimv3mgpu004,10.141.0.2,1618.428020954132,0,12,"22_batch_size=256,bidirectional=True,dropout_lin=0.64396,dropout_lstm=0.94966,hidden_dim=64,learning_rate=0.0023047,lstm_layers=2,lstm_output_dim=63,opt_step_size=19,weight_decay=0.0010945",0.002304663639247265,256,True,2,64,63,0.9496609270175517,0.6439645044163237,19,0.0010945148908135494,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00023,8.544689178466797,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,70.49896240234375,6739.3369140625,-2.6770269870758057,195.25070977210999,True,,,7,5a5a6052bbf342c98fbce446b4cb222c,2021-09-24_23-08-24,1632514104,1410.1517827510834,5411,crimv3mgpu004,10.141.0.2,1410.1517827510834,0,7,"23_batch_size=1024,bidirectional=True,dropout_lin=0.51545,dropout_lstm=0.32529,hidden_dim=128,learning_rate=0.00059595,lstm_layers=2,lstm_output_dim=9,opt_step_size=19,weight_decay=0.0001424",0.000595953114544719,1024,True,2,128,9,0.3252888140516761,0.5154540711612664,19,0.00014240060727791027,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00024,6.972299098968506,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,70.54346466064453,6743.0595703125,-2.6844899654388428,81.10541129112244,True,,,21,c54bf75ef0204e61a8cf68b5cb4e9429,2021-09-24_23-36-28,1632515788,1677.5236966609955,5418,crimv3mgpu004,10.141.0.2,1677.5236966609955,0,21,"24_batch_size=2048,bidirectional=True,dropout_lin=0.78189,dropout_lstm=0.37534,hidden_dim=8,learning_rate=0.030907,lstm_layers=2,lstm_output_dim=16,opt_step_size=1,weight_decay=0.0049055",0.030906520972394894,2048,True,2,8,16,0.3753364064295609,0.7818945684374338,1,0.004905503730340526,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00025,5.799804210662842,0.5991125106811523,0.843910276889801,0.8558011651039124,0.9393100142478943,0.8367841839790344,70.68363952636719,6759.17529296875,-2.7009339332580566,86.92285299301147,True,,,6,8e4605470ba54b078605d5850ae2d911,2021-09-24_23-45-52,1632516352,554.0131552219391,5391,crimv3mgpu004,10.141.0.2,554.0131552219391,0,6,"25_batch_size=256,bidirectional=False,dropout_lin=0.39519,dropout_lstm=0.9518,hidden_dim=32,learning_rate=0.00011143,lstm_layers=2,lstm_output_dim=110,opt_step_size=17,weight_decay=0.00094057",0.00011142649805066928,256,False,2,32,110,0.9517987731988563,0.3951939621816608,17,0.0009405696777011326,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00026,6.9626946449279785,0.5886629819869995,0.8363686800003052,0.8679763078689575,0.9084390997886658,0.8332229852676392,70.62234497070312,6752.59130859375,-2.692964792251587,83.62520956993103,True,,,7,1e0babb091394075965c8456360c656f,2021-09-24_23-56-43,1632517003,644.4281153678894,5416,crimv3mgpu004,10.141.0.2,644.4281153678894,0,7,"26_batch_size=512,bidirectional=False,dropout_lin=0.3095,dropout_lstm=0.81674,hidden_dim=64,learning_rate=0.0087795,lstm_layers=2,lstm_output_dim=13,opt_step_size=15,weight_decay=1.618e-05",0.008779469527750576,512,False,2,64,13,0.8167368861156853,0.309499614715521,15,1.618030680576476e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00027,6.896690845489502,0.6092795133590698,0.8477153182029724,0.8581438660621643,0.9421148896217346,0.8407390117645264,70.68363952636719,6759.17529296875,-2.7009339332580566,92.33833003044128,True,,,50,20a11d3dad1b408f8b30a147830eba79,2021-09-25_01-15-21,1632521721,4712.440912723541,5392,crimv3mgpu004,10.141.0.2,4712.440912723541,0,50,"27_batch_size=256,bidirectional=True,dropout_lin=0.23237,dropout_lstm=0.72914,hidden_dim=32,learning_rate=8.8e-06,lstm_layers=2,lstm_output_dim=55,opt_step_size=17,weight_decay=0.0012266",8.80002717633177e-06,256,True,2,32,55,0.7291417940695303,0.23236883294307908,17,0.0012266404895899278,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00028,13.722678184509277,0.5508784651756287,0.8277453184127808,0.8293685913085938,0.9548020362854004,0.8138929605484009,70.68363952636719,6759.17529296875,-2.7009339332580566,89.43663024902344,True,,,24,0dc3b149a49e493294a3f0293e667cec,2021-09-25_01-53-13,1632523993,2261.350385904312,5413,crimv3mgpu004,10.141.0.2,2261.350385904312,0,24,"28_batch_size=256,bidirectional=False,dropout_lin=0.70683,dropout_lstm=0.95616,hidden_dim=64,learning_rate=5.917e-06,lstm_layers=2,lstm_output_dim=108,opt_step_size=9,weight_decay=0.00050748",5.916977463218484e-06,256,False,2,64,108,0.9561610830312164,0.7068294675841286,9,0.0005074824300323118,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
fda22_00029,18.277894973754883,0.4516896903514862,0.7110488414764404,0.9099235534667969,0.6591092348098755,0.7245983481407166,70.80493927001953,6825.19287109375,-2.7293686866760254,95.84904718399048,True,,,50,a75f40ebb461472faa9f4aeedc6a9cae,2021-09-25_03-13-25,1632528805,4801.732534408569,5388,crimv3mgpu004,10.141.0.2,4801.732534408569,0,50,"29_batch_size=2048,bidirectional=False,dropout_lin=0.58116,dropout_lstm=0.98857,hidden_dim=128,learning_rate=1.755e-06,lstm_layers=2,lstm_output_dim=27,opt_step_size=14,weight_decay=0.0022987",1.7550024590460206e-06,2048,False,2,128,27,0.9885725953637697,0.5811602743338957,14,0.0022986652018363958,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
