trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_y,MSE_y,r2_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay
10fa0_00010,7.374724864959717,0.5715538263320923,0.8341299891471863,0.839861273765564,0.9475274682044983,0.8235576152801514,28.263395309448242,1219.0498046875,0.33389630913734436,34.67963099479675,True,,,50,22704372754349d3b3f04331c80a2913,2021-09-21_01-10-06,1632175806,1731.5592572689056,127859,crimv3mgpu020,10.141.0.25,1731.5592572689056,0,50,"10_batch_size=2048,bidirectional=True,dropout_lin=0.51165,dropout_lstm=0.10854,hidden_dim=16,learning_rate=0.00060803,lstm_layers=2,lstm_output_dim=48,opt_step_size=4,weight_decay=0.00046042",0.0006080313359530702,2048,True,2,16,48,0.10854229568516027,0.5116547174153498,4,0.0004604153020918982
10fa0_00011,6.874842643737793,0.5678308010101318,0.8324167132377625,0.8426779508590698,0.9399299025535583,0.8230882883071899,26.259056091308594,1203.1868896484375,0.3425639867782593,33.44740104675293,True,,,39,15b7b06070b34118b9b2e054224a1ee6,2021-09-21_01-32-17,1632177137,1324.4633243083954,127864,crimv3mgpu020,10.141.0.25,1324.4633243083954,0,39,"11_batch_size=2048,bidirectional=False,dropout_lin=0.30477,dropout_lstm=0.043591,hidden_dim=8,learning_rate=8.8055e-05,lstm_layers=2,lstm_output_dim=73,opt_step_size=13,weight_decay=0.00044411",8.805476667129796e-05,2048,False,2,8,73,0.04359146379904055,0.30476807341109746,13,0.00044410565940132345
10fa0_00012,12.664929389953613,0.5531917214393616,0.8279279470443726,0.8278454542160034,0.9571959972381592,0.8136345744132996,49.37187957763672,3010.09814453125,-0.6447543501853943,34.312844038009644,True,,,50,53c809f516f548beb2af12dbc1fc2a02,2021-09-21_02-01-21,1632178881,1736.1333320140839,127813,crimv3mgpu020,10.141.0.25,1736.1333320140839,0,50,"12_batch_size=2048,bidirectional=False,dropout_lin=0.6917,dropout_lstm=0.59318,hidden_dim=8,learning_rate=0.00060757,lstm_layers=1,lstm_output_dim=71,opt_step_size=1,weight_decay=7.5468e-05",0.0006075686035936931,2048,False,1,8,71,0.5931769165622212,0.6917017987001771,1,7.546799480155934e-05
10fa0_00013,4.706308841705322,0.575270414352417,0.8352541327476501,0.8486155867576599,0.9358423352241516,0.827232837677002,17.62236213684082,1280.74462890625,0.2987382113933563,116.98208546638489,True,,,15,a235b613b44d4256907cac32e42d8a1e,2021-09-21_02-30-19,1632180619,1730.5253491401672,127851,crimv3mgpu020,10.141.0.25,1730.5253491401672,0,15,"13_batch_size=128,bidirectional=False,dropout_lin=0.13089,dropout_lstm=0.10591,hidden_dim=128,learning_rate=0.0065139,lstm_layers=1,lstm_output_dim=86,opt_step_size=9,weight_decay=0.00024028",0.006513858154605458,128,False,1,128,86,0.10590848505681383,0.13089495066408074,9,0.00024027869979242154
10fa0_00014,7.1112518310546875,0.5585082173347473,0.8303679823875427,0.8323205709457397,0.9542938470840454,0.817298412322998,27.091520309448242,1210.7408447265625,0.3370126783847809,253.9449896812439,True,,,14,50c50779047246dcad58626be9c4eddd,2021-09-21_03-29-40,1632184180,3553.8888850212097,127829,crimv3mgpu020,10.141.0.25,3553.8888850212097,0,14,"14_batch_size=64,bidirectional=True,dropout_lin=0.31679,dropout_lstm=0.38484,hidden_dim=64,learning_rate=9.2438e-06,lstm_layers=2,lstm_output_dim=15,opt_step_size=10,weight_decay=3.2602e-05",9.243823645449224e-06,64,True,2,64,15,0.3848378112757611,0.31678789711837974,10,3.260209342570927e-05
10fa0_00015,4.7573323249816895,0.5702225565910339,0.833234965801239,0.848274290561676,0.9329311847686768,0.8254075646400452,17.723949432373047,1317.6363525390625,0.27847790718078613,259.6150965690613,True,,,7,68141bd69fe740b5a666e1192f7689c7,2021-09-21_04-00-19,1632186019,1832.3347392082214,127824,crimv3mgpu020,10.141.0.25,1832.3347392082214,0,7,"15_batch_size=64,bidirectional=False,dropout_lin=0.3092,dropout_lstm=0.58063,hidden_dim=128,learning_rate=0.013982,lstm_layers=2,lstm_output_dim=118,opt_step_size=6,weight_decay=0.0092265",0.013981802799450544,64,False,2,128,118,0.5806320199484606,0.30919899793481864,6,0.009226484528890699
10fa0_00016,4.969627380371094,0.5578082799911499,0.8298704624176025,0.836547315120697,0.9462266564369202,0.818568229675293,18.53929328918457,1340.35107421875,0.26603963971138,150.36740946769714,True,,,10,973a61ba1b924722a8f656de27170ba7,2021-09-21_04-25-15,1632187515,1488.6476221084595,127866,crimv3mgpu020,10.141.0.25,1488.6476221084595,0,10,"16_batch_size=64,bidirectional=False,dropout_lin=0.29588,dropout_lstm=0.28232,hidden_dim=16,learning_rate=0.033629,lstm_layers=1,lstm_output_dim=54,opt_step_size=4,weight_decay=0.0013982",0.03362852960063439,64,False,1,16,54,0.28232096062534573,0.295876525220505,4,0.0013982146147697206
10fa0_00017,9.263854026794434,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,35.26262664794922,1863.17138671875,-0.020165037363767624,69.23631691932678,True,,,50,e394549450974ace8d6a68b54facb6a5,2021-09-21_05-22-25,1632190945,3419.8215210437775,127815,crimv3mgpu020,10.141.0.25,3419.8215210437775,0,50,"17_batch_size=256,bidirectional=True,dropout_lin=0.98748,dropout_lstm=0.16789,hidden_dim=32,learning_rate=0.00038734,lstm_layers=2,lstm_output_dim=66,opt_step_size=15,weight_decay=0.0030103",0.00038734092501038157,256,True,2,32,66,0.1678884446672988,0.9874783222814236,15,0.0030103388441938624
10fa0_00018,14.788921356201172,0.5678647756576538,0.829585611820221,0.8556726574897766,0.9145795106887817,0.8245378136634827,57.8575553894043,4448.21337890625,-1.4269746541976929,48.63974976539612,True,,,50,182f9e6eaf27404c898da4609e0d8928,2021-09-21_06-02-03,1632193323,2368.629375934601,127808,crimv3mgpu020,10.141.0.25,2368.629375934601,0,50,"18_batch_size=1024,bidirectional=False,dropout_lin=0.093327,dropout_lstm=0.54776,hidden_dim=128,learning_rate=2.1247e-06,lstm_layers=1,lstm_output_dim=64,opt_step_size=6,weight_decay=0.0028314",2.1247493723288467e-06,1024,False,1,128,64,0.547763572628854,0.09332671036982076,6,0.0028314230216210517
10fa0_00019,8.980535507202148,0.5749917030334473,0.8343007564544678,0.8532137870788574,0.927048921585083,0.8277655839920044,34.56540298461914,1617.3248291015625,0.11444631218910217,81.93867874145508,True,,,18,fe94b4ca60634c4c89a57758f9f749e5,2021-09-21_06-27-00,1632194820,1490.1599838733673,127856,crimv3mgpu020,10.141.0.25,1490.1599838733673,0,18,"19_batch_size=128,bidirectional=False,dropout_lin=0.4168,dropout_lstm=0.50943,hidden_dim=8,learning_rate=1.6186e-05,lstm_layers=2,lstm_output_dim=17,opt_step_size=11,weight_decay=0.003294",1.6185946263512942e-05,128,False,2,8,17,0.5094292614503132,0.4167951398245796,11,0.003294048911017986
10fa0_00020,6.750161647796631,0.5562028288841248,0.8295845985412598,0.8310404419898987,0.9551334381103516,0.8161159157752991,25.727807998657227,1199.639892578125,0.3431464731693268,54.48047471046448,True,,,50,b2677002b7bc49a5866d0d32cd091606,2021-09-21_07-13-12,1632197592,2766.3750944137573,127826,crimv3mgpu020,10.141.0.25,2766.3750944137573,0,50,"20_batch_size=256,bidirectional=False,dropout_lin=0.19017,dropout_lstm=0.40519,hidden_dim=64,learning_rate=6.756e-06,lstm_layers=1,lstm_output_dim=95,opt_step_size=3,weight_decay=0.0046086",6.7559965797351125e-06,256,False,1,64,95,0.4051851787521852,0.19017372030669777,3,0.004608614458817031
10fa0_00021,5.047513008117676,0.5772418975830078,0.8347551822662354,0.8551629781723022,0.9247575402259827,0.8287107944488525,18.92292022705078,1308.1217041015625,0.2840314209461212,295.5221049785614,True,,,27,1a57752f9b164cde8e8bc1f801700087,2021-09-21_09-28-12,1632205692,8093.3810114860535,127810,crimv3mgpu020,10.141.0.25,8093.3810114860535,0,27,"21_batch_size=32,bidirectional=False,dropout_lin=0.26591,dropout_lstm=0.60469,hidden_dim=16,learning_rate=0.0030308,lstm_layers=2,lstm_output_dim=123,opt_step_size=2,weight_decay=0.00055977",0.003030793458194703,32,False,2,16,123,0.6046913457337171,0.26591120723563544,2,0.0005597746970507066
10fa0_00022,4.992006301879883,0.5775505304336548,0.8345702886581421,0.8527131676673889,0.9275383353233337,0.8280383944511414,18.713424682617188,1278.04150390625,0.3026920557022095,38.168500661849976,True,,,26,f5e8b7c1b0c44131b684c6430fa95870,2021-09-21_09-43-46,1632206626,928.1684679985046,127812,crimv3mgpu020,10.141.0.25,928.1684679985046,0,26,"22_batch_size=1024,bidirectional=False,dropout_lin=0.33862,dropout_lstm=0.15704,hidden_dim=64,learning_rate=0.011864,lstm_layers=1,lstm_output_dim=76,opt_step_size=19,weight_decay=0.001126",0.011863655156430182,1024,False,1,64,76,0.15703522841679918,0.3386175017926394,19,0.0011259765858337854
10fa0_00023,10.910258293151855,0.5568282604217529,0.8297448754310608,0.8329933285713196,0.9520444869995117,0.8170619010925293,42.22977066040039,2269.451904296875,-0.24262072145938873,48.12531566619873,True,,,50,78ecdbe91e5c4037ab52c04629aadf98,2021-09-21_10-23-18,1632208998,2365.6864988803864,127850,crimv3mgpu020,10.141.0.25,2365.6864988803864,0,50,"23_batch_size=256,bidirectional=False,dropout_lin=0.69856,dropout_lstm=0.4854,hidden_dim=8,learning_rate=1.0699e-05,lstm_layers=2,lstm_output_dim=69,opt_step_size=15,weight_decay=0.00018747",1.0699379977403541e-05,256,False,2,8,69,0.4853968258084026,0.6985636308742963,15,0.00018746516707173185
10fa0_00024,10.966590881347656,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,42.27315139770508,1888.1575927734375,-0.0301913283765316,84.22166657447815,True,,,50,0ca3efbaafe4466a8c29ac12251ffa66,2021-09-21_11-34-27,1632213267,4262.393128633499,127875,crimv3mgpu020,10.141.0.25,4262.393128633499,0,50,"24_batch_size=1024,bidirectional=True,dropout_lin=0.84128,dropout_lstm=0.92213,hidden_dim=128,learning_rate=0.00064728,lstm_layers=1,lstm_output_dim=23,opt_step_size=15,weight_decay=0.00045163",0.0006472795610574024,1024,True,1,128,23,0.922128661036031,0.8412782177882371,15,0.0004516252114867115
10fa0_00025,7.690690994262695,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,28.958105087280273,2671.39404296875,-0.45753034949302673,177.19092106819153,True,,,17,1660b32f492247799ac46696db0dedb7,2021-09-21_12-23-27,1632216207,2933.6058819293976,127806,crimv3mgpu020,10.141.0.25,2933.6058819293976,0,17,"25_batch_size=1024,bidirectional=True,dropout_lin=0.69074,dropout_lstm=0.26398,hidden_dim=128,learning_rate=0.045673,lstm_layers=2,lstm_output_dim=47,opt_step_size=8,weight_decay=1.2245e-05",0.045673126357218825,1024,True,2,128,47,0.2639807192905682,0.6907382284729476,8,1.2245010692187526e-05
10fa0_00026,12.80432415008545,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,49.434715270996094,2632.147705078125,-0.43823760747909546,33.61237668991089,True,,,50,5c44447ec2814ffd8e75c137eee4071c,2021-09-21_12-51-51,1632217911,1697.7129669189453,127809,crimv3mgpu020,10.141.0.25,1697.7129669189453,0,50,"26_batch_size=2048,bidirectional=False,dropout_lin=0.9657,dropout_lstm=0.7021,hidden_dim=8,learning_rate=0.0015118,lstm_layers=1,lstm_output_dim=25,opt_step_size=11,weight_decay=1.4941e-05",0.0015118259540521123,2048,False,1,8,25,0.7021043682229098,0.9656976427334243,11,1.4940853490756156e-05
10fa0_00027,7.557481288909912,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,28.46474838256836,2587.488525390625,-0.4167592227458954,55.50750160217285,True,,,34,e05a9f0709804e60b0a41b2d2c5ce6f7,2021-09-21_13-24-15,1632219855,1938.1946318149567,127805,crimv3mgpu020,10.141.0.25,1938.1946318149567,0,34,"27_batch_size=256,bidirectional=True,dropout_lin=0.97936,dropout_lstm=0.493,hidden_dim=16,learning_rate=0.00087114,lstm_layers=2,lstm_output_dim=126,opt_step_size=2,weight_decay=0.0023818",0.0008711382732005115,256,True,2,16,126,0.49300273255383864,0.9793603423915589,2,0.0023817594966706523
10fa0_00028,7.737099647521973,0.5797354578971863,0.836353600025177,0.8473144173622131,0.9390519261360168,0.8279841542243958,29.75570297241211,1299.1748046875,0.29116159677505493,35.3714394569397,True,,,50,45602506abe9467a9d333ab9a9f2431d,2021-09-21_13-53-26,1632221606,1745.025375843048,127819,crimv3mgpu020,10.141.0.25,1745.025375843048,0,50,"28_batch_size=1024,bidirectional=False,dropout_lin=0.32132,dropout_lstm=0.18163,hidden_dim=32,learning_rate=0.00039227,lstm_layers=2,lstm_output_dim=37,opt_step_size=17,weight_decay=3.6367e-05",0.00039226806617727783,1024,False,2,32,37,0.18162884267382462,0.32131889950642867,17,3.63673157132025e-05
10fa0_00029,5.305750846862793,0.5810308456420898,0.8362135887145996,0.8560196161270142,0.9259167313575745,0.8301985859870911,19.888303756713867,1344.3028564453125,0.26422858238220215,309.2332937717438,True,,,37,3e7573e298bc468a8b1bb5a35f233a6b,2021-09-21_17-07-11,1632233231,11618.706755876541,127822,crimv3mgpu020,10.141.0.25,11618.706755876541,0,37,"29_batch_size=32,bidirectional=True,dropout_lin=0.52983,dropout_lstm=0.68399,hidden_dim=32,learning_rate=0.00012203,lstm_layers=1,lstm_output_dim=15,opt_step_size=1,weight_decay=0.00024601",0.00012202682301895954,32,True,1,32,15,0.683989196407776,0.5298252112514997,1,0.0002460130666380127
10fa0_00030,4.994817733764648,0.5753363966941833,0.8345240354537964,0.8490853309631348,0.9332956075668335,0.826907217502594,18.751436233520508,1228.8519287109375,0.32854029536247253,33.05664896965027,True,,,26,1c2315618d164777b7a14e15f88833b6,2021-09-21_17-21-57,1632234117,879.7717618942261,127834,crimv3mgpu020,10.141.0.25,879.7717618942261,0,26,"30_batch_size=2048,bidirectional=False,dropout_lin=0.040934,dropout_lstm=0.44621,hidden_dim=8,learning_rate=0.0003244,lstm_layers=1,lstm_output_dim=113,opt_step_size=7,weight_decay=0.00016911",0.0003244006207790796,2048,False,1,8,113,0.4462149309981607,0.040934136567943424,7,0.000169110758626934
10fa0_00031,4.643871784210205,0.581013560295105,0.8365572690963745,0.8547735214233398,0.9284717440605164,0.8301399350166321,17.388019561767578,1267.9703369140625,0.3056744635105133,253.9360373020172,True,,,13,b9fdac971ffa4273b30bf5db9ae06b07,2021-09-21_18-17-06,1632237426,3303.2742927074432,127816,crimv3mgpu020,10.141.0.25,3303.2742927074432,0,13,"31_batch_size=64,bidirectional=True,dropout_lin=0.0055454,dropout_lstm=0.62631,hidden_dim=128,learning_rate=7.2878e-05,lstm_layers=1,lstm_output_dim=59,opt_step_size=14,weight_decay=0.00020126",7.287808549674433e-05,64,True,1,128,59,0.6263093617098563,0.0055454084069045395,14,0.00020126050361685144
10fa0_00032,5.928167819976807,0.5529246926307678,0.8284624814987183,0.8293687105178833,0.9560683965682983,0.8144773840904236,22.058103561401367,1166.497314453125,0.3612934648990631,115.15314936637878,True,,,39,1757f1cc54ba44ea8e06f0bda813aa94,2021-09-21_19-33-07,1632241987,4554.076611042023,127817,crimv3mgpu020,10.141.0.25,4554.076611042023,0,39,"32_batch_size=256,bidirectional=True,dropout_lin=0.099669,dropout_lstm=0.31354,hidden_dim=128,learning_rate=2.4328e-06,lstm_layers=1,lstm_output_dim=22,opt_step_size=15,weight_decay=4.2145e-05",2.432840515820179e-06,256,True,1,128,22,0.3135424911895598,0.09966920911406218,15,4.214488665884652e-05
10fa0_00033,5.630582809448242,0.49698078632354736,0.8084704875946045,0.7987050414085388,0.9776437282562256,0.7812726497650146,21.13545036315918,1503.0582275390625,0.17733770608901978,422.89494228363037,True,,,32,835aa6466afa41138a1067842ce1ed96,2021-09-21_23-19-34,1632255574,13581.53879070282,127873,crimv3mgpu020,10.141.0.25,13581.53879070282,0,32,"33_batch_size=32,bidirectional=True,dropout_lin=0.65075,dropout_lstm=0.96749,hidden_dim=64,learning_rate=0.00016475,lstm_layers=2,lstm_output_dim=99,opt_step_size=15,weight_decay=1.1905e-05",0.0001647549641619603,32,True,2,64,99,0.9674943068064185,0.6507503664762934,15,1.1904936229843797e-05
10fa0_00034,9.96028995513916,0.5566937327384949,0.8294862508773804,0.8304110765457153,0.9557924270629883,0.8158783912658691,38.37297439575195,1890.6614990234375,-0.03399514779448509,55.552796363830566,True,,,25,01e660cd3cf7423d96c1cdb77028ee6c,2021-09-21_23-43-11,1632256991,1407.0867903232574,127857,crimv3mgpu020,10.141.0.25,1407.0867903232574,0,25,"34_batch_size=512,bidirectional=False,dropout_lin=0.57514,dropout_lstm=0.13257,hidden_dim=128,learning_rate=2.1604e-05,lstm_layers=1,lstm_output_dim=15,opt_step_size=2,weight_decay=2.0718e-05",2.1603746567702732e-05,512,False,1,128,15,0.13257374045597303,0.5751352859608246,2,2.0717511964147503e-05
10fa0_00035,11.095893859863281,0.5400263071060181,0.823004424571991,0.8183677792549133,0.965303897857666,0.805208683013916,42.90372848510742,2355.978515625,-0.28543755412101746,84.57006072998047,True,,,35,64921702d63b4ebeb89bfd2f7a6e4330,2021-09-22_00-31-05,1632259865,2868.2690403461456,127861,crimv3mgpu020,10.141.0.25,2868.2690403461456,0,35,"35_batch_size=1024,bidirectional=False,dropout_lin=0.76548,dropout_lstm=0.40119,hidden_dim=128,learning_rate=1.4534e-05,lstm_layers=2,lstm_output_dim=71,opt_step_size=6,weight_decay=0.00039963",1.4534460903402694e-05,1024,False,2,128,71,0.40118592502382955,0.7654751241649899,6,0.00039962987308293525
10fa0_00036,14.779825210571289,0.0,0.7128642797470093,0.7128642797470093,1.0,0.5933634042739868,57.54559326171875,4237.681640625,-1.3205043077468872,162.07141423225403,True,,,50,18a5eb0562c64b90a769039339587794,2021-09-22_02-48-44,1632268124,8248.88041305542,127837,crimv3mgpu020,10.141.0.25,8248.88041305542,0,50,"36_batch_size=64,bidirectional=True,dropout_lin=0.88759,dropout_lstm=0.026197,hidden_dim=8,learning_rate=6.4577e-06,lstm_layers=2,lstm_output_dim=131,opt_step_size=15,weight_decay=0.0043319",6.457719624082448e-06,64,True,2,8,131,0.026196605250843774,0.8875934604677749,15,0.004331922130966154
10fa0_00037,7.6896467208862305,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,28.953903198242188,2671.04345703125,-0.45733898878097534,85.68324446678162,True,,,17,f5b20861ad5c4c4fa9377b59b90ce689,2021-09-22_03-10-51,1632269451,1318.8965497016907,127820,crimv3mgpu020,10.141.0.25,1318.8965497016907,0,17,"37_batch_size=1024,bidirectional=True,dropout_lin=0.97423,dropout_lstm=0.35299,hidden_dim=128,learning_rate=0.009142,lstm_layers=1,lstm_output_dim=104,opt_step_size=6,weight_decay=0.0041556",0.009141951522162378,1024,True,1,128,104,0.3529923704155514,0.9742319764928022,6,0.004155628757334928
10fa0_00038,11.036500930786133,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,42.592803955078125,2030.9669189453125,-0.11204016953706741,79.83579564094543,True,,,50,5a922ba125b94172bb692792a59ab164,2021-09-22_04-18-40,1632273520,4063.1066343784332,127869,crimv3mgpu020,10.141.0.25,4063.1066343784332,0,50,"38_batch_size=128,bidirectional=True,dropout_lin=0.84605,dropout_lstm=0.83272,hidden_dim=16,learning_rate=6.0227e-05,lstm_layers=1,lstm_output_dim=25,opt_step_size=15,weight_decay=0.00061583",6.022659908916557e-05,128,True,1,16,25,0.8327161972832127,0.8460548381964641,15,0.0006158297921193239
10fa0_00039,17.338550567626953,0.5314334034919739,0.820236086845398,0.8205932378768921,0.9562267661094666,0.8041588664054871,67.9801254272461,6253.611328125,-2.4120118618011475,35.88149380683899,True,,,50,8e97d8570f4e49748f2f2bcc2a963d5c,2021-09-22_04-47-55,1632275275,1748.06516122818,127827,crimv3mgpu020,10.141.0.25,1748.06516122818,0,50,"39_batch_size=1024,bidirectional=True,dropout_lin=0.31821,dropout_lstm=0.36248,hidden_dim=32,learning_rate=1.2077e-06,lstm_layers=1,lstm_output_dim=43,opt_step_size=11,weight_decay=0.00012323",1.2077092826731302e-06,1024,True,1,32,43,0.36248491127415305,0.3182136407131294,11,0.00012323354845103184
