trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights
ff180_00008,3.987388849258423,0.627646267414093,0.857485294342041,0.8775505423545837,0.933699369430542,0.853132426738739,71.69376373291016,6730.11572265625,-3.0957417488098145,92.84686493873596,True,,,16,595ab6ec876e428e94c44d2dde3d1346,2021-09-24_08-07-29,1632460049,1506.9984815120697,57698,crimv3mgpu024,10.141.0.30,1506.9984815120697,0,16,"8_batch_size=128,bidirectional=False,dropout_lin=0.2803,dropout_lstm=0.7249,hidden_dim=32,learning_rate=0.0031192,lstm_layers=2,lstm_output_dim=57,opt_step_size=8,weight_decay=0.006528",0.00311918603169873,128,False,2,32,57,0.7249019330210167,0.28030489106934375,8,0.006527978335329339,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.75, 0.25]"
