trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights
ff83f_00010,0.40020206570625305,0.6064152121543884,0.8485092520713806,0.8762902021408081,0.9210643768310547,0.8449274301528931,64.55119132995605,True,,,50,8cdd563b2c3f4d5a911fede8b54c09ef,2021-09-24_03-16-06,1632442566,3256.9874386787415,124820,crimv3srv033,10.141.0.15,3256.9874386787415,0,50,"10_batch_size=128,bidirectional=True,dropout_lin=0.42218,dropout_lstm=0.15912,hidden_dim=8,learning_rate=5.5374e-06,lstm_layers=1,lstm_output_dim=52,opt_step_size=14,weight_decay=0.00030945",5.5374349253700146e-06,128,True,1,8,52,0.1591151977451809,0.4221817711810879,14,0.0003094486377943221,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00011,0.36717694997787476,0.5986297726631165,0.8493634462356567,0.8463712334632874,0.9679477214813232,0.8368081450462341,141.280823469162,True,,,18,5171f42cd5424d02928311a0c9fb7fbb,2021-09-24_03-59-08,1632445148,2570.4435427188873,124808,crimv3srv033,10.141.0.15,2570.4435427188873,0,18,"11_batch_size=64,bidirectional=True,dropout_lin=0.61853,dropout_lstm=0.25914,hidden_dim=64,learning_rate=0.0002126,lstm_layers=1,lstm_output_dim=102,opt_step_size=9,weight_decay=0.0012949",0.00021259798196380313,64,True,1,64,102,0.25913644513687417,0.6185261772547997,9,0.0012948814276431738,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00012,0.40957602858543396,0.5064377784729004,0.8179329037666321,0.8084256052970886,0.9814276099205017,0.7909738421440125,81.11322975158691,True,,,50,9f4bdde788b348228958a840ce8e295e,2021-09-24_05-07-02,1632449222,4063.3169751167297,124803,crimv3srv033,10.141.0.15,4063.3169751167297,0,50,"12_batch_size=128,bidirectional=False,dropout_lin=0.71607,dropout_lstm=0.18873,hidden_dim=64,learning_rate=3.4574e-06,lstm_layers=2,lstm_output_dim=27,opt_step_size=15,weight_decay=0.0093665",3.4573570157480916e-06,128,False,2,64,27,0.18873297050264026,0.7160679981184469,15,0.009366465786751215,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00013,0.3646027147769928,0.6127931475639343,0.8525699377059937,0.8706835508346558,0.9355698227882385,0.8471928238868713,206.81913995742798,True,,,12,6e49660f1ce04f7698d0f4fdb5a280a9,2021-09-24_05-49-24,1632451764,2530.9615495204926,124802,crimv3srv033,10.141.0.15,2530.9615495204926,0,12,"13_batch_size=32,bidirectional=False,dropout_lin=0.014603,dropout_lstm=0.1151,hidden_dim=16,learning_rate=0.0010745,lstm_layers=1,lstm_output_dim=69,opt_step_size=6,weight_decay=0.0039266",0.0010745394044683197,32,False,1,16,69,0.11509920032908738,0.014603254216944972,6,0.003926577610949939,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00014,0.3669288158416748,0.6160822510719299,0.8533492088317871,0.8731327056884766,0.9332221150398254,0.8484871983528137,45.43416881561279,True,,,9,a881fac9132f48ff9a34b52f5622882b,2021-09-24_05-56-29,1632452189,413.93366742134094,124795,crimv3srv033,10.141.0.15,413.93366742134094,0,9,"14_batch_size=512,bidirectional=False,dropout_lin=0.17004,dropout_lstm=0.14035,hidden_dim=64,learning_rate=0.0018643,lstm_layers=2,lstm_output_dim=37,opt_step_size=9,weight_decay=0.0011661",0.0018642669663472583,512,False,2,64,37,0.1403488451858922,0.17004290642066033,9,0.001166063720629018,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00015,0.3919641673564911,0.5884161591529846,0.845480740070343,0.85344398021698,0.9499680399894714,0.8360885977745056,224.16274118423462,True,,,24,0eeca54ea6704e1c81fc58c093d3800d,2021-09-24_07-28-10,1632457690,5493.433054924011,124815,crimv3srv033,10.141.0.15,5493.433054924011,0,24,"15_batch_size=32,bidirectional=False,dropout_lin=0.27619,dropout_lstm=0.77179,hidden_dim=16,learning_rate=0.0028674,lstm_layers=2,lstm_output_dim=116,opt_step_size=17,weight_decay=0.0032812",0.00286741369095488,32,False,2,16,116,0.7717895522574797,0.2761852155791654,17,0.0032811624174624967,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00016,0.3890802264213562,0.5843165516853333,0.8442045450210571,0.8507909774780273,0.9520421624183655,0.8340953588485718,233.6767578125,True,,,13,1c7fe9347220479ba3afc0dffbda3115,2021-09-24_08-19-34,1632460774,3073.1381256580353,124800,crimv3srv033,10.141.0.15,3073.1381256580353,0,13,"16_batch_size=32,bidirectional=True,dropout_lin=0.19147,dropout_lstm=0.35412,hidden_dim=32,learning_rate=0.01699,lstm_layers=1,lstm_output_dim=60,opt_step_size=13,weight_decay=0.0036151",0.016989679563955983,32,True,1,32,60,0.3541179460886483,0.19147070159816182,13,0.0036150691726286447,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00017,0.35909032821655273,0.6128146648406982,0.8538572192192078,0.8605915904045105,0.9526451230049133,0.8455974459648132,69.25394487380981,True,,,18,31ef7484f18d41e682f213059a8c5645,2021-09-24_08-40-41,1632462041,1260.3454377651215,124793,crimv3srv033,10.141.0.15,1260.3454377651215,0,18,"17_batch_size=512,bidirectional=False,dropout_lin=0.41725,dropout_lstm=0.19673,hidden_dim=128,learning_rate=0.00031503,lstm_layers=2,lstm_output_dim=76,opt_step_size=9,weight_decay=1.5729e-05",0.00031503113863864794,512,False,2,128,76,0.19673415066314104,0.4172534006577504,9,1.5729241647002983e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00018,0.3858265280723572,0.5787070989608765,0.8423661589622498,0.8385470509529114,0.9690464735031128,0.8277602195739746,39.98020625114441,True,,,10,82ed998fa70248499f37cc69d99c223e,2021-09-24_08-48-03,1632462483,434.8707115650177,124788,crimv3srv033,10.141.0.15,434.8707115650177,0,10,"18_batch_size=512,bidirectional=False,dropout_lin=0.67428,dropout_lstm=0.59235,hidden_dim=32,learning_rate=0.00074461,lstm_layers=2,lstm_output_dim=113,opt_step_size=14,weight_decay=1.7898e-05",0.0007446147416782384,512,False,2,32,113,0.5923549981882469,0.6742831319691329,14,1.7897921155565628e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00019,0.48142722249031067,0.21414104104042053,0.7427164912223816,0.7385159730911255,0.9988182187080383,0.6502600908279419,114.8440203666687,True,,,6,14682ac5629240868b5ec3d374e6bd8e,2021-09-24_09-00-04,1632463204,713.7519156932831,124796,crimv3srv033,10.141.0.15,713.7519156932831,0,6,"19_batch_size=64,bidirectional=False,dropout_lin=0.48139,dropout_lstm=0.77746,hidden_dim=8,learning_rate=0.00084043,lstm_layers=2,lstm_output_dim=79,opt_step_size=13,weight_decay=0.0001064",0.0008404334178625196,64,False,2,8,79,0.7774571400101782,0.48138853950496685,13,0.00010639819175244387,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00020,0.39304810762405396,0.51917964220047,0.8223366737365723,0.8138245344161987,0.9789212346076965,0.7980716228485107,363.2425129413605,True,,,6,be544a9bd22e4e7d88ac1a60e1d22618,2021-09-24_09-36-43,1632465403,2192.2049758434296,124786,crimv3srv033,10.141.0.15,2192.2049758434296,0,6,"20_batch_size=64,bidirectional=True,dropout_lin=0.57991,dropout_lstm=0.9745,hidden_dim=128,learning_rate=0.00017308,lstm_layers=2,lstm_output_dim=102,opt_step_size=14,weight_decay=0.0030045",0.0001730837585900224,64,True,2,128,102,0.9745009833151805,0.5799123210753578,14,0.003004506127354957,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00021,0.37378808856010437,0.5990749597549438,0.8484656810760498,0.8569796681404114,0.948884129524231,0.8399628400802612,38.612698793411255,True,,,18,190db4402a2a48b59f9fbc33e8428c90,2021-09-24_09-48-07,1632466087,676.342307806015,124791,crimv3srv033,10.141.0.15,676.342307806015,0,18,"21_batch_size=1024,bidirectional=False,dropout_lin=0.12991,dropout_lstm=0.12556,hidden_dim=64,learning_rate=0.03726,lstm_layers=1,lstm_output_dim=69,opt_step_size=9,weight_decay=0.00022089",0.0372601633811141,1024,False,1,64,69,0.1255560651647072,0.12991464579975842,9,0.00022089095230043218,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00022,0.3885100185871124,0.5983274579048157,0.8479277491569519,0.8629630208015442,0.9393016695976257,0.8411319255828857,41.163278341293335,True,,,13,383f13f6a20849e4aa88bda9f76fe96d,2021-09-24_09-57-21,1632466641,546.7590029239655,124781,crimv3srv033,10.141.0.15,546.7590029239655,0,13,"22_batch_size=512,bidirectional=False,dropout_lin=0.24102,dropout_lstm=0.48294,hidden_dim=8,learning_rate=0.039636,lstm_layers=1,lstm_output_dim=97,opt_step_size=9,weight_decay=0.00095795",0.03963611819913167,512,False,1,8,97,0.482939788283566,0.241023356337697,9,0.0009579529580012214,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00023,0.3817165195941925,0.5972076654434204,0.848850429058075,0.8511285185813904,0.9592952132225037,0.8381618857383728,58.44157695770264,True,,,18,7388c70ef130436e8281921330d47b43,2021-09-24_10-15-53,1632467753,1105.3954422473907,124787,crimv3srv033,10.141.0.15,1105.3954422473907,0,18,"23_batch_size=128,bidirectional=False,dropout_lin=0.57753,dropout_lstm=0.034455,hidden_dim=8,learning_rate=0.00041024,lstm_layers=1,lstm_output_dim=68,opt_step_size=13,weight_decay=0.0014534",0.0004102444685123334,128,False,1,8,68,0.03445485724332198,0.5775343320138968,13,0.0014533740151159676,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00024,0.4271474778652191,0.4870850145816803,0.8114764094352722,0.8010231256484985,0.9845049381256104,0.7804041504859924,121.22684574127197,True,,,9,f22f6638a034415ab2b3ebb232875952,2021-09-24_10-34-26,1632468866,1105.5115694999695,124783,crimv3srv033,10.141.0.15,1105.5115694999695,0,9,"24_batch_size=128,bidirectional=False,dropout_lin=0.64032,dropout_lstm=0.95208,hidden_dim=128,learning_rate=4.892e-05,lstm_layers=2,lstm_output_dim=125,opt_step_size=5,weight_decay=2.1907e-05",4.891987400551222e-05,128,False,2,128,125,0.9520778462562356,0.6403226053235623,5,2.1906590636735084e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00025,0.3666960299015045,0.6060651540756226,0.8507866859436035,0.8652188777923584,0.9406948089599609,0.8442174196243286,208.43197202682495,True,,,50,c8e3ba7be4d44e0ea935a93e3f2c1a04,2021-09-24_13-26-52,1632479212,10339.015716791153,124792,crimv3srv033,10.141.0.15,10339.015716791153,0,50,"25_batch_size=32,bidirectional=False,dropout_lin=0.18041,dropout_lstm=0.081414,hidden_dim=8,learning_rate=1.4216e-05,lstm_layers=1,lstm_output_dim=111,opt_step_size=16,weight_decay=0.0050402",1.4216009539559986e-05,32,False,1,8,111,0.0814142500108338,0.18041156437062544,16,0.005040172774644578,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00026,0.36340028047561646,0.6072251796722412,0.8514662384986877,0.8639964461326599,0.9436553716659546,0.8444671630859375,61.17707443237305,True,,,11,7b6a4e8577a641619cc1e79e85252b25,2021-09-24_13-38-21,1632479901,682.4777505397797,124789,crimv3srv033,10.141.0.15,682.4777505397797,0,11,"26_batch_size=128,bidirectional=False,dropout_lin=0.2044,dropout_lstm=0.48143,hidden_dim=16,learning_rate=0.0014785,lstm_layers=1,lstm_output_dim=29,opt_step_size=2,weight_decay=0.0017847",0.00147850400501253,128,False,1,16,29,0.4814304877299831,0.20440177062128795,2,0.0017846768947567195,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00027,0.3887534737586975,0.5714461803436279,0.8402088284492493,0.8384283781051636,0.9657288789749146,0.825843334197998,141.58182096481323,True,,,11,999bb1c27ac94b5088adf3b831a95f68,2021-09-24_14-04-43,1632481483,1574.607869386673,124785,crimv3srv033,10.141.0.15,1574.607869386673,0,11,"27_batch_size=64,bidirectional=False,dropout_lin=0.58025,dropout_lstm=0.94524,hidden_dim=128,learning_rate=0.0068549,lstm_layers=1,lstm_output_dim=75,opt_step_size=17,weight_decay=0.0016398",0.00685488171013609,64,False,1,128,75,0.9452444185917939,0.5802468017676343,17,0.0016397848236508682,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00028,0.5803614258766174,0.0,0.7246444225311279,0.7246444225311279,1.0,0.6089481711387634,44.37294936180115,True,,,18,b696f53dbb7640d38611cd6c2535042f,2021-09-24_14-18-36,1632482316,825.985682964325,124782,crimv3srv033,10.141.0.15,825.985682964325,0,18,"28_batch_size=256,bidirectional=False,dropout_lin=0.9842,dropout_lstm=0.87942,hidden_dim=8,learning_rate=0.00065659,lstm_layers=1,lstm_output_dim=128,opt_step_size=12,weight_decay=0.00012694",0.0006565902096604502,256,False,1,8,128,0.8794163777754018,0.9842007811911375,12,0.00012693765752034525,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00029,0.5895132422447205,0.0,0.7248863577842712,0.7248863577842712,1.0,0.609269380569458,277.5325708389282,True,,,11,f88b9904a57148c7823e7f559425c7fd,2021-09-24_15-09-27,1632485367,3044.0579676628113,124778,crimv3srv033,10.141.0.15,3044.0579676628113,0,11,"29_batch_size=32,bidirectional=False,dropout_lin=0.98985,dropout_lstm=0.31055,hidden_dim=64,learning_rate=0.012258,lstm_layers=2,lstm_output_dim=17,opt_step_size=10,weight_decay=2.2727e-05",0.012258191495482018,32,False,2,64,17,0.3105470461497791,0.9898510793599418,10,2.2726531640127747e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00030,0.602692186832428,0.577573299407959,0.8374999761581421,0.8662653565406799,0.9168599843978882,0.8330928683280945,35.703014850616455,True,,,50,66522a2d04134688bc10ff9f1bd49f7f,2021-09-24_15-40-15,1632487215,1841.1347196102142,124779,crimv3srv033,10.141.0.15,1841.1347196102142,0,50,"30_batch_size=2048,bidirectional=True,dropout_lin=0.62491,dropout_lstm=0.45907,hidden_dim=8,learning_rate=3.5533e-06,lstm_layers=1,lstm_output_dim=9,opt_step_size=1,weight_decay=0.0094524",3.5533006990339872e-06,2048,True,1,8,9,0.4590732730636573,0.6249110619248897,1,0.009452355069368973,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00031,0.3753778636455536,0.6035553812980652,0.8496797680854797,0.8613573312759399,0.9441775679588318,0.8423179388046265,39.0842924118042,True,,,14,4c90a561e92d4a509c88d2abce023d85,2021-09-24_15-49-37,1632487777,555.2299358844757,124780,crimv3srv033,10.141.0.15,555.2299358844757,0,14,"31_batch_size=1024,bidirectional=False,dropout_lin=0.42121,dropout_lstm=0.48755,hidden_dim=16,learning_rate=0.0005903,lstm_layers=2,lstm_output_dim=48,opt_step_size=2,weight_decay=0.0059316",0.000590298549575559,1024,False,2,16,48,0.487551874270449,0.42121206714764503,2,0.005931579715961626,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00032,0.3752865791320801,0.607053279876709,0.8507882952690125,0.86333829164505,0.9430100321769714,0.8438400030136108,37.901819944381714,True,,,13,2b9936a3682343a38bf81c5a70d5c80b,2021-09-24_15-58-19,1632488299,514.5063667297363,124775,crimv3srv033,10.141.0.15,514.5063667297363,0,13,"32_batch_size=1024,bidirectional=False,dropout_lin=0.27948,dropout_lstm=0.655,hidden_dim=32,learning_rate=0.00088592,lstm_layers=2,lstm_output_dim=95,opt_step_size=9,weight_decay=4.8084e-05",0.0008859176444390421,1024,False,2,32,95,0.6549966394970143,0.2794801225273389,9,4.808392594194687e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00033,0.4115651249885559,0.586769700050354,0.8452273011207581,0.8487045168876648,0.9571068286895752,0.8342163562774658,264.8286235332489,True,,,7,b9292befeb82460e88dec5e35fbf0ab9,2021-09-24_16-29-44,1632490184,1877.8671634197235,124772,crimv3srv033,10.141.0.15,1877.8671634197235,0,7,"33_batch_size=32,bidirectional=True,dropout_lin=0.55107,dropout_lstm=0.4801,hidden_dim=64,learning_rate=0.0026127,lstm_layers=1,lstm_output_dim=8,opt_step_size=18,weight_decay=2.2773e-05",0.0026126955723095703,32,True,1,64,8,0.48009736451049656,0.5510745495693603,18,2.2773344542042246e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00034,0.3592645525932312,0.6194118857383728,0.8549213409423828,0.8728079795837402,0.9363054037094116,0.8497779369354248,217.74452304840088,True,,,23,5ec5c9f65a9a4021a7afa6e4b6ff1da9,2021-09-24_17-54-07,1632495247,5056.419505596161,124774,crimv3srv033,10.141.0.15,5056.419505596161,0,23,"34_batch_size=32,bidirectional=True,dropout_lin=0.11377,dropout_lstm=0.059355,hidden_dim=16,learning_rate=8.7063e-05,lstm_layers=1,lstm_output_dim=116,opt_step_size=19,weight_decay=0.0054232",8.70633716169542e-05,32,True,1,16,116,0.05935480433204532,0.11377470097464315,19,0.005423197234639729,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00035,0.39689207077026367,0.5816335082054138,0.841682493686676,0.8566352128982544,0.9381574988365173,0.8340267539024353,40.81961965560913,True,,,7,c3c51656afb0486db62118dd808dfb62,2021-09-24_17-59-21,1632495561,306.63844418525696,124777,crimv3srv033,10.141.0.15,306.63844418525696,0,7,"35_batch_size=1024,bidirectional=True,dropout_lin=0.32439,dropout_lstm=0.21685,hidden_dim=32,learning_rate=0.093057,lstm_layers=2,lstm_output_dim=35,opt_step_size=10,weight_decay=6.521e-05",0.0930572559309447,1024,True,2,32,35,0.21685402334539294,0.32439492095850486,10,6.521031376177087e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
ff83f_00036,0.46865466237068176,0.17457212507724762,0.736622154712677,0.7336235642433167,0.999782919883728,0.6360353827476501,195.67270731925964,True,,,17,0c4db0c402a742f584e952089bee7f15,2021-09-24_18-54-48,1632498888,3319.8082163333893,124769,crimv3srv033,10.141.0.15,3319.8082163333893,0,17,"36_batch_size=64,bidirectional=True,dropout_lin=0.85581,dropout_lstm=0.66263,hidden_dim=128,learning_rate=0.00018458,lstm_layers=1,lstm_output_dim=86,opt_step_size=8,weight_decay=5.7595e-05",0.00018458083543549658,64,True,1,128,86,0.6626258951956361,0.8558117805739152,8,5.759535912102392e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
