trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
da9c0_00000,0.412820428609848,0.5756849050521851,0.8351743817329407,0.8501362800598145,0.9333096742630005,0.8276255130767822,133.3518762588501,True,,,20,d454204953de43feb7d5c279baf9509b,2021-09-26_18-27-18,1632670038,2736.614235162735,349183,crimv3srv042,10.141.0.36,2736.614235162735,0,20,"0_batch_size=64,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.069303,dropout_lstm=0.20647,hidden_dim=16,learning_rate=4.6896e-06,lstm_layers=1,lstm_output_dim=32,opt_step_size=13,weight_decay=7.0862e-05",4.68961921964532e-06,64,False,1,16,32,0.2064746278637769,0.06930295050410284,13,7.086242276901122e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_centered
da9c0_00001,0.4054605960845947,0.5360739231109619,0.8221179842948914,0.8140370845794678,0.9726729393005371,0.8016329407691956,273.3372778892517,True,,,17,5a88ad9cceb64886b994136ebd02b157,2021-09-26_19-45-22,1632674722,4677.765846729279,349181,crimv3srv042,10.141.0.36,4677.765846729279,0,17,"1_batch_size=128,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.60966,dropout_lstm=0.8511,hidden_dim=128,learning_rate=0.0022531,lstm_layers=2,lstm_output_dim=129,opt_step_size=15,weight_decay=0.0002148",0.0022530965521295916,128,True,2,128,129,0.8510987224469689,0.6096596491293632,15,0.00021480408194826753,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_centered
da9c0_00002,0.47507697343826294,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,53.75361180305481,True,,,13,6f971e0fff964cddbb3571e67508e2e3,2021-09-26_19-57-41,1632675461,734.2017030715942,349198,crimv3srv042,10.141.0.36,734.2017030715942,0,13,"2_batch_size=256,bidirectional=False,cnn_kernel_size=10,dropout_lin=0.66173,dropout_lstm=0.68691,hidden_dim=16,learning_rate=0.0079654,lstm_layers=2,lstm_output_dim=46,opt_step_size=19,weight_decay=0.00013146",0.007965365767788076,256,False,2,16,46,0.6869065151489478,0.6617259074716253,19,0.00013145792325827094,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],10,raw,10min_centered
da9c0_00003,0.41505566239356995,0.5724381804466248,0.8344104290008545,0.8465837240219116,0.9376294612884521,0.8258789777755737,145.55235075950623,True,,,20,3fbc6a6118cf4b96ae5a38f27f8c5454,2021-09-26_20-47-32,1632678452,2986.5412089824677,349182,crimv3srv042,10.141.0.36,2986.5412089824677,0,20,"3_batch_size=128,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.40368,dropout_lstm=0.52712,hidden_dim=128,learning_rate=2.4001e-06,lstm_layers=2,lstm_output_dim=40,opt_step_size=14,weight_decay=2.3349e-05",2.400072130937537e-06,128,False,2,128,40,0.5271193991918073,0.4036783186798155,14,2.3349396230587958e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_centered
da9c0_00004,0.41270387172698975,0.5485160946846008,0.8263747692108154,0.8203395009040833,0.9682925939559937,0.8086103200912476,42.70050239562988,True,,,8,b4f1af665a2c4374a673c5c9ed46e6ba,2021-09-26_20-53-40,1632678820,361.54252195358276,349188,crimv3srv042,10.141.0.36,361.54252195358276,0,8,"4_batch_size=512,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.5941,dropout_lstm=0.61636,hidden_dim=64,learning_rate=0.0067949,lstm_layers=1,lstm_output_dim=52,opt_step_size=19,weight_decay=0.0017459",0.0067949207268003286,512,False,1,64,52,0.616359887188924,0.5940998538864678,19,0.0017458738702844268,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_centered
da9c0_00005,0.3944655656814575,0.5813698768615723,0.837036669254303,0.8512799143791199,0.9344484210014343,0.8296244144439697,78.71829438209534,True,,,20,b31d08a6df084b34860c509986647cd6,2021-09-26_21-20-46,1632680446,1618.9761617183685,349172,crimv3srv042,10.141.0.36,1618.9761617183685,0,20,"5_batch_size=512,bidirectional=True,cnn_kernel_size=3,dropout_lin=0.38014,dropout_lstm=0.46908,hidden_dim=64,learning_rate=4.6464e-05,lstm_layers=2,lstm_output_dim=61,opt_step_size=17,weight_decay=0.0017104",4.6464147826152247e-05,512,True,2,64,61,0.4690834073280927,0.38013626902631303,17,0.0017103718014059067,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],3,raw,10min_centered
da9c0_00006,0.3874327540397644,0.5902004837989807,0.8395295739173889,0.8548906445503235,0.9326024055480957,0.8329165577888489,50.79676938056946,True,,,19,9972fea4513648669839a65013786229,2021-09-26_21-36-52,1632681412,957.2050552368164,349180,crimv3srv042,10.141.0.36,957.2050552368164,0,19,"6_batch_size=1024,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.14856,dropout_lstm=0.076568,hidden_dim=64,learning_rate=0.00063546,lstm_layers=1,lstm_output_dim=38,opt_step_size=3,weight_decay=0.0011278",0.0006354564550104831,1024,True,1,64,38,0.07656821107117429,0.14856132200571637,3,0.0011278288363748643,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,raw,10min_centered
da9c0_00007,0.38705042004585266,0.585753321647644,0.8390882015228271,0.8508211374282837,0.9388218522071838,0.8312056660652161,325.52211904525757,True,,,10,96a5acd132cc4ca580e821aabc0319db,2021-09-26_22-31-39,1632684699,3280.1446838378906,349194,crimv3srv042,10.141.0.36,3280.1446838378906,0,10,"7_batch_size=32,bidirectional=True,cnn_kernel_size=3,dropout_lin=0.19477,dropout_lstm=0.042052,hidden_dim=32,learning_rate=0.00013445,lstm_layers=2,lstm_output_dim=51,opt_step_size=13,weight_decay=0.0018982",0.0001344529471958291,32,True,2,32,51,0.04205249572863479,0.19477327475440742,13,0.0018982475664641395,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],3,raw,10min_centered
da9c0_00008,0.5273853540420532,0.0,0.7122480273246765,0.7122480273246765,1.0,0.5925511717796326,45.540271282196045,True,,,8,054c1d02c3804beab82df2fee35445ec,2021-09-26_22-38-13,1632685093,382.3358552455902,349184,crimv3srv042,10.141.0.36,382.3358552455902,0,8,"8_batch_size=512,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.84353,dropout_lstm=0.3333,hidden_dim=32,learning_rate=0.014024,lstm_layers=1,lstm_output_dim=126,opt_step_size=13,weight_decay=3.2738e-05",0.014024052131856195,512,True,1,32,126,0.33329640674176375,0.8435324796617388,13,3.273828074515036e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],7,raw,10min_centered
da9c0_00009,0.3925725519657135,0.5800328850746155,0.8371608257293701,0.8487429022789001,0.9388958215713501,0.8289005756378174,100.9525671005249,True,,,20,9c52bda00384493eada211afc4b1de14,2021-09-26_23-13-04,1632687184,2083.2810394763947,349192,crimv3srv042,10.141.0.36,2083.2810394763947,0,20,"9_batch_size=128,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.19881,dropout_lstm=0.44904,hidden_dim=64,learning_rate=1.2143e-05,lstm_layers=1,lstm_output_dim=35,opt_step_size=15,weight_decay=0.00011764",1.2143487584913924e-05,128,True,1,64,35,0.449035828946713,0.19880694809135668,15,0.00011763530781018998,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],8,raw,10min_centered
