trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
fb8d5_00000,0.5038451552391052,0.0,0.7438870668411255,0.7438870668411255,1.0,0.6346374154090881,24.629129648208618,True,,,20,c4403d6a81fe4f0b8400683c762d3539,2021-09-26_17-51-33,1632667893,533.9959328174591,351419,crimv3srv042,10.141.0.36,533.9959328174591,0,20,"0_batch_size=2048,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.36605,dropout_lstm=0.60564,hidden_dim=8,learning_rate=4.9943e-06,lstm_layers=1,lstm_output_dim=63,opt_step_size=13,weight_decay=0.0003596",4.994277798970246e-06,2048,False,1,8,63,0.605640030934732,0.3660478429402252,13,0.00035960202624948185,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],2,raw,40min_centered
fb8d5_00001,0.3455084562301636,0.6175126433372498,0.8615227341651917,0.8814045786857605,0.94046550989151,0.8562897443771362,81.34481048583984,True,,,20,6aec4cf556e34eefa2e2e05050138247,2021-09-26_18-19-41,1632669581,1679.444076538086,351447,crimv3srv042,10.141.0.36,1679.444076538086,0,20,"1_batch_size=128,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.38376,dropout_lstm=0.45643,hidden_dim=64,learning_rate=1.3272e-05,lstm_layers=1,lstm_output_dim=59,opt_step_size=11,weight_decay=0.0010611",1.3271822391728278e-05,128,False,1,64,59,0.45642907476640604,0.38376303311628446,11,0.0010610853873373272,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],5,raw,40min_centered
fb8d5_00002,0.3549804389476776,0.6035483479499817,0.8590842485427856,0.8617365956306458,0.9655698537826538,0.8481143116950989,146.09340286254883,True,,,6,372c3c632ac945799a9a1c02fce0ac5d,2021-09-26_18-34-04,1632670444,855.0200459957123,351439,crimv3srv042,10.141.0.36,855.0200459957123,0,6,"2_batch_size=64,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.58435,dropout_lstm=0.9004,hidden_dim=32,learning_rate=0.00087366,lstm_layers=1,lstm_output_dim=111,opt_step_size=17,weight_decay=2.6467e-05",0.000873655800900151,64,False,1,32,111,0.9003977376628096,0.5843491176356661,17,2.6467210009098693e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],5,raw,40min_centered
fb8d5_00003,0.594917893409729,0.0,0.7438870668411255,0.7438870668411255,1.0,0.6346374154090881,77.81232285499573,True,,,20,d65b85f0b01940b2a4ab1e281f724c15,2021-09-26_19-01-58,1632672118,1667.0153894424438,351437,crimv3srv042,10.141.0.36,1667.0153894424438,0,20,"3_batch_size=2048,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.79328,dropout_lstm=0.096843,hidden_dim=128,learning_rate=5.1522e-06,lstm_layers=2,lstm_output_dim=21,opt_step_size=13,weight_decay=0.0025282",5.1521626409366715e-06,2048,False,2,128,21,0.0968428038532001,0.7932759366475716,13,0.0025282375571653356,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,raw,40min_centered
fb8d5_00004,0.3691610097885132,0.5915668606758118,0.855149507522583,0.8531570434570312,0.9726966619491577,0.841389000415802,38.11793613433838,True,,,20,977a92d17ca34a529056474a9c96c18b,2021-09-26_19-16-07,1632672967,840.0177502632141,351436,crimv3srv042,10.141.0.36,840.0177502632141,0,20,"4_batch_size=512,bidirectional=False,cnn_kernel_size=10,dropout_lin=0.73895,dropout_lstm=0.53779,hidden_dim=8,learning_rate=0.0019531,lstm_layers=1,lstm_output_dim=130,opt_step_size=3,weight_decay=0.0029532",0.0019531130009126374,512,False,1,8,130,0.537787332191218,0.7389511845476943,3,0.0029531847178786786,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],10,raw,40min_centered
fb8d5_00005,0.4171638786792755,0.3390548527240753,0.782423734664917,0.7741850018501282,0.998863935470581,0.7169561982154846,72.24551248550415,True,,,11,9882f9b811bc4aed85735c4925cd747b,2021-09-26_19-30-09,1632673809,835.9908850193024,351442,crimv3srv042,10.141.0.36,835.9908850193024,0,11,"5_batch_size=2048,bidirectional=True,cnn_kernel_size=6,dropout_lin=0.79717,dropout_lstm=0.73606,hidden_dim=64,learning_rate=0.0070593,lstm_layers=2,lstm_output_dim=97,opt_step_size=8,weight_decay=8.1671e-05",0.0070592563222240225,2048,True,2,64,97,0.7360589394985784,0.7971661968991806,8,8.167117561670283e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,raw,40min_centered
fb8d5_00006,0.39702367782592773,0.5966582298278809,0.8526517152786255,0.8812670111656189,0.9267870783805847,0.8485318422317505,29.064119815826416,True,,,10,0711c035c11d42eebd855b80e99d23ae,2021-09-26_19-35-54,1632674154,337.55668783187866,351399,crimv3srv042,10.141.0.36,337.55668783187866,0,10,"6_batch_size=2048,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.19282,dropout_lstm=0.75374,hidden_dim=8,learning_rate=0.097451,lstm_layers=1,lstm_output_dim=42,opt_step_size=2,weight_decay=0.0036494",0.0974512022698877,2048,True,1,8,42,0.7537448844169604,0.19281906774999724,2,0.0036494487344098958,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],7,raw,40min_centered
fb8d5_00007,0.42724716663360596,0.6050717830657959,0.8559007048606873,0.8824896216392517,0.9301447868347168,0.8516637086868286,24.563469409942627,True,,,20,a65c17be6048473f994ca442b34742ab,2021-09-26_19-44-59,1632674699,538.8726541996002,351430,crimv3srv042,10.141.0.36,538.8726541996002,0,20,"7_batch_size=2048,bidirectional=False,cnn_kernel_size=3,dropout_lin=0.51491,dropout_lstm=0.19431,hidden_dim=8,learning_rate=3.9963e-05,lstm_layers=1,lstm_output_dim=22,opt_step_size=7,weight_decay=0.00034878",3.9963139994844896e-05,2048,False,1,8,22,0.1943082728676343,0.5149074738929413,7,0.00034877826325335136,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],3,raw,40min_centered
fb8d5_00008,0.6322959661483765,0.57466059923172,0.8308762907981873,0.9029518365859985,0.8656921982765198,0.833875834941864,32.55434775352478,True,,,20,716d062fb9a343cfb96162257e0a6756,2021-09-26_19-56-45,1632675405,699.0283915996552,351429,crimv3srv042,10.141.0.36,699.0283915996552,0,20,"8_batch_size=1024,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.69824,dropout_lstm=0.5313,hidden_dim=8,learning_rate=3.2163e-06,lstm_layers=1,lstm_output_dim=39,opt_step_size=16,weight_decay=3.4391e-05",3.216329392534175e-06,1024,True,1,8,39,0.531295216252123,0.6982413111767093,16,3.439066072889612e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,40min_centered
fb8d5_00009,0.4163205027580261,0.504983127117157,0.8277921676635742,0.8189224004745483,0.9867438077926636,0.7992627620697021,283.6542193889618,True,,,20,0543d40e74d5404fb5f2f297f7a7cdbf,2021-09-26_21-30-46,1632681046,5634.544755220413,351443,crimv3srv042,10.141.0.36,5634.544755220413,0,20,"9_batch_size=32,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.82197,dropout_lstm=0.045182,hidden_dim=8,learning_rate=1.4546e-05,lstm_layers=2,lstm_output_dim=24,opt_step_size=10,weight_decay=5.3354e-05",1.4546297804724378e-05,32,True,2,8,24,0.045181745104023174,0.8219682824651753,10,5.335382122205585e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,40min_centered
