trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_y,MSE_y,r2_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay
535cb_00034,12.725689888000488,0.6171950697898865,0.8502689003944397,0.8613718152046204,0.9412623643875122,0.843878984451294,49.66170120239258,3199.66015625,-0.7498812079429626,57.48323845863342,True,,,50,031a723caebf4cd2ad2466a88aa935ed,2021-09-22_04-45-07,1632275107,2969.1793069839478,99942,crimv3srv042,10.141.0.36,2969.1793069839478,0,50,"34_batch_size=512,bidirectional=False,dropout_lin=0.57514,dropout_lstm=0.13257,hidden_dim=128,learning_rate=2.1604e-05,lstm_layers=1,lstm_output_dim=15,opt_step_size=2,weight_decay=2.0718e-05",2.1603746567702732e-05,512,False,1,128,15,0.13257374045597303,0.5751352859608246,2,2.0717511964147503e-05
535cb_00035,14.830687522888184,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,57.906551361083984,4419.75146484375,-1.4114457368850708,70.11142373085022,True,,,44,93b747976e514115b36b4bd87ac099cc,2021-09-22_05-38-05,1632278285,3171.638278245926,99910,crimv3srv042,10.141.0.36,3171.638278245926,0,44,"35_batch_size=1024,bidirectional=False,dropout_lin=0.76548,dropout_lstm=0.40119,hidden_dim=128,learning_rate=1.4534e-05,lstm_layers=2,lstm_output_dim=71,opt_step_size=6,weight_decay=0.00039963",1.4534460903402694e-05,1024,False,2,128,71,0.40118592502382955,0.7654751241649899,6,0.00039962987308293525
535cb_00036,13.508187294006348,0.0,0.7128642797470093,0.7128642797470093,1.0,0.5933634042739868,52.46868133544922,3479.240234375,-0.9051907658576965,161.3244984149933,True,,,50,8b8fa6f4fef44179894db64540c65ab3,2021-09-22_07-54-45,1632286485,8189.243962287903,99939,crimv3srv042,10.141.0.36,8189.243962287903,0,50,"36_batch_size=64,bidirectional=True,dropout_lin=0.88759,dropout_lstm=0.026197,hidden_dim=8,learning_rate=6.4577e-06,lstm_layers=2,lstm_output_dim=131,opt_step_size=15,weight_decay=0.0043319",6.457719624082448e-06,64,True,2,8,131,0.026196605250843774,0.8875934604677749,15,0.004331922130966154
535cb_00037,7.6895976066589355,0.0,0.7109969258308411,0.7109969258308411,1.0,0.5909030437469482,28.953922271728516,2671.0400390625,-0.4573371410369873,79.91657018661499,True,,,26,01f8b97a556743cd9c9f08ffcfe10b22,2021-09-22_08-30-41,1632288641,2149.582341194153,99919,crimv3srv042,10.141.0.36,2149.582341194153,0,26,"37_batch_size=1024,bidirectional=True,dropout_lin=0.97423,dropout_lstm=0.35299,hidden_dim=128,learning_rate=0.009142,lstm_layers=1,lstm_output_dim=104,opt_step_size=6,weight_decay=0.0041556",0.009141951522162378,1024,True,1,128,104,0.3529923704155514,0.9742319764928022,6,0.004155628757334928
535cb_00038,10.313143730163574,0.0,0.7128695249557495,0.7128695249557495,1.0,0.5933703184127808,39.79096221923828,1769.7183837890625,0.031004460528492928,79.58145070075989,True,,,50,f8b25e8ea24f443ca3b801288639314e,2021-09-22_09-39-18,1632292758,4111.373475074768,99931,crimv3srv042,10.141.0.36,4111.373475074768,0,50,"38_batch_size=128,bidirectional=True,dropout_lin=0.84605,dropout_lstm=0.83272,hidden_dim=16,learning_rate=6.0227e-05,lstm_layers=1,lstm_output_dim=25,opt_step_size=15,weight_decay=0.00061583",6.022659908916557e-05,128,True,1,16,25,0.8327161972832127,0.8460548381964641,15,0.0006158297921193239
535cb_00039,17.58375358581543,0.5467715263366699,0.816457211971283,0.8632636666297913,0.8814719319343567,0.8149704933166504,68.96696472167969,6443.15234375,-2.5154268741607666,28.498347520828247,True,,,50,3374bfb8d6264e779a4a5b17c3c82e59,2021-09-22_10-04-12,1632294252,1487.6332247257233,99932,crimv3srv042,10.141.0.36,1487.6332247257233,0,50,"39_batch_size=1024,bidirectional=True,dropout_lin=0.31821,dropout_lstm=0.36248,hidden_dim=32,learning_rate=1.2077e-06,lstm_layers=1,lstm_output_dim=43,opt_step_size=11,weight_decay=0.00012323",1.2077092826731302e-06,1024,True,1,32,43,0.36248491127415305,0.3182136407131294,11,0.00012323354845103184
535cb_00040,4.577077388763428,0.6302609443664551,0.8533880710601807,0.877437949180603,0.9233025908470154,0.8501685857772827,17.205961227416992,1114.8553466796875,0.3895184099674225,134.60662078857422,True,,,49,ff1ae81200ae49419bcad2853a810068,2021-09-22_11-58-58,1632301138,6878.89377450943,99906,crimv3srv042,10.141.0.36,6878.89377450943,0,49,"40_batch_size=64,bidirectional=True,dropout_lin=0.077518,dropout_lstm=0.2464,hidden_dim=8,learning_rate=0.00050096,lstm_layers=1,lstm_output_dim=34,opt_step_size=16,weight_decay=1.2695e-05",0.0005009561078536128,64,True,1,8,34,0.24639504625086028,0.07751835449506972,16,1.2695068725503014e-05
535cb_00041,8.45716667175293,0.6090533137321472,0.8474934697151184,0.8529468774795532,0.9493094682693481,0.839231014251709,32.65241622924805,1459.5003662109375,0.20251116156578064,24.22808074951172,True,,,50,0441ff2e2dba4328ba17afd5f5d3bb0a,2021-09-22_12-19-52,1632302392,1247.9719524383545,99941,crimv3srv042,10.141.0.36,1247.9719524383545,0,50,"41_batch_size=2048,bidirectional=True,dropout_lin=0.33071,dropout_lstm=0.63082,hidden_dim=8,learning_rate=0.00028667,lstm_layers=1,lstm_output_dim=11,opt_step_size=14,weight_decay=0.0060585",0.00028666577544444425,2048,True,1,8,11,0.6308181956673578,0.33070654780335007,14,0.0060584983742744325
535cb_00042,18.232391357421875,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,71.00151824951172,6862.224609375,-2.749603271484375,38.20485234260559,True,,,50,4c67ad36c92c4adfa1ea8021560173f1,2021-09-22_12-52-46,1632304366,1966.601120710373,99916,crimv3srv042,10.141.0.36,1966.601120710373,0,50,"42_batch_size=2048,bidirectional=False,dropout_lin=0.97573,dropout_lstm=0.54054,hidden_dim=128,learning_rate=9.8136e-06,lstm_layers=1,lstm_output_dim=40,opt_step_size=19,weight_decay=0.0057603",9.813602098498025e-06,2048,False,1,128,40,0.5405378182020265,0.9757308440402978,19,0.00576033431217118
535cb_00043,7.245148658752441,0.5969604253768921,0.8380835056304932,0.8760849833488464,0.9001892805099487,0.8363193273544312,27.672433853149414,2115.721923828125,-0.15854427218437195,231.5759289264679,True,,,6,11f44a791ef1491aad9c6ee366969e8f,2021-09-22_13-16-59,1632305819,1446.1308023929596,99937,crimv3srv042,10.141.0.36,1446.1308023929596,0,6,"43_batch_size=64,bidirectional=False,dropout_lin=0.35076,dropout_lstm=0.83725,hidden_dim=128,learning_rate=0.0025381,lstm_layers=2,lstm_output_dim=8,opt_step_size=19,weight_decay=0.00014778",0.0025381366192153,64,False,2,128,8,0.8372507641877522,0.3507623102483617,19,0.00014778239173859298
535cb_00044,7.524740695953369,0.6042264103889465,0.8362334370613098,0.8898624777793884,0.8788447380065918,0.8369591236114502,28.80411720275879,2619.1455078125,-0.4324001669883728,28.64717125892639,True,,,11,fc9138134d9746d793c766f77cf7ba38,2021-09-22_13-23-16,1632306196,370.52342796325684,99908,crimv3srv042,10.141.0.36,370.52342796325684,0,11,"44_batch_size=512,bidirectional=True,dropout_lin=0.64807,dropout_lstm=0.46593,hidden_dim=8,learning_rate=0.0059427,lstm_layers=2,lstm_output_dim=33,opt_step_size=16,weight_decay=0.0047536",0.0059427219095140255,512,True,2,8,33,0.465927153140389,0.6480711575507917,16,0.004753554251812321
535cb_00045,4.707708358764648,0.6297598481178284,0.853731095790863,0.8742994666099548,0.928211510181427,0.8498626351356506,17.735750198364258,1105.6728515625,0.3948369026184082,267.3168680667877,True,,,29,b5da8faae9824bd69931983f64a65b53,2021-09-22_15-33-20,1632314000,7797.76501584053,99938,crimv3srv042,10.141.0.36,7797.76501584053,0,29,"45_batch_size=32,bidirectional=True,dropout_lin=0.47323,dropout_lstm=0.73795,hidden_dim=16,learning_rate=0.00024709,lstm_layers=1,lstm_output_dim=71,opt_step_size=4,weight_decay=0.0032136",0.00024708977432573193,32,True,1,16,71,0.7379513733805956,0.4732268449615331,4,0.0032136302512743107
535cb_00046,4.510339736938477,0.6192719340324402,0.8515540361404419,0.8593065142631531,0.9467779397964478,0.8444132208824158,16.91054916381836,1125.96240234375,0.3834879994392395,70.6876859664917,True,,,17,fdb2125c0a1942b0b6beb82208147643,2021-09-22_15-54-02,1632315242,1234.7700872421265,99913,crimv3srv042,10.141.0.36,1234.7700872421265,0,17,"46_batch_size=128,bidirectional=False,dropout_lin=0.58005,dropout_lstm=0.54197,hidden_dim=32,learning_rate=0.0039755,lstm_layers=1,lstm_output_dim=34,opt_step_size=16,weight_decay=0.0010922",0.003975542399679665,128,False,1,32,34,0.5419694081167294,0.5800523263528008,16,0.0010922148221608845
535cb_00047,4.758016586303711,0.6175854206085205,0.8502857685089111,0.862540602684021,0.9395291805267334,0.8441877365112305,17.861385345458984,1177.3726806640625,0.3560996353626251,42.590272426605225,True,,,19,80c72f27e0144a9c9659abfbf65578e5,2021-09-22_16-08-21,1632316101,852.9283480644226,99946,crimv3srv042,10.141.0.36,852.9283480644226,0,19,"47_batch_size=512,bidirectional=False,dropout_lin=0.55974,dropout_lstm=0.74176,hidden_dim=64,learning_rate=0.0039974,lstm_layers=2,lstm_output_dim=67,opt_step_size=9,weight_decay=0.0014727",0.003997405558919574,512,False,2,64,67,0.7417604221448768,0.5597378956447119,9,0.001472671310826747
535cb_00048,6.461617469787598,0.6000298261642456,0.8448037505149841,0.848831057548523,0.9517269730567932,0.8355085253715515,24.658161163330078,1103.4122314453125,0.39607420563697815,315.3696427345276,True,,,44,2266553ab72b4562b85614751d1e3ff7,2021-09-22_19-59-59,1632329999,13890.015348434448,444334,crimv3srv042,10.141.0.36,13890.015348434448,0,44,"48_batch_size=32,bidirectional=True,dropout_lin=0.2004,dropout_lstm=0.77777,hidden_dim=64,learning_rate=2.6421e-06,lstm_layers=1,lstm_output_dim=28,opt_step_size=5,weight_decay=0.00018265",2.642056928636691e-06,32,True,1,64,28,0.7777690175547075,0.200401314962654,5,0.00018264857681012784
535cb_00049,4.409650802612305,0.6234717965126038,0.852301299571991,0.8611468076705933,0.9445698261260986,0.8457223773002625,16.49911880493164,1114.4031982421875,0.39197424054145813,27.28976559638977,True,,,50,b7fc11603e2e47beba5e2252dca235d0,2021-09-22_20-22-39,1632331359,1352.3320882320404,52054,crimv3srv042,10.141.0.36,1352.3320882320404,0,50,"49_batch_size=1024,bidirectional=True,dropout_lin=0.56232,dropout_lstm=0.55147,hidden_dim=16,learning_rate=0.022107,lstm_layers=1,lstm_output_dim=35,opt_step_size=3,weight_decay=0.00035973",0.022107481059165702,1024,True,1,16,35,0.551470612420254,0.5623206479316788,3,0.00035973498400978724
