trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
2d308_00000,0.2103917896747589,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3859660029411316,0.1651007980108261,-0.19540461897850037,52.66430926322937,True,,,30,a59937a358c04cb19b1c31837951fb36,2021-11-05_14-37-20,1636112240,1525.9776203632355,328596,crimv3srv042,10.141.0.36,1525.9776203632355,0,30,"0_batch_size=2048,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.69169,dropout_lstm=0.5632,hidden_dim=32,learning_rate=2.4378e-06,lstm_layers=1,lstm_output_dim=80,main_weight=0.095872,opt_step_size=7",2.437811260449622e-06,2048,False,1,32,80,0.5631972760493543,0.6916864891568456,7,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.09587162293946638,1,3
2d308_00001,0.2075505256652832,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.30227234959602356,0.13887226581573486,-0.0054981946013867855,2244.8681688308716,True,,,13,6987ff723bc84bdfbe0a5bc48ee63115,2021-11-05_21-11-21,1636135881,23635.74875473976,328594,crimv3srv042,10.141.0.36,23635.74875473976,0,13,"1_batch_size=16,bidirectional=True,cnn_kernel_size=3,cnn_layers=0,dropout_lin=0.20928,dropout_lstm=0.8258,hidden_dim=128,learning_rate=0.022713,lstm_layers=2,lstm_output_dim=61,main_weight=0.16398,opt_step_size=3",0.022712941241681005,16,True,2,128,61,0.825795072038109,0.2092840096260007,3,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.16398261205298892,0,3
2d308_00002,0.40882572531700134,0.5009303092956543,0.8161113858222961,0.8769068717956543,0.8800098896026611,0.8157694339752197,0.3088620901107788,0.1264227330684662,0.08464210480451584,56.81492376327515,True,,,30,d4f7cd4010fd4c0faf28a2964e5bfb97,2021-11-05_21-40-03,1636137603,1716.5105774402618,328586,crimv3srv042,10.141.0.36,1716.5105774402618,0,30,"2_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.33194,dropout_lstm=0.77381,hidden_dim=64,learning_rate=3.9547e-06,lstm_layers=1,lstm_output_dim=128,main_weight=0.93749,opt_step_size=8",3.954720013432362e-06,1024,False,1,64,128,0.7738080601744592,0.33194221815210334,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9374894253529201,1,3
2d308_00003,0.18803149461746216,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3080389201641083,0.13822822272777557,-0.0008349812123924494,113.23721861839294,True,,,28,3691f789b12d4d6fa1ee21083cd69738,2021-11-05_22-34-19,1636140859,3251.7073509693146,328605,crimv3srv042,10.141.0.36,3251.7073509693146,0,28,"3_batch_size=256,bidirectional=True,cnn_kernel_size=3,cnn_layers=3,dropout_lin=0.94661,dropout_lstm=0.41663,hidden_dim=32,learning_rate=1.7841e-05,lstm_layers=2,lstm_output_dim=131,main_weight=0.11894,opt_step_size=19",1.784128378932248e-05,256,True,2,32,131,0.41662581499067397,0.9466063984544684,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.11893688605412933,3,3
2d308_00004,0.2445116639137268,0.5020143985748291,0.8333910703659058,0.8428556323051453,0.9579712152481079,0.8164931535720825,0.25613218545913696,0.09979934990406036,0.2774074673652649,29.041219234466553,True,,,24,8bedab055e2c4240bb20b8a49ae985a4,2021-11-05_22-46-16,1636141576,711.4496026039124,328611,crimv3srv042,10.141.0.36,711.4496026039124,0,24,"4_batch_size=1024,bidirectional=True,cnn_kernel_size=7,cnn_layers=0,dropout_lin=0.57552,dropout_lstm=0.92187,hidden_dim=32,learning_rate=3.4478e-05,lstm_layers=1,lstm_output_dim=175,main_weight=0.46549,opt_step_size=12",3.4478295082925445e-05,1024,True,1,32,175,0.9218713968424808,0.5755205715406714,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.46549436980974623,0,7
2d308_00005,0.13308463990688324,0.5603840947151184,0.8504645824432373,0.8582775592803955,0.9605910181999207,0.8378325700759888,0.1906692236661911,0.07036944478750229,0.4904932975769043,172.0840539932251,True,,,26,b14d6ca82f3c46ed8c9c44490e22970d,2021-11-06_00-01-49,1636146109,4526.116522550583,328593,crimv3srv042,10.141.0.36,4526.116522550583,0,26,"5_batch_size=64,bidirectional=False,cnn_kernel_size=3,cnn_layers=0,dropout_lin=0.36715,dropout_lstm=0.54554,hidden_dim=128,learning_rate=0.00023945,lstm_layers=1,lstm_output_dim=178,main_weight=0.21216,opt_step_size=14",0.00023945229843594035,64,False,1,128,178,0.5455445514563345,0.36714938874767045,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.21215690622053374,0,3
2d308_00006,0.2598778307437897,0.4623325765132904,0.8231433629989624,0.828275203704834,0.9660913944244385,0.7994190454483032,0.2495298832654953,0.09294787794351578,0.327015221118927,660.2265822887421,True,,,6,80175b0401dc4a22b5ddede3e86c8e28,2021-11-06_01-08-10,1636150090,3968.5219395160675,328597,crimv3srv042,10.141.0.36,3968.5219395160675,0,6,"6_batch_size=16,bidirectional=True,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.61009,dropout_lstm=0.48067,hidden_dim=16,learning_rate=0.0029169,lstm_layers=2,lstm_output_dim=198,main_weight=0.49661,opt_step_size=16",0.0029168972094970966,16,True,2,16,198,0.48066791867497716,0.6100934466162531,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.49661139669622356,2,2
2d308_00007,0.157866969704628,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3001684546470642,0.13925962150096893,-0.008302790112793446,689.6708898544312,True,,,12,f0212f78b2d249fa8ee189b737e3c0d6,2021-11-06_03-25-03,1636158303,8207.422163963318,328589,crimv3srv042,10.141.0.36,8207.422163963318,0,12,"7_batch_size=16,bidirectional=True,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.84577,dropout_lstm=0.97509,hidden_dim=16,learning_rate=0.045083,lstm_layers=2,lstm_output_dim=26,main_weight=0.044526,opt_step_size=19",0.04508290723575069,16,True,2,16,26,0.9750892526840117,0.8457738159957909,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.04452597202980524,2,6
2d308_00008,0.1086369976401329,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.24599333107471466,0.09343273192644119,0.32350465655326843,134.0902030467987,True,,,24,0dff8a17bd00499b856401cb07892289,2021-11-06_04-19-30,1636161570,3257.00545501709,328587,crimv3srv042,10.141.0.36,3257.00545501709,0,24,"8_batch_size=256,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.68335,dropout_lstm=0.21133,hidden_dim=128,learning_rate=1.3985e-05,lstm_layers=1,lstm_output_dim=248,main_weight=0.041247,opt_step_size=8",1.39852185870767e-05,256,False,1,128,248,0.2113342016312565,0.683346830354157,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.04124684855942007,3,6
2d308_00009,0.2511999011039734,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.27227067947387695,0.11377975344657898,0.17618295550346375,55.699182748794556,True,,,30,7fb10433bab1421da9ea6836fe1cffeb,2021-11-06_04-47-13,1636163233,1658.050814151764,328585,crimv3srv042,10.141.0.36,1658.050814151764,0,30,"9_batch_size=512,bidirectional=False,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.6888,dropout_lstm=0.7585,hidden_dim=16,learning_rate=0.00014086,lstm_layers=2,lstm_output_dim=192,main_weight=0.37642,opt_step_size=12",0.00014086014890139474,512,False,2,16,192,0.7584951363580769,0.6887986553734101,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.37641565650348574,0,8
2d308_00010,0.33718958497047424,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.31188178062438965,0.1381129026412964,-1.683264860830036e-09,700.9899916648865,True,,,14,6951638495784a9b9175701ecc3a2d27,2021-11-06_07-21-36,1636172496,9257.015828847885,328602,crimv3srv042,10.141.0.36,9257.015828847885,0,14,"10_batch_size=16,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.48,dropout_lstm=0.047522,hidden_dim=32,learning_rate=0.05212,lstm_layers=1,lstm_output_dim=187,main_weight=0.4741,opt_step_size=6",0.05212007786266413,16,True,1,32,187,0.04752158362144798,0.47999729164852023,6,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.47409853820473435,1,4
2d308_00011,0.32729965448379517,0.5850623250007629,0.8559025526046753,0.8757857084274292,0.9429103136062622,0.8489059805870056,0.17525680363178253,0.07116135954856873,0.48475950956344604,82.03721880912781,True,,,30,e2aeb88551224533b84aaedc06b396f5,2021-11-06_08-02-50,1636174970,2468.9995431900024,328607,crimv3srv042,10.141.0.36,2468.9995431900024,0,30,"11_batch_size=512,bidirectional=True,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.01918,dropout_lstm=0.44803,hidden_dim=32,learning_rate=0.0042461,lstm_layers=2,lstm_output_dim=116,main_weight=0.91054,opt_step_size=1",0.00424607576887195,512,True,2,32,116,0.4480324892799461,0.01918012389504309,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9105422202188751,2,2
