,main_y_loss,percentage_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,heads,win,featset,exp_name
0,0.37357407808303833,32.85668182373047,16.194019317626953,0.850730299949646,0.855847179889679,0.9535834193229675,0.8418424129486084,0.6076579689979553,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
1,0.3796147406101227,32.22233200073242,15.888166427612305,0.850348174571991,0.8517093658447266,0.9594959020614624,0.8401735424995422,0.6061555743217468,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
2,0.3885960578918457,59.04896926879883,28.95832061767578,0.8556555509567261,0.8661109805107117,0.9460455775260925,0.8490671515464783,0.622917652130127,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
3,0.3701898753643036,32.50772476196289,16.022327423095703,0.8544072508811951,0.8591874837875366,0.9545021057128906,0.8460521101951599,0.618112325668335,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
4,0.3745298981666565,32.206138610839844,15.877673149108887,0.8518087863922119,0.8551630973815918,0.9564571976661682,0.8425619602203369,0.610504686832428,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
5,0.4047068655490875,23.7381649017334,11.768939971923828,0.850764274597168,0.8693133592605591,0.933325469493866,0.8455678820610046,0.6121240854263306,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
6,0.3811306357383728,32.10865783691406,15.833581924438477,0.851078450679779,0.8532668948173523,0.9582356810569763,0.8413201570510864,0.6083030104637146,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
7,0.3764663338661194,23.357860565185547,11.56922435760498,0.851401150226593,0.8532291054725647,0.9588363170623779,0.8415864109992981,0.609203577041626,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
8,0.37498125433921814,33.12549591064453,16.325660705566406,0.852776825428009,0.8597487211227417,0.9509333968162537,0.8447940349578857,0.6138609647750854,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
9,0.3826158940792084,23.417232513427734,11.601301193237305,0.84791100025177,0.8476755619049072,0.9619103670120239,0.8366780877113342,0.5991044640541077,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
10,0.38190555572509766,25.491392135620117,12.611124038696289,0.8400560617446899,0.8387371301651001,0.9633944034576416,0.8265796303749084,0.57628333568573,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
11,0.3726058900356293,23.395851135253906,11.585758209228516,0.8502292633056641,0.8635007739067078,0.9410282373428345,0.8436190485954285,0.6084254384040833,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
12,0.3730555772781372,32.00325012207031,15.77810287475586,0.84986412525177,0.8525798916816711,0.9572934508323669,0.8400470614433289,0.6048600673675537,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
13,0.3776192367076874,25.205520629882812,12.469693183898926,0.847995936870575,0.8476048111915588,0.9621694684028625,0.8367249369621277,0.5993514060974121,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
14,0.3812446594238281,32.291839599609375,15.922858238220215,0.847274124622345,0.8490507006645203,0.9586007595062256,0.8366237878799438,0.5973211526870728,71.10320281982422,6833.0146484375,-2.7072463035583496,twoheads,10min_notcentered,raw,exp_twoheads_raw_10min_notcentered_n20
