trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9eda3_00000,0.23177574574947357,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.2855875492095947,0.10252183675765991,0.25769540667533875,73.89343452453613,True,,,30,62485a52ff1d46bba901a7c56e298e37,2021-11-04_01-08-30,1635977310,2125.2751116752625,3337,crimv3mgpu025,10.141.0.24,2125.2751116752625,0,30,"0_batch_size=512,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.46505,dropout_lstm=0.2455,hidden_dim=16,learning_rate=3.7314e-06,lstm_layers=2,lstm_output_dim=232,main_weight=0.3791,opt_step_size=16",3.7314365400393366e-06,512,False,2,16,232,0.24549735895323366,0.46504948765251064,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3790971978685366,1,9
9eda3_00001,0.3371022045612335,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3134468197822571,0.13813085854053497,-0.00013001594925299287,161.23263096809387,True,,,14,73bb78ef7e5e40059243ad19628d2da5,2021-11-04_01-47-08,1635979628,2311.5318899154663,3333,crimv3mgpu025,10.141.0.24,2311.5318899154663,0,14,"1_batch_size=256,bidirectional=True,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.88943,dropout_lstm=0.31803,hidden_dim=16,learning_rate=0.079818,lstm_layers=1,lstm_output_dim=88,main_weight=0.47382,opt_step_size=3",0.0798177946452161,256,True,1,16,88,0.31802513263303533,0.8894251807222827,3,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.47381825198722405,3,4
9eda3_00002,0.118355892598629,0.5556049346923828,0.847023606300354,0.866508424282074,0.9426372051239014,0.8382570147514343,0.2045866996049881,0.07302440702915192,0.4712701737880707,42.84046173095703,True,,,15,2383c48445b44fdcabe5426efa57ffd7,2021-11-04_01-59-04,1635980344,709.1458475589752,3343,crimv3mgpu025,10.141.0.24,709.1458475589752,0,15,"2_batch_size=2048,bidirectional=True,cnn_kernel_size=5,cnn_layers=0,dropout_lin=0.106,dropout_lstm=0.12048,hidden_dim=8,learning_rate=0.029053,lstm_layers=2,lstm_output_dim=147,main_weight=0.14715,opt_step_size=16",0.029053186284586894,2048,True,2,8,147,0.12047859990815546,0.10599785908339188,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.14715137612370044,0,5
9eda3_00003,0.1030321940779686,0.5873299241065979,0.8530242443084717,0.8870906233787537,0.9228209257125854,0.8496087193489075,0.17062894999980927,0.06377333402633667,0.5382521152496338,329.4190754890442,True,,,9,4dff61ec833947a5a1565f179336ce96,2021-11-04_02-50-34,1635983434,3085.677698612213,3334,crimv3mgpu025,10.141.0.24,3085.677698612213,0,9,"3_batch_size=256,bidirectional=True,cnn_kernel_size=7,cnn_layers=1,dropout_lin=0.25525,dropout_lstm=0.18294,hidden_dim=128,learning_rate=0.0025849,lstm_layers=2,lstm_output_dim=187,main_weight=0.12433,opt_step_size=9",0.0025849399194562933,256,True,2,128,187,0.18293902606175416,0.2552475495162463,9,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.12433105488560292,1,7
9eda3_00004,0.12828552722930908,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.27881544828414917,0.11478766798973083,0.16888530552387238,125.52900242805481,True,,,14,388165aecaf74f0f9a3962f3377f7610,2021-11-04_03-21-10,1635985270,1829.3034086227417,3344,crimv3mgpu025,10.141.0.24,1829.3034086227417,0,14,"4_batch_size=512,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.86717,dropout_lstm=0.44717,hidden_dim=128,learning_rate=0.00025731,lstm_layers=1,lstm_output_dim=227,main_weight=0.036211,opt_step_size=14",0.00025730535272186234,512,False,1,128,227,0.447170509049888,0.8671702798015081,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.036211135170539976,1,9
9eda3_00005,0.26386508345603943,0.5175377726554871,0.8380602598190308,0.8454775810241699,0.9612243175506592,0.821582555770874,0.24718928337097168,0.09595974534749985,0.30520790815353394,126.86974573135376,True,,,13,0b3fe5edeb174fd3bbc7a1daf54bf089,2021-11-04_03-49-34,1635986974,1697.35986328125,3338,crimv3mgpu025,10.141.0.24,1697.35986328125,0,13,"5_batch_size=2048,bidirectional=False,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.53345,dropout_lstm=0.28232,hidden_dim=64,learning_rate=0.0085764,lstm_layers=2,lstm_output_dim=119,main_weight=0.58744,opt_step_size=2",0.008576403886335817,2048,False,2,64,119,0.28231911104245255,0.5334506420925178,2,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5874378798819418,2,10
9eda3_00006,0.6209790706634521,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3084494471549988,0.138204887509346,-0.0006660238141193986,238.9105224609375,True,,,30,50fda57cc4fa49dfad24cdf14309859d,2021-11-04_05-52-22,1635994342,7360.303281784058,3341,crimv3mgpu025,10.141.0.24,7360.303281784058,0,30,"6_batch_size=64,bidirectional=False,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.98894,dropout_lstm=0.41556,hidden_dim=32,learning_rate=1.4272e-06,lstm_layers=1,lstm_output_dim=129,main_weight=0.98333,opt_step_size=2",1.4272233010798962e-06,64,False,1,32,129,0.41555865250160995,0.9889366930315954,2,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9833255992290005,2,6
9eda3_00007,0.3550325036048889,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.3135420083999634,0.13813309371471405,-0.0001462023938074708,155.9620704650879,True,,,22,89bc1fa2d13142648d8a7c4fa207752a,2021-11-04_06-50-03,1635997803,3453.7407352924347,3335,crimv3mgpu025,10.141.0.24,3453.7407352924347,0,22,"7_batch_size=128,bidirectional=False,cnn_kernel_size=5,cnn_layers=2,dropout_lin=0.58399,dropout_lstm=0.3714,hidden_dim=16,learning_rate=0.079646,lstm_layers=1,lstm_output_dim=130,main_weight=0.5161,opt_step_size=8",0.07964611463996145,128,False,1,16,130,0.3713981996226101,0.5839876317337581,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5160976733668967,2,5
9eda3_00008,0.3319638967514038,0.1667753905057907,0.7647224068641663,0.763296365737915,0.9978768229484558,0.6744385957717896,0.2562033534049988,0.10557757318019867,0.2355705201625824,151.668475151062,True,,,6,24cf853ba0684e1eae44ae38034fce2d,2021-11-04_07-06-33,1635998793,983.4852373600006,3336,crimv3mgpu025,10.141.0.24,983.4852373600006,0,6,"8_batch_size=128,bidirectional=False,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.71827,dropout_lstm=0.96442,hidden_dim=16,learning_rate=0.0046898,lstm_layers=1,lstm_output_dim=157,main_weight=0.66809,opt_step_size=12",0.004689779703353815,128,False,1,16,157,0.9644193838997266,0.7182705052628113,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6680892335788817,2,6
9eda3_00009,0.20240284502506256,0.5308264493942261,0.8409949541091919,0.8541288375854492,0.9520238637924194,0.8282381296157837,0.23231519758701324,0.08224368095397949,0.4045184254646301,754.4788820743561,True,,,15,84adea13b0984436a2b896d8e4f97120,2021-11-04_10-10-03,1636009803,11005.078878641129,3316,crimv3mgpu025,10.141.0.24,11005.078878641129,0,15,"9_batch_size=32,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.40471,dropout_lstm=0.49097,hidden_dim=128,learning_rate=0.0015286,lstm_layers=1,lstm_output_dim=37,main_weight=0.39433,opt_step_size=17",0.0015286308096458942,32,True,1,128,37,0.49097098594718225,0.40471024380821197,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.39432819858963397,3,7
9eda3_00010,0.28398674726486206,0.0,0.7551309466362,0.7551309466362,1.0,0.6497780084609985,0.28887683153152466,0.12554991245269775,0.09096172451972961,236.6237964630127,True,,,30,65483bd5ba0042eea8fba023d1d44e3b,2021-11-04_12-09-01,1636016941,7131.002696990967,3339,crimv3mgpu025,10.141.0.24,7131.002696990967,0,30,"10_batch_size=64,bidirectional=False,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.90041,dropout_lstm=0.62187,hidden_dim=16,learning_rate=0.00015038,lstm_layers=2,lstm_output_dim=97,main_weight=0.39634,opt_step_size=14",0.00015037517392405044,64,False,2,16,97,0.6218728767175145,0.9004133868527128,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3963372470332621,2,9
