trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
2683d_00000,0.3973359167575836,0.5632889866828918,0.8329482674598694,0.8301278948783875,0.9635486602783203,0.8180642127990723,168.3508586883545,True,,,20,75ffc6db068f49ec88d4f76b23f0b7d6,2021-09-26_18-40-03,1632670803,3373.6219408512115,34210,crimv3mgpu004,10.141.0.2,3373.6219408512115,0,20,"0_batch_size=64,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.6075,dropout_lstm=0.12942,hidden_dim=64,learning_rate=0.00058027,lstm_layers=1,lstm_output_dim=103,opt_step_size=13,weight_decay=9.9046e-05",0.0005802716577144692,64,False,1,64,103,0.1294169348756804,0.6075000662890614,13,9.90459307666698e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],6,raw,10min_notcentered
2683d_00001,0.4744734764099121,0.40934640169143677,0.779950737953186,0.7672054767608643,0.9938652515411377,0.7292640805244446,82.80342483520508,True,,,20,8561815e94ea445abd149136adef24c6,2021-09-26_19-07-57,1632672477,1665.4217336177826,34214,crimv3mgpu004,10.141.0.2,1665.4217336177826,0,20,"1_batch_size=256,bidirectional=False,cnn_kernel_size=3,dropout_lin=0.84312,dropout_lstm=0.0049989,hidden_dim=128,learning_rate=3.5282e-05,lstm_layers=1,lstm_output_dim=64,opt_step_size=3,weight_decay=0.00049927",3.5281537149859595e-05,256,False,1,128,64,0.004998934289078272,0.8431191077745391,3,0.0004992737413900766,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],3,raw,10min_notcentered
2683d_00002,0.5293939113616943,0.0,0.7148469090461731,0.7148469090461731,1.0,0.5959786772727966,326.40258598327637,True,,,7,24e5293738a042a599c74bbc1be83776,2021-09-26_19-46-30,1632674790,2307.480345249176,34217,crimv3mgpu004,10.141.0.2,2307.480345249176,0,7,"2_batch_size=32,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.48599,dropout_lstm=0.94628,hidden_dim=8,learning_rate=0.0062537,lstm_layers=2,lstm_output_dim=114,opt_step_size=16,weight_decay=3.86e-05",0.006253696767710018,32,True,2,8,114,0.9462843256016951,0.48599485957027133,16,3.859958385583478e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],8,raw,10min_notcentered
2683d_00003,0.5982820391654968,0.0,0.7148469090461731,0.7148469090461731,1.0,0.5959786772727966,356.40001463890076,True,,,10,4c8652070e7742019036ccdad7d48d23,2021-09-26_20-45-34,1632678334,3535.101368665695,34216,crimv3mgpu004,10.141.0.2,3535.101368665695,0,10,"3_batch_size=32,bidirectional=True,cnn_kernel_size=9,dropout_lin=0.09198,dropout_lstm=0.80292,hidden_dim=16,learning_rate=0.035654,lstm_layers=2,lstm_output_dim=86,opt_step_size=7,weight_decay=0.0023661",0.035653827641192064,32,True,2,16,86,0.8029244582754002,0.09197962395923986,7,0.0023661063648064387,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_notcentered
2683d_00004,0.40105369687080383,0.5496510863304138,0.8281503319740295,0.8229129314422607,0.9680048823356628,0.8106911778450012,81.69180154800415,True,,,12,37d06127c6c546fe8d1cbe592794d92a,2021-09-26_21-02-22,1632679342,1002.5472197532654,34226,crimv3mgpu004,10.141.0.2,1002.5472197532654,0,12,"4_batch_size=128,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.65233,dropout_lstm=0.22691,hidden_dim=8,learning_rate=0.0016093,lstm_layers=1,lstm_output_dim=100,opt_step_size=10,weight_decay=0.0023597",0.0016093381518149888,128,False,1,8,100,0.22690603215121263,0.6523314592120989,10,0.002359721396997792,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],2,raw,10min_notcentered
2683d_00005,0.4262964129447937,0.5543920397758484,0.8291819095611572,0.8384420871734619,0.9425491094589233,0.8184618949890137,39.95481538772583,True,,,6,7f8dab37c78e4a5ca56d7b5c1d1a41ed,2021-09-26_21-06-47,1632679607,258.01555919647217,34215,crimv3mgpu004,10.141.0.2,258.01555919647217,0,6,"5_batch_size=512,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.32001,dropout_lstm=0.74989,hidden_dim=32,learning_rate=0.042072,lstm_layers=1,lstm_output_dim=12,opt_step_size=2,weight_decay=0.0018183",0.042072050844838026,512,False,1,32,12,0.7498889860981801,0.3200084794494594,2,0.001818257346297,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],2,raw,10min_notcentered
2683d_00006,0.5186889171600342,0.33116406202316284,0.7577913999557495,0.747702956199646,0.9980306029319763,0.6874446272850037,149.39249873161316,True,,,9,2f04340c1dc54448b310b4c5f17ecd1e,2021-09-26_21-29-59,1632680999,1385.1717789173126,34209,crimv3mgpu004,10.141.0.2,1385.1717789173126,0,9,"6_batch_size=64,bidirectional=False,cnn_kernel_size=8,dropout_lin=0.92558,dropout_lstm=0.70398,hidden_dim=16,learning_rate=0.0022235,lstm_layers=1,lstm_output_dim=44,opt_step_size=15,weight_decay=0.000318",0.002223481251309584,64,False,1,16,44,0.7039829028843715,0.925578220017745,15,0.00031799629784230824,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],8,raw,10min_notcentered
2683d_00007,0.598236083984375,0.0,0.715130627155304,0.715130627155304,1.0,0.5963531732559204,94.34235739707947,True,,,6,e3eac508731e4af1968fc81ca3987b48,2021-09-26_21-39-58,1632681598,592.6730341911316,34223,crimv3mgpu004,10.141.0.2,592.6730341911316,0,6,"7_batch_size=128,bidirectional=True,cnn_kernel_size=5,dropout_lin=0.23588,dropout_lstm=0.24459,hidden_dim=16,learning_rate=0.072589,lstm_layers=1,lstm_output_dim=99,opt_step_size=15,weight_decay=0.00043819",0.07258851255646513,128,True,1,16,99,0.24458670645863478,0.23587590343118459,15,0.00043818816636213674,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],5,raw,10min_notcentered
2683d_00008,0.4259123206138611,0.5291420817375183,0.8197435736656189,0.8105481863021851,0.9752247333526611,0.797577440738678,88.84906530380249,True,,,15,e94d8cd8aefb492cb9b47b9a1883c469,2021-09-26_22-02-26,1632682946,1342.3927781581879,34218,crimv3mgpu004,10.141.0.2,1342.3927781581879,0,15,"8_batch_size=1024,bidirectional=True,cnn_kernel_size=4,dropout_lin=0.75908,dropout_lstm=0.63584,hidden_dim=64,learning_rate=0.0076832,lstm_layers=2,lstm_output_dim=80,opt_step_size=1,weight_decay=0.00079506",0.007683193708221134,1024,True,2,64,80,0.6358353377392078,0.7590841120252868,1,0.0007950585478791451,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],4,raw,10min_notcentered
2683d_00009,0.4002189636230469,0.5616810321807861,0.831598162651062,0.8284128904342651,0.9634621143341064,0.8165283799171448,40.00030779838562,True,,,12,eb29db2e5d9546f393240846987811c6,2021-09-26_22-10-56,1632683456,500.8779296875,34224,crimv3mgpu004,10.141.0.2,500.8779296875,0,12,"9_batch_size=1024,bidirectional=False,cnn_kernel_size=9,dropout_lin=0.56539,dropout_lstm=0.17029,hidden_dim=16,learning_rate=0.0012653,lstm_layers=2,lstm_output_dim=70,opt_step_size=5,weight_decay=0.006523",0.0012652826517527218,1024,False,2,16,70,0.17029357932686784,0.5653916245734951,5,0.0065229733594753935,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],[True],9,raw,10min_notcentered
