trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9e623_00000,0.20318125188350677,0.4169214963912964,0.7905759215354919,0.7819849848747253,0.9859514832496643,0.7478609085083008,0.3261590600013733,0.145865797996521,0.11245458573102951,67.21170687675476,True,,,8,4db639873f90466d95ff1b5ee4580c25,2021-11-04_00-44-25,1635975865,681.6655471324921,323224,crimv3mgpu024,10.141.0.30,681.6655471324921,0,8,"0_batch_size=1024,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.78535,dropout_lstm=0.70195,hidden_dim=32,learning_rate=0.033615,lstm_layers=1,lstm_output_dim=126,main_weight=0.18014,opt_step_size=8",0.03361464538889678,1024,False,1,32,126,0.7019464311636315,0.7853530973218306,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.18013663891316556,1,2
9e623_00001,0.197977676987648,0.49245238304138184,0.8136073350906372,0.8049302101135254,0.9804527163505554,0.7852197289466858,0.2975807189941406,0.1205262839794159,0.2666371762752533,128.59406852722168,True,,,6,c983f0a2335e4655be8d46bb8180a70b,2021-11-04_00-58-15,1635976695,825.2217478752136,323234,crimv3mgpu024,10.141.0.30,825.2217478752136,0,6,"1_batch_size=128,bidirectional=False,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.78736,dropout_lstm=0.65106,hidden_dim=64,learning_rate=0.0073395,lstm_layers=1,lstm_output_dim=43,main_weight=0.24545,opt_step_size=1",0.007339520230042814,128,False,1,64,43,0.6510642253779699,0.7873560027890898,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.2454507269959494,1,8
9e623_00002,0.21031270921230316,0.5945640206336975,0.8467427492141724,0.8615309596061707,0.9395732879638672,0.8396824598312378,0.21269993484020233,0.08688661456108093,0.4713234603404999,133.25360798835754,True,,,30,7727f9389e4b4f1ca7294824bbaa0883,2021-11-04_02-06-52,1635980812,4110.301781415939,323237,crimv3mgpu024,10.141.0.30,4110.301781415939,0,30,"2_batch_size=1024,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.27228,dropout_lstm=0.76456,hidden_dim=128,learning_rate=6.5037e-05,lstm_layers=2,lstm_output_dim=97,main_weight=0.42531,opt_step_size=14",6.50370831079556e-05,1024,False,2,128,97,0.764558708464631,0.2722782357162774,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4253071828839555,2,8
9e623_00003,0.1631661355495453,0.4206851124763489,0.7926124930381775,0.7876076102256775,0.9774741530418396,0.7555283904075623,0.28300201892852783,0.1217268705368042,0.2593320310115814,123.50298857688904,True,,,26,134a93d75e2c402dbeee0529205dc133,2021-11-04_03-02-13,1635984133,3313.1982629299164,323236,crimv3mgpu024,10.141.0.30,3313.1982629299164,0,26,"3_batch_size=512,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.63054,dropout_lstm=0.2201,hidden_dim=8,learning_rate=2.4126e-05,lstm_layers=2,lstm_output_dim=168,main_weight=0.12006,opt_step_size=10",2.412626784865033e-05,512,True,2,8,168,0.22010341601027406,0.6305414994213252,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.1200551307787815,3,8
9e623_00004,0.30111679434776306,0.0,0.7248293161392212,0.7248293161392212,1.0,0.6091936826705933,0.3440581262111664,0.1650688499212265,-0.004389699082821608,677.2105975151062,True,,,10,7117862b017547eb914bc9551a3bb2a2,2021-11-04_04-52-34,1635990754,6612.082944869995,323233,crimv3mgpu024,10.141.0.30,6612.082944869995,0,10,"4_batch_size=16,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.99762,dropout_lstm=0.91282,hidden_dim=16,learning_rate=0.0030496,lstm_layers=2,lstm_output_dim=42,main_weight=0.32144,opt_step_size=19",0.0030496027247004114,16,False,2,16,42,0.9128225672111047,0.9976185607704171,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.32143743582656426,2,8
9e623_00005,0.13184908032417297,0.5366349816322327,0.8285886645317078,0.8269239068031311,0.9656203389167786,0.8109191656112671,0.22442726790905,0.09617605805397034,0.4148003160953522,128.3231325149536,True,,,9,9c116b7dc20b4004925c35313da7434d,2021-11-04_05-12-34,1635991954,1192.3625819683075,323226,crimv3mgpu024,10.141.0.30,1192.3625819683075,0,9,"5_batch_size=256,bidirectional=False,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.2276,dropout_lstm=0.87956,hidden_dim=64,learning_rate=0.017191,lstm_layers=2,lstm_output_dim=236,main_weight=0.119,opt_step_size=16",0.017190783885869323,256,False,2,64,236,0.8795604969254456,0.2275975681840543,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.11900277299516637,2,2
9e623_00006,0.4433661997318268,0.0,0.7248293161392212,0.7248293161392212,1.0,0.6091936826705933,0.31036245822906494,0.13170652091503143,0.1986091136932373,182.025865316391,True,,,11,eb7278d574f340c3bc38c62b6d6918b1,2021-11-04_05-46-33,1635993993,2033.539176940918,323219,crimv3mgpu024,10.141.0.30,2033.539176940918,0,11,"6_batch_size=64,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.82611,dropout_lstm=0.60222,hidden_dim=16,learning_rate=0.0024008,lstm_layers=1,lstm_output_dim=100,main_weight=0.92856,opt_step_size=17",0.002400770492863099,64,False,1,16,100,0.6022222066748252,0.8261122036276863,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9285610754884877,1,9
9e623_00007,0.1805611252784729,0.6119441986083984,0.8481063842773438,0.8855869174003601,0.9077140092849731,0.846459150314331,0.22976210713386536,0.08669213950634003,0.4725068509578705,826.4835753440857,True,,,7,9349331041ec46fda6e7287765029de4,2021-11-04_07-24-06,1635999846,5844.538195133209,323232,crimv3mgpu024,10.141.0.30,5844.538195133209,0,7,"7_batch_size=16,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.24842,dropout_lstm=0.34843,hidden_dim=128,learning_rate=0.0023515,lstm_layers=1,lstm_output_dim=167,main_weight=0.31784,opt_step_size=10",0.002351459097674943,16,False,1,128,167,0.3484279236589294,0.24841626203786626,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3178358410581559,1,6
9e623_00008,0.2604493796825409,0.6229944229125977,0.8555096387863159,0.8772328495979309,0.930939257144928,0.8513190746307373,0.1904022991657257,0.08187806606292725,0.5017988681793213,76.08751225471497,True,,,21,d401f9d7068d46e5a1f4799c64ca189e,2021-11-04_07-53-10,1636001590,1735.5670194625854,323235,crimv3mgpu024,10.141.0.30,1735.5670194625854,0,21,"8_batch_size=1024,bidirectional=True,cnn_kernel_size=9,cnn_layers=0,dropout_lin=0.044027,dropout_lstm=0.51026,hidden_dim=64,learning_rate=5.2581e-05,lstm_layers=1,lstm_output_dim=223,main_weight=0.64916,opt_step_size=6",5.25806627609553e-05,1024,True,1,64,223,0.5102624697409914,0.044027377867907336,6,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6491637779243242,0,9
9e623_00009,0.24302682280540466,0.6263929009437561,0.85817551612854,0.8699732422828674,0.9456751346588135,0.8519532680511475,0.2007881999015808,0.08050388842821121,0.5101603269577026,140.4804446697235,True,,,30,af1f4391a9f94b8f90ea4ec8527efd3b,2021-11-04_09-02-28,1636005748,4153.319999217987,323231,crimv3mgpu024,10.141.0.30,4153.319999217987,0,30,"9_batch_size=128,bidirectional=True,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.20655,dropout_lstm=0.14552,hidden_dim=32,learning_rate=8.627e-05,lstm_layers=2,lstm_output_dim=32,main_weight=0.58494,opt_step_size=16",8.627046042804274e-05,128,True,2,32,32,0.1455157521657814,0.2065547756451923,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5849385010398189,1,5
