trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
2d721_00010,0.5300659537315369,0.0,0.7248292565345764,0.7248292565345764,1.0,0.6091936826705933,0.0,0.81440269947052,0.0,0.0,0.7310965657234192,0.0,0.6094013452529907,0.6094013452529907,1.0,0.4615008234977722,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.6007816195487976,0.4544122815132141,-1.7649493217468262,61.781869888305664,True,,,30,afd85f6d04df445bbf03409516f49b69,2021-11-06_05-58-03,1636167483,1744.495023727417,111751,crimv3mgpu025,10.141.0.24,1744.495023727417,0,30,"10_batch_size=512,bidirectional=False,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.87837,dropout_lstm=0.68124,hidden_dim=64,learning_rate=5.8038e-06,lstm_layers=1,lstm_output_dim=114,main_weight=0.18521,opt_step_size=14",5.803764885346113e-06,512,False,1,64,114,0.6812403995249192,0.8783694051927611,14,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.18520701739394296,0,10
2d721_00011,0.5509138107299805,0.494458943605423,0.8150145411491394,0.8115473389625549,0.9700459241867065,0.7912124395370483,0.4814840257167816,0.8547316789627075,0.637879490852356,0.5026372671127319,0.8478321433067322,0.0,0.6094013452529907,0.6094013452529907,1.0,0.4615008234977722,0.0,0.7949987053871155,0.0,0.0,0.704204261302948,0.39479368925094604,0.16964955627918243,-0.032261818647384644,125.73044872283936,True,,,30,c57c7996e9ba4ef3bf848f19870e8d6c,2021-11-06_07-01-19,1636171279,3791.5585289001465,111738,crimv3mgpu025,10.141.0.24,3791.5585289001465,0,30,"11_batch_size=2048,bidirectional=True,cnn_kernel_size=5,cnn_layers=2,dropout_lin=0.54447,dropout_lstm=0.69474,hidden_dim=64,learning_rate=1.7463e-06,lstm_layers=2,lstm_output_dim=55,main_weight=0.44092,opt_step_size=18",1.7462806959609355e-06,2048,True,2,64,55,0.6947379799332539,0.5444716862024805,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4409211556960504,2,5
2d721_00012,0.36034566164016724,0.5983327627182007,0.8437798023223877,0.8792528510093689,0.9093540906906128,0.8414061069488525,0.5754803419113159,0.8748612403869629,0.6746805310249329,0.62908536195755,0.8731511831283569,0.5577116012573242,0.7928572297096252,0.8039601445198059,0.8729507327079773,0.7896875739097595,0.0,0.7949987053871155,0.0,0.0,0.704204261302948,0.2454203963279724,0.09577567875385284,0.4172365367412567,164.70472240447998,True,,,30,8247119b580b4b9393363e09cf6873c5,2021-11-06_08-25-20,1636176320,5033.286070346832,111757,crimv3mgpu025,10.141.0.24,5033.286070346832,0,30,"12_batch_size=2048,bidirectional=False,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.21065,dropout_lstm=0.20855,hidden_dim=128,learning_rate=0.0001516,lstm_layers=2,lstm_output_dim=170,main_weight=0.42985,opt_step_size=6",0.0001516032154009449,2048,False,2,128,170,0.20855440421236593,0.21065096496218727,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4298484187470092,3,4
2d721_00013,0.3295213282108307,0.5948302149772644,0.8469875454902649,0.8606966733932495,0.9412374496459961,0.8396527171134949,0.5566890239715576,0.8752021193504333,0.706483006477356,0.5604219436645508,0.8694443106651306,0.5745211243629456,0.800216794013977,0.7874104380607605,0.9207556247711182,0.7928098440170288,0.2947484254837036,0.8151194453239441,0.6520877480506897,0.21041187644004822,0.7752061486244202,0.20227058231830597,0.08797503262758255,0.464700847864151,115.1796326637268,True,,,17,c15bd2c2307c4460bd5c676c43e915a9,2021-11-06_08-58-33,1636178313,1985.0375399589539,111752,crimv3mgpu025,10.141.0.24,1985.0375399589539,0,17,"13_batch_size=2048,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.037757,dropout_lstm=0.062436,hidden_dim=32,learning_rate=0.025629,lstm_layers=2,lstm_output_dim=51,main_weight=0.065161,opt_step_size=18",0.02562855436253273,2048,True,2,32,51,0.06243608951979107,0.03775669814517346,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.0651611279056914,3,8
2d721_00014,0.3701913058757782,0.6020198464393616,0.8451083302497864,0.8804938793182373,0.9097881317138672,0.8428264856338501,0.5593655109405518,0.874599039554596,0.6956867575645447,0.5765281915664673,0.8699265718460083,0.5716206431388855,0.7987658381462097,0.8149906992912292,0.8664820790290833,0.7966309189796448,0.32538843154907227,0.8087999820709229,0.556236207485199,0.33294960856437683,0.789497971534729,0.2506523132324219,0.09815670549869537,0.40274879336357117,181.39648270606995,True,,,9,77839a5ddbf4417dae1fd44a82113d95,2021-11-06_09-26-15,1636179975,1656.0756928920746,111755,crimv3mgpu025,10.141.0.24,1656.0756928920746,0,9,"14_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.0043177,dropout_lstm=0.63025,hidden_dim=16,learning_rate=0.015468,lstm_layers=1,lstm_output_dim=205,main_weight=0.65875,opt_step_size=9",0.01546818334883619,128,False,1,16,205,0.6302504130328171,0.004317693272968159,9,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6587501672177245,2,4
2d721_00015,0.4563787877559662,0.3698247969150543,0.7771416306495667,0.7686657905578613,0.9906905889511108,0.7227854132652283,0.0,0.81440269947052,0.0,0.0,0.7310965657234192,0.5035352110862732,0.7636287212371826,0.7362129092216492,0.9539162516593933,0.7434147596359253,0.0,0.7949987053871155,0.0,0.0,0.704204261302948,0.3049558699131012,0.12672609090805054,0.22891341149806976,176.13785886764526,True,,,10,8c21ce32a5bd47f887320327e5331582,2021-11-06_09-55-46,1636181746,1763.7139339447021,111766,crimv3mgpu025,10.141.0.24,1763.7139339447021,0,10,"15_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.75446,dropout_lstm=0.30826,hidden_dim=16,learning_rate=0.00022257,lstm_layers=1,lstm_output_dim=21,main_weight=0.91775,opt_step_size=15",0.00022257235936277568,128,False,1,16,21,0.30825767151573225,0.7544596595430194,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9177469543688581,2,4
2d721_00016,0.3893941640853882,0.5313206315040588,0.8232743144035339,0.8485326766967773,0.9204963445663452,0.8157578706741333,0.4358154237270355,0.8365163803100586,0.5671159029006958,0.5033907890319824,0.8326838612556458,0.5264768600463867,0.7772989869117737,0.7584832906723022,0.9310107231140137,0.7646494507789612,0.0,0.7949987053871155,0.0,0.0,0.704204261302948,0.33173468708992004,0.14009074866771698,0.14759382605552673,53.038405656814575,True,,,30,32d1b038ed3a48a294e4f10946f36def,2021-11-06_10-22-45,1636183365,1611.455935716629,111742,crimv3mgpu025,10.141.0.24,1611.455935716629,0,30,"16_batch_size=2048,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.46595,dropout_lstm=0.70343,hidden_dim=16,learning_rate=4.7478e-06,lstm_layers=1,lstm_output_dim=227,main_weight=0.10859,opt_step_size=19",4.747848346169373e-06,2048,False,1,16,227,0.7034309337092527,0.4659528463694431,19,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.10858614772979736,1,9
2d721_00017,0.8343151211738586,0.0,0.2751706540584564,0.0,0.0,0.11875883489847183,0.0,0.1855972856283188,0.1855972856283188,1.0,0.05810801684856415,0.0,0.3905986547470093,0.0,0.0,0.21942679584026337,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.5058500170707703,0.2830507457256317,-0.7222707867622375,1001.0360910892487,True,,,6,1f61bb768b234a34bec43d55c8528396,2021-11-06_12-03-04,1636189384,6015.237292289734,111749,crimv3mgpu025,10.141.0.24,6015.237292289734,0,6,"17_batch_size=16,bidirectional=False,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.61461,dropout_lstm=0.14859,hidden_dim=64,learning_rate=0.00010098,lstm_layers=1,lstm_output_dim=67,main_weight=0.35057,opt_step_size=14",0.00010098042775657956,16,False,1,64,67,0.14858912413038206,0.6146134354172551,14,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3505656540195039,3,5
2d721_00018,0.5799005031585693,0.0,0.724829375743866,0.724829375743866,1.0,0.6091936826705933,0.0,0.8144027590751648,0.0,0.0,0.7310965657234192,0.0,0.6094013452529907,0.6094013452529907,1.0,0.4615008234977722,0.0,0.7949986457824707,0.0,0.0,0.7042043209075928,0.34839531779289246,0.16361241042613983,0.004472287371754646,54.21943926811218,True,,,30,34f9f754442345e8ba1fa9c6bfda8099,2021-11-06_12-30-02,1636191002,1611.0491590499878,111744,crimv3mgpu025,10.141.0.24,1611.0491590499878,0,30,"18_batch_size=1024,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.9207,dropout_lstm=0.2924,hidden_dim=32,learning_rate=0.00011917,lstm_layers=1,lstm_output_dim=8,main_weight=0.95277,opt_step_size=14",0.000119169732571669,1024,False,1,32,8,0.292400240889779,0.9207020495930426,14,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9527679791478831,1,2
2d721_00019,0.3662720024585724,0.5731114745140076,0.8405107855796814,0.8454980850219727,0.9543574452400208,0.8290501236915588,0.5225207805633545,0.8728246688842773,0.7756515741348267,0.4428746700286865,0.8584227561950684,0.5662177801132202,0.796292245388031,0.7823881506919861,0.9222329258918762,0.7881453633308411,0.0,0.7949986457824707,0.0,0.0,0.7042043209075928,0.291076123714447,0.11889943480491638,0.2765360176563263,57.316181898117065,True,,,30,52c2d96692984e0296f8925f3bfee8b6,2021-11-06_12-59-44,1636192784,1774.61172580719,111740,crimv3mgpu025,10.141.0.24,1774.61172580719,0,30,"19_batch_size=1024,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.55477,dropout_lstm=0.69969,hidden_dim=8,learning_rate=0.00040432,lstm_layers=1,lstm_output_dim=252,main_weight=0.40353,opt_step_size=12",0.00040432081863384176,1024,False,1,8,252,0.6996946835650968,0.554770332876025,12,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.40353047866527014,1,9
