,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.3569669723510742,0.3569669723510742,0.8530277609825134,0.8625059723854065,0.9469471573829651,0.8458497524261475,0.6158156394958496,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
1,0.3575141131877899,0.3575141131877899,0.8529601693153381,0.8672038316726685,0.9398131966590881,0.847024142742157,0.6171634197235107,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
2,0.35666388273239136,0.35666388273239136,0.8543063998222351,0.8620004653930664,0.949826717376709,0.8468297123908997,0.619001567363739,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
3,0.3557586371898651,0.3557586371898651,0.8544672727584839,0.864016056060791,0.9470412135124207,0.8475211262702942,0.6199167966842651,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
4,0.3561948835849762,0.3561948835849762,0.8535613417625427,0.8630725145339966,0.9469707012176514,0.8464716672897339,0.6173385381698608,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
5,0.3536241352558136,0.3536241352558136,0.8554578423500061,0.868296205997467,0.9422929286956787,0.849497377872467,0.6237159371376038,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
6,0.3579927384853363,0.3579927384853363,0.8521981239318848,0.8663105964660645,0.9398836493492126,0.8461284041404724,0.6149592399597168,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
7,0.35844525694847107,0.35844525694847107,0.852358877658844,0.8640825748443604,0.9434682130813599,0.8456895351409912,0.6145845055580139,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
8,0.35723400115966797,0.35723400115966797,0.8526044487953186,0.8668169975280762,0.9398013949394226,0.8466139435768127,0.6161463260650635,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
9,0.3542329668998718,0.3542329668998718,0.854738175868988,0.8690549731254578,0.9400011897087097,0.8490491509437561,0.6222085952758789,onehead,10min_notcentered,raw,exp_onehead_raw_10min_notcentered_n20
