trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
2d409_00000,0.6730185747146606,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.7868427634239197,0.7565754652023315,-4.477949619293213,138.34382939338684,True,,,30,0b6bbd3936504bbfbde637443486972f,2021-11-05_15-21-58,1636114918,4203.969452142715,103845,crimv3mgpu016,10.141.0.3,4203.969452142715,0,30,"0_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.83097,dropout_lstm=0.99784,hidden_dim=128,learning_rate=2.0712e-06,lstm_layers=2,lstm_output_dim=221,main_weight=0.71302,opt_step_size=4",2.0712089531301372e-06,1024,False,2,128,221,0.997839556918193,0.8309746975515431,4,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7130239671171876,2,3
2d409_00001,0.16805864870548248,0.5748887062072754,0.8487113118171692,0.8629542589187622,0.9470759630203247,0.8397389650344849,0.18411239981651306,0.07290312647819519,0.4721482992172241,443.76263451576233,True,,,12,35f1f84078ab45b8946cde5341c34d17,2021-11-05_16-52-09,1636120329,5405.027804613113,103835,crimv3mgpu016,10.141.0.3,5405.027804613113,0,12,"1_batch_size=32,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.067982,dropout_lstm=0.027937,hidden_dim=128,learning_rate=0.0074512,lstm_layers=1,lstm_output_dim=187,main_weight=0.31273,opt_step_size=15",0.007451185187697721,32,False,1,128,187,0.02793717167338916,0.0679824936694512,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3127317764677945,1,4
2d409_00002,0.09387364983558655,0.5880780220031738,0.8524803519248962,0.8692472577095032,0.943686306476593,0.8450220823287964,0.19257918000221252,0.07158204913139343,0.48171350359916687,336.6465859413147,True,,,19,f7ebd72df4b945d7ac2fc447c3312654,2021-11-05_18-33-02,1636126382,6049.392688035965,103848,crimv3mgpu016,10.141.0.3,6049.392688035965,0,19,"2_batch_size=32,bidirectional=True,cnn_kernel_size=6,cnn_layers=0,dropout_lin=0.3723,dropout_lstm=0.83412,hidden_dim=32,learning_rate=2.8584e-05,lstm_layers=1,lstm_output_dim=160,main_weight=0.074989,opt_step_size=13",2.858389637355862e-05,32,True,1,32,160,0.8341219235233808,0.37230078895831764,13,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.07498887672538068,0,6
2d409_00003,0.13453100621700287,0.6063449382781982,0.8560807108879089,0.883991003036499,0.9284139275550842,0.852173924446106,0.2105744332075119,0.07790602743625641,0.43592503666877747,523.1525223255157,True,,,13,3e471b0d7b9045fbaa6eb5fb65768a95,2021-11-05_20-24-08,1636133048,6661.124909877777,103847,crimv3mgpu016,10.141.0.3,6661.124909877777,0,13,"3_batch_size=64,bidirectional=True,cnn_kernel_size=2,cnn_layers=0,dropout_lin=0.30799,dropout_lstm=0.12649,hidden_dim=128,learning_rate=9.4908e-05,lstm_layers=2,lstm_output_dim=136,main_weight=0.19908,opt_step_size=12",9.490770540308714e-05,64,True,2,128,136,0.12649497058827663,0.3079877605299721,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.19908210175748442,0,2
2d409_00004,0.26709631085395813,0.5744248628616333,0.8472298383712769,0.8684779405593872,0.9365037083625793,0.8402944803237915,0.2021414190530777,0.0754464790225029,0.45373326539993286,127.23731088638306,True,,,15,89d4f489fe2d4164805ebbcd439bd854,2021-11-05_20-56-53,1636135013,1958.727224111557,103844,crimv3mgpu016,10.141.0.3,1958.727224111557,0,15,"4_batch_size=512,bidirectional=True,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.25097,dropout_lstm=0.77394,hidden_dim=64,learning_rate=0.0073162,lstm_layers=2,lstm_output_dim=115,main_weight=0.63476,opt_step_size=11",0.007316243236647024,512,True,2,64,115,0.7739418342059333,0.25096809533025544,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6347630132192937,1,6
2d409_00005,0.18319439888000488,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.26575225591659546,0.10272610932588577,0.2562163174152374,50.76853132247925,True,,,19,6d391fe61da540c2a7752869d0aaea1a,2021-11-05_21-15-29,1636136129,1111.2569711208344,103849,crimv3mgpu016,10.141.0.3,1111.2569711208344,0,19,"5_batch_size=2048,bidirectional=False,cnn_kernel_size=3,cnn_layers=0,dropout_lin=0.75126,dropout_lstm=0.2507,hidden_dim=32,learning_rate=0.010432,lstm_layers=2,lstm_output_dim=210,main_weight=0.23065,opt_step_size=14",0.010432123088878044,2048,False,2,32,210,0.2506986815394183,0.7512576035861871,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.23065261052834574,0,3
2d409_00006,0.38416802883148193,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.31020310521125793,0.13813482224941254,-0.0001587513106642291,67.14375352859497,True,,,6,6177560a99f3456ab159ec41d216273b,2021-11-05_21-22-42,1636136562,428.57324171066284,103823,crimv3mgpu016,10.141.0.3,428.57324171066284,0,6,"6_batch_size=512,bidirectional=True,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.92049,dropout_lstm=0.68838,hidden_dim=16,learning_rate=0.02385,lstm_layers=1,lstm_output_dim=156,main_weight=0.57116,opt_step_size=10",0.023850143110998156,512,True,1,16,156,0.6883758822970709,0.9204857633969484,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5711647762807412,1,3
2d409_00007,0.3628111481666565,0.322409063577652,0.780295729637146,0.774249255657196,0.9947706460952759,0.7163792252540588,0.2854819893836975,0.11856348812580109,0.1415466070175171,172.43423986434937,True,,,15,71e63f41f80e44099292a304273e5f97,2021-11-05_22-10-23,1636139423,2856.0520401000977,103838,crimv3mgpu016,10.141.0.3,2856.0520401000977,0,15,"7_batch_size=128,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.89261,dropout_lstm=0.97385,hidden_dim=64,learning_rate=0.0027352,lstm_layers=1,lstm_output_dim=109,main_weight=0.67407,opt_step_size=8",0.002735237051776467,128,True,1,64,109,0.9738511877607058,0.8926050995766635,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6740685519233569,2,10
2d409_00008,0.16131548583507538,0.5358259081840515,0.8375446796417236,0.8450746536254883,0.9571315050125122,0.823201060295105,0.2427029311656952,0.0883854478597641,0.360049307346344,148.08185935020447,True,,,19,50c7d1b06a6744218f5498d233e8e29a,2021-11-05_22-55-02,1636142102,2674.534611940384,103841,crimv3mgpu016,10.141.0.3,2674.534611940384,0,19,"8_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.70354,dropout_lstm=0.067071,hidden_dim=128,learning_rate=0.00034666,lstm_layers=2,lstm_output_dim=178,main_weight=0.23473,opt_step_size=1",0.0003466568294823122,1024,False,2,128,178,0.06707075886382996,0.7035370410817823,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.23473089186416674,2,3
2d409_00009,0.5135472416877747,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.35241541266441345,0.14793534576892853,-0.07111900299787521,141.00023341178894,True,,,30,b41cacedaea2472ea5c3966109eef957,2021-11-06_00-05-49,1636146349,4240.564879417419,103829,crimv3mgpu016,10.141.0.3,4240.564879417419,0,30,"9_batch_size=2048,bidirectional=True,cnn_kernel_size=5,cnn_layers=2,dropout_lin=0.92368,dropout_lstm=0.65067,hidden_dim=64,learning_rate=3.5943e-05,lstm_layers=2,lstm_output_dim=140,main_weight=0.80667,opt_step_size=2",3.594319687273458e-05,2048,True,2,64,140,0.6506677671426183,0.9236769747944554,2,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8066688912388116,2,5
2d409_00010,0.1052338108420372,0.5598758459091187,0.8444452881813049,0.8557953238487244,0.9512216448783875,0.8335078358650208,0.20354227721691132,0.07558470219373703,0.45273250341415405,43.478328227996826,True,,,9,2fe6f0c20bdb40eaacd497007bc8c2e4,2021-11-06_00-13-03,1636146783,427.2626600265503,103822,crimv3mgpu016,10.141.0.3,427.2626600265503,0,9,"10_batch_size=2048,bidirectional=True,cnn_kernel_size=9,cnn_layers=0,dropout_lin=0.25742,dropout_lstm=0.57293,hidden_dim=16,learning_rate=0.0038944,lstm_layers=2,lstm_output_dim=94,main_weight=0.096373,opt_step_size=9",0.0038944295216637305,2048,True,2,16,94,0.5729255896096994,0.25742031402646737,9,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.09637269936097104,0,9
2d409_00011,0.4329611659049988,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.2836760878562927,0.12125955522060394,0.12202582508325577,261.6253101825714,True,,,10,08cb88c45b084869ba511534cf776834,2021-11-06_01-00-41,1636149641,2853.7252333164215,103836,crimv3mgpu016,10.141.0.3,2853.7252333164215,0,10,"11_batch_size=32,bidirectional=False,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.81905,dropout_lstm=0.26926,hidden_dim=16,learning_rate=0.0034573,lstm_layers=1,lstm_output_dim=110,main_weight=0.8858,opt_step_size=17",0.0034572827606071015,32,False,1,16,110,0.2692602215900891,0.8190462677249707,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8857997366729503,0,8
