trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
05d4d_00048,1.8648756742477417,0.6326939463615417,0.8558628559112549,0.8918554782867432,0.9116356372833252,0.854486882686615,71.66314697265625,6726.6728515625,-3.091200590133667,97.76067304611206,True,,,18,8b8725f28e09467aa494ab0463d2369b,2021-10-06_13-19-57,1633515597,1802.184442281723,61681,crimv3srv033,10.141.0.15,1802.184442281723,0,18,"48_batch_size=512,bidirectional=False,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.059054,dropout_lstm=0.0085997,hidden_dim=64,learning_rate=0.013422,lstm_layers=2,lstm_output_dim=243,opt_step_size=11",0.013422238920658879,512,False,2,64,243,0.008599666323243826,0.059054394547719435,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",2,9,tsfresh,20min_centered
