,main_y_loss,percentage_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,heads,win,featset,exp_name
0,0.33804184198379517,16.18170166015625,2.8051371574401855,0.8694542050361633,0.8694791197776794,0.9659489989280701,0.8614294528961182,0.6521896123886108,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
1,0.33427226543426514,25.084314346313477,4.188224792480469,0.8656017184257507,0.8633233904838562,0.9690825343132019,0.8562164902687073,0.6411963701248169,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
2,0.3218517005443573,25.537328720092773,4.248280048370361,0.86809241771698,0.8686303496360779,0.965027391910553,0.8599816560745239,0.6482841968536377,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
3,0.3227311670780182,18.772926330566406,3.195702314376831,0.8698753118515015,0.867838978767395,0.9691071510314941,0.8613429665565491,0.6534672379493713,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
4,0.33339667320251465,16.187992095947266,2.8021957874298096,0.8700276017189026,0.8721713423728943,0.9628523588180542,0.8626680374145508,0.6539067029953003,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
5,0.35898375511169434,17.168926239013672,2.9765450954437256,0.8702425956726074,0.8857709765434265,0.9437317252159119,0.8660337924957275,0.657687246799469,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
6,0.32858410477638245,22.629823684692383,3.8012211322784424,0.8669276833534241,0.8669697046279907,0.9656541347503662,0.8584760427474976,0.6449279189109802,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
7,0.3221210837364197,16.19983673095703,2.794520378112793,0.8703949451446533,0.880043625831604,0.9520017504692078,0.864928662776947,0.6562273502349854,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
8,0.3700721561908722,22.010862350463867,3.739867687225342,0.8619911074638367,0.8539226055145264,0.978016197681427,0.8498916029930115,0.6319672465324402,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
9,0.3530517816543579,25.389726638793945,4.251637935638428,0.8715775609016418,0.8866525292396545,0.9446164965629578,0.8674165606498718,0.6613022089004517,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
10,0.3221398890018463,13.82625961303711,2.424933671951294,0.87018883228302,0.8730022311210632,0.9618815779685974,0.863029420375824,0.6544203758239746,72.09938049316406,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
11,0.3423910140991211,16.160715103149414,2.8055419921875,0.8691137433052063,0.8713308572769165,0.9626311659812927,0.8616297841072083,0.6512920260429382,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
12,0.3498549461364746,17.054031372070312,2.9509451389312744,0.8710668683052063,0.8952454924583435,0.9322421550750732,0.8685759902000427,0.6638749837875366,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
13,0.3227126896381378,22.715166091918945,3.8095524311065674,0.8697588443756104,0.8725268244743347,0.9618938565254211,0.8625214099884033,0.6531846523284912,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
14,0.3380723297595978,14.033812522888184,2.4707045555114746,0.8720882534980774,0.8803005814552307,0.9543242454528809,0.8665086627006531,0.6607025265693665,72.09941864013672,6817.44384765625,-3.0689053535461426,twoheads,20min_centered,raw,exp_twoheads_raw_20min_centered_n20
