,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.30872610211372375,0.30872610211372375,0.8825695514678955,0.9051904082298279,0.9417684078216553,0.879974365234375,0.6774322986602783,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
1,0.3006458282470703,0.3006458282470703,0.8848305344581604,0.894249677658081,0.9596297740936279,0.8798285126686096,0.6785902976989746,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
2,0.2963552176952362,0.2963552176952362,0.8853664994239807,0.9000824093818665,0.9526128172874451,0.8815382122993469,0.6820125579833984,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
3,0.3145206868648529,0.3145206868648529,0.8760207891464233,0.8731051087379456,0.976267397403717,0.8662481307983398,0.6505213975906372,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
4,0.30083131790161133,0.30083131790161133,0.884031355381012,0.9066376090049744,0.9420939087867737,0.8815591335296631,0.6817641258239746,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
5,0.29659754037857056,0.29659754037857056,0.8844406604766846,0.9025732278823853,0.9479522109031677,0.8811832070350647,0.6807279586791992,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
6,0.2982325851917267,0.2982325851917267,0.8849961757659912,0.8991417288780212,0.953302800655365,0.8810132741928101,0.6806809902191162,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
7,0.3149144947528839,0.3149144947528839,0.8776482939720154,0.8841724991798401,0.9626630544662476,0.8709327578544617,0.6560941934585571,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
8,0.3102031946182251,0.3102031946182251,0.8819556832313538,0.9030963778495789,0.9435519576072693,0.8790315389633179,0.674811601638794,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
9,0.3009434640407562,0.3009434640407562,0.8837293386459351,0.892977774143219,0.9596948623657227,0.8785478472709656,0.6752281188964844,onehead,40min_centered,raw,exp_onehead_raw_40min_centered_n20
