trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
47337_00010,0.3679264187812805,0.547738254070282,0.847229540348053,0.8509181141853333,0.9672088623046875,0.8316888213157654,483.4160170555115,True,,,30,47db2fc0630f492e9ee3b51a57bb31cb,2021-10-17_02-23-05,1634426585,14557.49955034256,133122,crimv3mgpu016,10.141.0.3,14557.49955034256,0,30,"10_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.42567,dropout_lstm=0.77806,hidden_dim=128,learning_rate=1.2218e-05,lstm_layers=2,lstm_output_dim=46,opt_step_size=1",1.2217660052197306e-05,64,True,2,128,46,0.7780606063059478,0.4256741241892036,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,10
47337_00011,0.5266245603561401,0.0,0.7553523182868958,0.7553523182868958,1.0,0.6500770449638367,70.30738615989685,True,,,8,baaeb0bdac004e24a396bb9090b975e0,2021-10-17_02-33-27,1634427207,615.1898100376129,133117,crimv3mgpu016,10.141.0.3,615.1898100376129,0,8,"11_batch_size=512,bidirectional=False,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.94927,dropout_lstm=0.35006,hidden_dim=16,learning_rate=0.00081866,lstm_layers=2,lstm_output_dim=165,opt_step_size=13",0.0008186648558677911,512,False,2,16,165,0.3500587681463332,0.9492699432686801,13,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,7
47337_00012,0.3762201964855194,0.5358341932296753,0.8438814878463745,0.842779815196991,0.9752492308616638,0.8245595097541809,65.00808358192444,True,,,30,e19ed6d282444b9fbc869b91ba7572f1,2021-10-17_03-07-13,1634429233,2018.00759100914,133154,crimv3mgpu016,10.141.0.3,2018.00759100914,0,30,"12_batch_size=512,bidirectional=True,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.6565,dropout_lstm=0.99208,hidden_dim=16,learning_rate=0.00018561,lstm_layers=1,lstm_output_dim=99,opt_step_size=2",0.00018561231528217692,512,True,1,16,99,0.9920755115771696,0.6565044731979006,2,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,3
47337_00013,0.37983083724975586,0.5640653967857361,0.8514967560768127,0.8607262969017029,0.958491861820221,0.839698851108551,130.18857264518738,True,,,18,865d0ce7e5184ff182b7de3ee9cf4b67,2021-10-17_03-46-35,1634431595,2356.5418055057526,133113,crimv3mgpu016,10.141.0.3,2356.5418055057526,0,18,"13_batch_size=256,bidirectional=True,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.58649,dropout_lstm=0.90185,hidden_dim=64,learning_rate=0.00047581,lstm_layers=1,lstm_output_dim=15,opt_step_size=16",0.0004758123580267982,256,True,1,64,15,0.9018528931281632,0.5864883390647259,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,2
47337_00014,0.37546244263648987,0.5400429964065552,0.8447160124778748,0.8515897393226624,0.9620933532714844,0.8299955725669861,227.56629824638367,True,,,7,2a191657d7714761aa42e2e36f0cd1cc,2021-10-17_04-13-02,1634433182,1580.4077928066254,133156,crimv3mgpu016,10.141.0.3,1580.4077928066254,0,7,"14_batch_size=64,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.35819,dropout_lstm=0.84356,hidden_dim=128,learning_rate=0.011377,lstm_layers=1,lstm_output_dim=127,opt_step_size=19",0.011376949721832215,64,False,1,128,127,0.8435610674828288,0.3581874414615681,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,6
47337_00015,0.5651769638061523,0.0,0.7553523182868958,0.7553523182868958,1.0,0.6500770449638367,108.1364369392395,True,,,30,998143258c0444d3842f70910e11fc28,2021-10-17_05-08-29,1634436509,3318.8338255882263,133136,crimv3mgpu016,10.141.0.3,3318.8338255882263,0,30,"15_batch_size=256,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.93712,dropout_lstm=0.67479,hidden_dim=16,learning_rate=3.4889e-06,lstm_layers=2,lstm_output_dim=96,opt_step_size=16",3.4889170897437638e-06,256,False,2,16,96,0.6747854757319098,0.9371190176437021,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,9
47337_00016,0.5770585536956787,0.0,0.7553523182868958,0.7553523182868958,1.0,0.6500770449638367,43.19349646568298,True,,,30,e35c6b009bd94cf1ae67806ac4cfea0f,2021-10-17_05-31-04,1634437864,1344.8144884109497,133135,crimv3mgpu016,10.141.0.3,1344.8144884109497,0,30,"16_batch_size=512,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.97658,dropout_lstm=0.070692,hidden_dim=8,learning_rate=4.559e-06,lstm_layers=1,lstm_output_dim=80,opt_step_size=12",4.559032381640022e-06,512,False,1,8,80,0.07069185883305051,0.976584712999347,12,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,4
47337_00017,0.3596310019493103,0.5725937485694885,0.8530818819999695,0.8685367703437805,0.9491680860519409,0.844050407409668,155.32505083084106,True,,,9,f1cfd84715724ddcbddd535ad14741c0,2021-10-17_05-55-29,1634439329,1458.8861939907074,133141,crimv3mgpu016,10.141.0.3,1458.8861939907074,0,9,"17_batch_size=128,bidirectional=True,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.10129,dropout_lstm=0.043581,hidden_dim=32,learning_rate=0.00044592,lstm_layers=1,lstm_output_dim=133,opt_step_size=14",0.0004459170702228741,128,True,1,32,133,0.04358066116524073,0.10129033737360227,14,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,9
47337_00018,0.36137595772743225,0.5652941465377808,0.8521634340286255,0.8587318062782288,0.9626439213752747,0.8394003510475159,118.06877827644348,True,,,26,d1a1b55bac364d0eb563e1ca09c238bd,2021-10-17_06-47-29,1634442449,3111.591212272644,133147,crimv3mgpu016,10.141.0.3,3111.591212272644,0,26,"18_batch_size=256,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.51195,dropout_lstm=0.22931,hidden_dim=32,learning_rate=0.00011108,lstm_layers=2,lstm_output_dim=194,opt_step_size=11",0.00011108175531263635,256,False,2,32,194,0.2293102070401526,0.5119493690939101,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,9
47337_00019,0.3715737760066986,0.5351635217666626,0.8437030911445618,0.8430635333061218,0.9744847416877747,0.8245853185653687,181.76875734329224,True,,,30,8e15ebdad82946f1bc6859c0aac59e9c,2021-10-17_08-20-19,1634448019,5560.106567144394,133138,crimv3mgpu016,10.141.0.3,5560.106567144394,0,30,"19_batch_size=64,bidirectional=True,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.61472,dropout_lstm=0.19366,hidden_dim=32,learning_rate=8.6972e-06,lstm_layers=1,lstm_output_dim=34,opt_step_size=11",8.69716308976655e-06,64,True,1,32,34,0.19366027576188816,0.6147213665662361,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,2
