trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9d90b_00010,0.5126838684082031,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.0,0.5357360243797302,0.5357360243797302,1.0,0.3737792372703552,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.30921074748039246,0.1381685435771942,-0.0004028855182696134,227.28590893745422,True,,,13,297e2ceaf151465bab7ff8822dc003f1,2021-11-04_15-29-45,1636028985,2978.521422147751,175620,crimv3mgpu019,10.141.0.8,2978.521422147751,0,13,"10_batch_size=128,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.94945,dropout_lstm=0.72213,hidden_dim=16,learning_rate=0.0028382,lstm_layers=1,lstm_output_dim=35,main_weight=0.4585,opt_step_size=2",0.002838180836134106,128,False,1,16,35,0.7221344404179042,0.949449247662557,2,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.45850110773802333,3,8
9d90b_00011,0.5632248520851135,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.8680254817008972,0.0,0.0,0.8067002296447754,0.0,0.5357360243797302,0.5357360243797302,1.0,0.3737792372703552,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.8149364590644836,0.7917556762695312,-4.732670307159424,143.14000725746155,True,,,30,e57f997375354c2e8b7d9950a603f190,2021-11-04_16-39-09,1636033149,4159.19882106781,175611,crimv3mgpu019,10.141.0.8,4159.19882106781,0,30,"11_batch_size=512,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.073351,dropout_lstm=0.47308,hidden_dim=8,learning_rate=1.6635e-06,lstm_layers=2,lstm_output_dim=57,main_weight=0.90653,opt_step_size=18",1.663506704075055e-06,512,False,2,8,57,0.4730771206425972,0.07335057853065041,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9065323586757366,3,9
9d90b_00012,0.433120459318161,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.439492404460907,0.6978726387023926,0.6467891931533813,0.9606755375862122,0.6686221361160278,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.2869192659854889,0.1212996393442154,0.1217355951666832,958.2517335414886,True,,,25,2529a6e279b148e59249ee5f15eae9cb,2021-11-04_23-22-47,1636057367,24211.74076128006,175599,crimv3mgpu019,10.141.0.8,24211.74076128006,0,25,"12_batch_size=16,bidirectional=True,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.85613,dropout_lstm=0.092912,hidden_dim=16,learning_rate=2.019e-05,lstm_layers=2,lstm_output_dim=89,main_weight=0.097149,opt_step_size=15",2.018997616446198e-05,16,True,2,16,89,0.09291193154586419,0.8561285961002195,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.09714944412202953,2,3
9d90b_00013,0.42354127764701843,0.3313697278499603,0.7825740575790405,0.7768882513046265,0.9929434061050415,0.7220799326896667,0.22108912467956543,0.8753668069839478,0.7732030749320984,0.07871554046869278,0.8285491466522217,0.4888004660606384,0.7299473881721497,0.6782313585281372,0.9435771703720093,0.7126736044883728,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.25489774346351624,0.10235565155744553,0.25889864563941956,104.52891802787781,True,,,30,f568a1622fa445269e954eadac36a3c5,2021-11-05_00-20-05,1636060805,3431.705050468445,175610,crimv3mgpu019,10.141.0.8,3431.705050468445,0,30,"13_batch_size=1024,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.72138,dropout_lstm=0.12363,hidden_dim=16,learning_rate=4.2755e-05,lstm_layers=2,lstm_output_dim=238,main_weight=0.57289,opt_step_size=2",4.275480986521631e-05,1024,True,2,16,238,0.12363080897059409,0.7213844001591047,2,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5728929911883961,2,9
9d90b_00014,0.5567614436149597,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.0,0.5357360243797302,0.5357360243797302,1.0,0.3737792372703552,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.31194061040878296,0.13811293244361877,-2.342405878152931e-07,548.1258542537689,True,,,13,48cd1fdbce8841b8907366505b93336d,2021-11-05_02-20-52,1636068052,7240.338987588882,175607,crimv3mgpu019,10.141.0.8,7240.338987588882,0,13,"14_batch_size=128,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.56394,dropout_lstm=0.29282,hidden_dim=128,learning_rate=0.097567,lstm_layers=2,lstm_output_dim=216,main_weight=0.88488,opt_step_size=11",0.09756736658022543,128,True,2,128,216,0.2928171751865122,0.5639402936394351,11,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8848751755852654,3,8
9d90b_00015,0.3926592171192169,0.5601015090942383,0.8334943056106567,0.88555908203125,0.8914175033569336,0.8329604268074036,0.0,0.8680254817008972,0.0,0.0,0.8067002296447754,0.5676888227462769,0.7840460538864136,0.810656726360321,0.7788064479827881,0.7842758297920227,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.27162840962409973,0.09917178750038147,0.28195127844810486,213.62451124191284,True,,,7,bc770f441cf84bea847145ba745ce7be,2021-11-05_02-46-33,1636069593,1534.3293192386627,175605,crimv3mgpu019,10.141.0.8,1534.3293192386627,0,7,"15_batch_size=512,bidirectional=True,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.19481,dropout_lstm=0.015531,hidden_dim=64,learning_rate=0.036771,lstm_layers=2,lstm_output_dim=233,main_weight=0.5414,opt_step_size=3",0.036771351890099294,512,True,2,64,233,0.015531098564078749,0.19480920732856077,3,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5413981745393041,3,5
9d90b_00016,0.3199070394039154,0.638949990272522,0.8686630725860596,0.8879640698432922,0.9423884153366089,0.8641930818557739,0.5400766134262085,0.9057821035385132,0.7032811641693115,0.4948849081993103,0.8986262679100037,0.6079531311988831,0.805094838142395,0.7955542802810669,0.8562303781509399,0.8041887879371643,0.469675749540329,0.7731325626373291,0.6922708749771118,0.5711464285850525,0.7669901251792908,0.21273969113826752,0.07202582061290741,0.4785003662109375,91.94243216514587,True,,,7,169724e9c4fc41eaba84ba5aab8cedb6,2021-11-05_02-58-39,1636070319,719.6798326969147,175602,crimv3mgpu019,10.141.0.8,719.6798326969147,0,7,"16_batch_size=512,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.054411,dropout_lstm=0.86658,hidden_dim=16,learning_rate=0.017104,lstm_layers=1,lstm_output_dim=215,main_weight=0.16181,opt_step_size=2",0.017103719774976947,512,False,1,16,215,0.8665775049075882,0.05441086600803269,2,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.16181010327888223,1,10
9d90b_00017,0.3779442608356476,0.43842846155166626,0.8094171285629272,0.8030202984809875,0.9856349229812622,0.7720934152603149,0.31497740745544434,0.882858157157898,0.7897436022758484,0.15316851437091827,0.8466978073120117,0.5649556517601013,0.7780642509460449,0.7368011474609375,0.9112530946731567,0.7722527384757996,0.030084189027547836,0.6682918071746826,0.7348484992980957,0.0027369430754333735,0.5366162061691284,0.2356899082660675,0.0887051522731781,0.3577345013618469,142.61099886894226,True,,,13,378070d8b74141dd91fe530b75cf7751,2021-11-05_03-30-16,1636072216,1892.6361200809479,175614,crimv3mgpu019,10.141.0.8,1892.6361200809479,0,13,"17_batch_size=256,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.64336,dropout_lstm=0.41526,hidden_dim=16,learning_rate=0.0015759,lstm_layers=2,lstm_output_dim=85,main_weight=0.34292,opt_step_size=9",0.0015758573066952273,256,False,2,16,85,0.4152564757497864,0.64336236144422,9,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3429235081234747,2,8
9d90b_00018,0.4039309024810791,0.46484285593032837,0.8166084289550781,0.8095859289169312,0.9852569103240967,0.7833367586135864,0.0,0.8680254817008972,0.0,0.0,0.8067002296447754,0.5457414388656616,0.7615346312522888,0.7085756659507751,0.942527174949646,0.7503700852394104,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.2787952721118927,0.11425979435443878,0.17270731925964355,74.13046193122864,True,,,30,12700bd4c2934a4b997b8aedce1d423c,2021-11-05_04-12-32,1636074752,2530.70685005188,175598,crimv3mgpu019,10.141.0.8,2530.70685005188,0,30,"18_batch_size=1024,bidirectional=False,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.75179,dropout_lstm=0.63156,hidden_dim=8,learning_rate=0.00020674,lstm_layers=2,lstm_output_dim=15,main_weight=0.45782,opt_step_size=8",0.0002067351362893011,1024,False,2,8,15,0.631555315570106,0.7517945363710988,8,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4578248480799749,0,10
9d90b_00019,0.49135252833366394,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.0,0.5357360243797302,0.5357360243797302,1.0,0.3737792372703552,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.29998481273651123,0.13929720222949982,-0.008574949577450752,288.400132894516,True,,,14,c6e13fde08a644aa94a9f6708bdd0e40,2021-11-05_05-21-28,1636078888,4128.853328466415,175596,crimv3mgpu019,10.141.0.8,4128.853328466415,0,14,"19_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.78355,dropout_lstm=0.52006,hidden_dim=32,learning_rate=0.077848,lstm_layers=2,lstm_output_dim=87,main_weight=0.24702,opt_step_size=1",0.07784830590898385,64,True,2,32,87,0.5200618484683803,0.7835502823879642,1,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.24702217597307374,0,10
