,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.32714518904685974,0.32714518904685974,0.8690809607505798,0.8827847242355347,0.94626384973526,0.8643106818199158,0.6529697775840759,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
1,0.3255232572555542,0.3255232572555542,0.8682542443275452,0.8750501871109009,0.9559953808784485,0.861760139465332,0.6486730575561523,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
2,0.33104032278060913,0.33104032278060913,0.8686187267303467,0.8883402943611145,0.9378722310066223,0.8650498986244202,0.6540955901145935,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
3,0.3335428535938263,0.3335428535938263,0.863534152507782,0.8648542165756226,0.9635953903198242,0.854777455329895,0.6343305706977844,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
4,0.3280412256717682,0.3280412256717682,0.8670631051063538,0.87456214427948,0.9548017978668213,0.860575795173645,0.6453924179077148,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
5,0.3301772475242615,0.3301772475242615,0.8670542240142822,0.87310391664505,0.9569210410118103,0.8601948022842407,0.6450750827789307,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
6,0.3253856301307678,0.3253856301307678,0.8697742819786072,0.880882203578949,0.9500395655632019,0.8645095229148865,0.6541091203689575,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
7,0.3367997109889984,0.3367997109889984,0.8644141554832458,0.8661357760429382,0.9630717039108276,0.8559328317642212,0.6369069814682007,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
8,0.3273017406463623,0.3273017406463623,0.8678364753723145,0.8789152503013611,0.9497594833374023,0.8623226881027222,0.6485511064529419,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
9,0.33474478125572205,0.33474478125572205,0.8639786243438721,0.8662887215614319,0.9621338248252869,0.8555938005447388,0.6356827020645142,onehead,20min_centered,raw,exp_onehead_raw_20min_centered_n20
