,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.2969364523887634,0.2969364523887634,0.879561185836792,0.8863964676856995,0.957724928855896,0.8745465874671936,0.6808983683586121,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
1,0.29755592346191406,0.29755592346191406,0.879374623298645,0.8873565793037415,0.9560928344726562,0.8745752573013306,0.6805952191352844,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
2,0.29228803515434265,0.29228803515434265,0.8809479475021362,0.8882033824920654,0.9573838114738464,0.8761802315711975,0.6848884224891663,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
3,0.2974599003791809,0.2974599003791809,0.8785834312438965,0.8825252056121826,0.9616466164588928,0.8728232383728027,0.6777059435844421,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
4,0.29338499903678894,0.29338499903678894,0.8824857473373413,0.8907925486564636,0.9562146067619324,0.8780961036682129,0.6894258260726929,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
5,0.29601243138313293,0.29601243138313293,0.8794723153114319,0.8880723714828491,0.9552524089813232,0.874809980392456,0.6810041666030884,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
6,0.2971162497997284,0.2971162497997284,0.8797300457954407,0.8874513506889343,0.9565190672874451,0.8749181032180786,0.6815454363822937,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
7,0.29677700996398926,0.29677700996398926,0.8786368370056152,0.8904848694801331,0.9506241679191589,0.8745275735855103,0.6794818043708801,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
8,0.29452911019325256,0.29452911019325256,0.8811523914337158,0.8907129168510437,0.9542415142059326,0.8768631815910339,0.6859589219093323,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
9,0.29731276631355286,0.29731276631355286,0.879863440990448,0.8961076736450195,0.9449485540390015,0.876683235168457,0.6843783855438232,onehead,20min_centered,tsfresh,exp_onehead_tsfresh_20min_centered_n20
