trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
2c664_00000,0.40699928998947144,0.381344735622406,0.7802096009254456,0.7714073657989502,0.9901961088180542,0.7283291816711426,0.31659290194511414,0.1368936151266098,0.16704732179641724,384.57420349121094,True,,,16,0b9692c4d90b4e838eebbe6d2f2ffa00,2021-11-05_15-56-00,1636116960,6247.073814630508,136630,crimv3mgpu003,10.141.0.1,6247.073814630508,0,16,"0_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.8176,dropout_lstm=0.26207,hidden_dim=128,learning_rate=0.0010826,lstm_layers=1,lstm_output_dim=113,main_weight=0.7601,opt_step_size=10",0.0010825848380823337,64,True,1,128,113,0.2620696181291219,0.8175960951214272,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7601034655079562,3,10
2c664_00001,0.4333256185054779,0.0,0.7248293161392212,0.7248293161392212,1.0,0.6091936826705933,0.34069934487342834,0.1657230406999588,-0.008370189927518368,142.43196296691895,True,,,7,39beb13fcee74c63be2fb25b81a7f66a,2021-11-05_16-12-50,1636117970,1002.4112083911896,136631,crimv3mgpu003,10.141.0.1,1002.4112083911896,0,7,"1_batch_size=128,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.66931,dropout_lstm=0.96494,hidden_dim=8,learning_rate=0.044596,lstm_layers=1,lstm_output_dim=131,main_weight=0.63288,opt_step_size=11",0.04459550846564843,128,True,1,8,131,0.964939165135615,0.6693058920952782,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6328788365335763,2,7
2c664_00002,0.3759991526603699,0.5427557229995728,0.8264297246932983,0.8544596433639526,0.9166737794876099,0.8202731013298035,0.2696957290172577,0.10769423842430115,0.34471598267555237,780.6290783882141,True,,,7,3998922690334d56bb9574b3c2d65f79,2021-11-05_17-45-00,1636123500,5526.041706323624,136625,crimv3mgpu003,10.141.0.1,5526.041706323624,0,7,"2_batch_size=16,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.57074,dropout_lstm=0.40996,hidden_dim=8,learning_rate=0.0076123,lstm_layers=2,lstm_output_dim=180,main_weight=0.8491,opt_step_size=16",0.007612257381558487,16,True,2,8,180,0.4099643508373779,0.570741329194894,16,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8491048437981655,1,4
2c664_00003,0.12549559772014618,0.5772054195404053,0.8403971791267395,0.8577150106430054,0.9348945617675781,0.8331040143966675,0.23660528659820557,0.09330371022224426,0.4322775900363922,120.39792251586914,True,,,25,402cc4aff4b74285992957b6d7fb5003,2021-11-05_18-36-04,1636126564,3059.0271413326263,136634,crimv3mgpu003,10.141.0.1,3059.0271413326263,0,25,"3_batch_size=2048,bidirectional=True,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.37962,dropout_lstm=0.026132,hidden_dim=128,learning_rate=0.00036828,lstm_layers=1,lstm_output_dim=42,main_weight=0.10662,opt_step_size=11",0.00036827564537397805,2048,True,1,128,42,0.026132057747752846,0.3796215349139569,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.10661928419574285,2,3
2c664_00004,0.5110881924629211,0.0,0.724829375743866,0.724829375743866,1.0,0.6091936826705933,0.35730549693107605,0.16447655856609344,-0.0007857683231122792,218.89444041252136,True,,,7,5262c288cf4b4e29bc16d5a852a48e28,2021-11-05_19-02-02,1636128122,1553.579097032547,136619,crimv3mgpu003,10.141.0.1,1553.579097032547,0,7,"4_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.74364,dropout_lstm=0.60024,hidden_dim=128,learning_rate=0.024499,lstm_layers=2,lstm_output_dim=32,main_weight=0.81638,opt_step_size=4",0.02449884087936197,1024,True,2,128,32,0.6002384141496044,0.7436378509648891,4,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8163751639236319,2,8
2c664_00005,0.27290186285972595,0.05573640018701553,0.726201593875885,0.7261578440666199,0.998987078666687,0.6137504577636719,0.3340032994747162,0.14964282512664795,0.08947261422872543,95.52992248535156,True,,,23,1e623f2d37b048c0aa74f90b8a55302d,2021-11-05_19-38-25,1636130305,2177.952404022217,136621,crimv3mgpu003,10.141.0.1,2177.952404022217,0,23,"5_batch_size=1024,bidirectional=False,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.83682,dropout_lstm=0.79903,hidden_dim=32,learning_rate=7.5558e-05,lstm_layers=1,lstm_output_dim=230,main_weight=0.33388,opt_step_size=8",7.555792109285865e-05,1024,False,1,32,230,0.79903162986244,0.836817841329747,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.33387757076418,3,10
2c664_00006,0.2005523145198822,0.5860464572906494,0.8448286652565002,0.8505788445472717,0.9534048438072205,0.8345586657524109,0.19420361518859863,0.09432274103164673,0.42607712745666504,191.58086562156677,True,,,7,b85dcee48bc24e288974b0a2e004574d,2021-11-05_20-01-29,1636131689,1379.10133767128,136624,crimv3mgpu003,10.141.0.1,1379.10133767128,0,7,"6_batch_size=128,bidirectional=False,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.081623,dropout_lstm=0.47818,hidden_dim=64,learning_rate=0.011257,lstm_layers=2,lstm_output_dim=184,main_weight=0.35692,opt_step_size=8",0.011256782727081227,128,False,2,64,184,0.47818057278188675,0.0816229481707813,8,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3569227253512969,3,7
2c664_00007,0.67424076795578,0.0,0.2751706540584564,0.0,0.0,0.11875883489847183,0.5372235774993896,0.3399772644042969,-1.0686497688293457,88.49305486679077,True,,,8,123ce3199973444fb37fe33f8e8a4303,2021-11-05_20-13-45,1636132425,731.3564581871033,136632,crimv3mgpu003,10.141.0.1,731.3564581871033,0,8,"7_batch_size=2048,bidirectional=False,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.53514,dropout_lstm=0.45198,hidden_dim=64,learning_rate=3.9175e-05,lstm_layers=1,lstm_output_dim=132,main_weight=0.66014,opt_step_size=11",3.917509295670932e-05,2048,False,1,64,132,0.4519841987577258,0.5351390746501168,11,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6601434159244561,3,5
2c664_00008,0.2983875572681427,0.5783413648605347,0.8366562128067017,0.8724561333656311,0.907279908657074,0.8337225914001465,0.3227258324623108,0.1431550681591034,0.12894846498966217,85.78021001815796,True,,,9,b3fc41f3b26840179f83065a67430dc2,2021-11-05_20-26-42,1636133202,771.1224310398102,136629,crimv3mgpu003,10.141.0.1,771.1224310398102,0,9,"8_batch_size=2048,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.58176,dropout_lstm=0.65439,hidden_dim=8,learning_rate=0.008093,lstm_layers=1,lstm_output_dim=171,main_weight=0.53567,opt_step_size=12",0.008092967445227103,2048,True,1,8,171,0.6543938622079442,0.5817616468521928,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5356704376655793,3,7
2c664_00009,0.20492571592330933,0.0,0.7248292565345764,0.7248292565345764,1.0,0.6091936826705933,0.4210975170135498,0.19263550639152527,-0.1721237599849701,81.34231567382812,True,,,30,0632c9841ae049fb90d12fd90764313c,2021-11-05_21-06-54,1636135614,2408.1365251541138,136627,crimv3mgpu003,10.141.0.1,2408.1365251541138,0,30,"9_batch_size=256,bidirectional=True,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.21777,dropout_lstm=0.20604,hidden_dim=32,learning_rate=1.7104e-06,lstm_layers=2,lstm_output_dim=13,main_weight=0.044233,opt_step_size=19",1.710427491317971e-06,256,True,2,32,13,0.20604165318915102,0.2177666431787596,19,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.044232549730270354,0,10
