,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.4334321618080139,0.4334321618080139,0.860138475894928,0.867699146270752,0.9556419849395752,0.8520165681838989,0.618342399597168,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
1,0.34080418944358826,0.34080418944358826,0.8620407581329346,0.8792043924331665,0.9419311285018921,0.8568055629730225,0.6275372505187988,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
2,0.34112343192100525,0.34112343192100525,0.8622363209724426,0.8763073086738586,0.9463645219802856,0.8562524914741516,0.6267606616020203,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
3,0.34183818101882935,0.34183818101882935,0.8618096709251404,0.8780688047409058,0.9431753754615784,0.8563218116760254,0.6264393329620361,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
4,0.3362405300140381,0.3362405300140381,0.8612051606178284,0.86992347240448,0.9540353417396545,0.853604793548584,0.6218389868736267,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
5,0.34053105115890503,0.34053105115890503,0.8621740937232971,0.8803224563598633,0.9405660629272461,0.8571932315826416,0.6283994913101196,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
6,0.33552494645118713,0.33552494645118713,0.8617652058601379,0.8708136677742004,0.9536125659942627,0.8543508648872375,0.6236022114753723,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
7,0.3349440395832062,0.3349440395832062,0.862138569355011,0.8719562292098999,0.9525253772735596,0.8550006151199341,0.6249433159828186,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
8,0.33546677231788635,0.33546677231788635,0.8622896671295166,0.8720214366912842,0.9526702761650085,0.8551515340805054,0.6253660917282104,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
9,0.344102680683136,0.344102680683136,0.8625296950340271,0.8707808256149292,0.954880952835083,0.8550122976303101,0.6256548762321472,onehead,20min_notcentered,raw,exp_onehead_raw_20min_notcentered_n20
