trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
fbb71_00000,0.5260170102119446,0.14958113431930542,0.7523087859153748,0.7509503960609436,0.9981350898742676,0.6561951637268066,321.555034160614,True,,,30,3cbe8b92ef074a879c3e0f7ceb4b12b8,2021-10-29_22-59-46,1635537586,9781.300086736679,24818,crimv3mgpu016,10.141.0.3,9781.300086736679,0,30,"0_batch_size=64,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.59465,dropout_lstm=0.98779,hidden_dim=64,learning_rate=9.1536e-06,lstm_layers=2,lstm_output_dim=148,opt_step_size=18",9.153619985620838e-06,64,True,2,64,148,0.9877888895694136,0.5946492849047657,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,4
fbb71_00001,0.37628933787345886,0.5998274087905884,0.8547024726867676,0.8793091177940369,0.9327486157417297,0.8498052954673767,167.62872457504272,True,,,28,f501c30e994a4f12b7616cefbb5d7555,2021-10-30_00-18-17,1635542297,4702.944237947464,24839,crimv3mgpu016,10.141.0.3,4702.944237947464,0,28,"1_batch_size=256,bidirectional=True,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.38532,dropout_lstm=0.71096,hidden_dim=32,learning_rate=0.00048035,lstm_layers=1,lstm_output_dim=107,opt_step_size=17",0.0004803504113430371,256,True,1,32,107,0.7109649389311831,0.38531767974242903,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,10
fbb71_00002,0.5165437459945679,0.01116128172725439,0.7441049218177795,0.7440975308418274,0.9999874234199524,0.6349952816963196,111.33536171913147,True,,,30,7145ac4b92f44a98aaf2f7ac466d04f9,2021-10-30_01-15-30,1635545730,3426.049558877945,24841,crimv3mgpu016,10.141.0.3,3426.049558877945,0,30,"2_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=3,dropout_lin=0.44249,dropout_lstm=0.6017,hidden_dim=32,learning_rate=1.8038e-06,lstm_layers=2,lstm_output_dim=176,opt_step_size=13",1.8037608021103215e-06,1024,False,2,32,176,0.6016985427560075,0.4424866669264794,13,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,3
fbb71_00003,0.38785308599472046,0.5423649549484253,0.8396355509757996,0.8461880683898926,0.9587445259094238,0.8254166841506958,106.4963858127594,True,,,13,5f9b656d1b424914b377c6f8e61633fb,2021-10-30_01-39-15,1635547155,1417.0987169742584,24845,crimv3mgpu016,10.141.0.3,1417.0987169742584,0,13,"3_batch_size=256,bidirectional=True,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.65991,dropout_lstm=0.78692,hidden_dim=32,learning_rate=0.009403,lstm_layers=1,lstm_output_dim=103,opt_step_size=1",0.009402975702548503,256,True,1,32,103,0.7869220050814538,0.6599079532107105,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,5
fbb71_00004,0.3775412142276764,0.5821722149848938,0.8509427905082703,0.8656725287437439,0.946546733379364,0.8425576090812683,68.88559627532959,True,,,30,0c4f62db08a342d4aa1f5d764325c92c,2021-10-30_02-14-23,1635549263,2102.976219177246,24844,crimv3mgpu016,10.141.0.3,2102.976219177246,0,30,"4_batch_size=1024,bidirectional=False,cnn_kernel_size=6,cnn_layers=0,dropout_lin=0.40614,dropout_lstm=0.5236,hidden_dim=64,learning_rate=2.0903e-05,lstm_layers=2,lstm_output_dim=119,opt_step_size=10",2.0903131155300002e-05,1024,False,2,64,119,0.5236039051569992,0.4061445075511647,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,6
fbb71_00005,0.38071176409721375,0.5836715698242188,0.8467892408370972,0.8817237019538879,0.9171108603477478,0.8435503840446472,90.41773009300232,True,,,16,de483980c4f3410f96451bcf0b436477,2021-10-30_02-39-06,1635550746,1475.9080967903137,24834,crimv3mgpu016,10.141.0.3,1475.9080967903137,0,16,"5_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.48962,dropout_lstm=0.15577,hidden_dim=64,learning_rate=4.3812e-05,lstm_layers=2,lstm_output_dim=227,opt_step_size=6",4.3812092326513344e-05,1024,False,2,64,227,0.15576773687546852,0.48962125930356304,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,3
fbb71_00006,0.4825373589992523,0.1338396817445755,0.7506680488586426,0.7495507001876831,0.9985508918762207,0.6520166993141174,158.00787615776062,True,,,7,443bd1e2bc6d4fd698e6fdb572414897,2021-10-30_02-58-05,1635551885,1134.232979297638,24846,crimv3mgpu016,10.141.0.3,1134.232979297638,0,7,"6_batch_size=512,bidirectional=True,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.88894,dropout_lstm=0.78187,hidden_dim=128,learning_rate=0.0003264,lstm_layers=1,lstm_output_dim=243,opt_step_size=14",0.000326398074472912,512,True,1,128,243,0.7818675425619253,0.8889412179121083,14,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,9
fbb71_00007,0.3755006194114685,0.5689820051193237,0.8459829092025757,0.8649078011512756,0.9397925734519958,0.8380913734436035,152.33872270584106,True,,,30,06757841b5fb4529a614bfe2de82c497,2021-10-30_04-14-53,1635556493,4602.321889162064,24847,crimv3mgpu016,10.141.0.3,4602.321889162064,0,30,"7_batch_size=128,bidirectional=False,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.28694,dropout_lstm=0.12846,hidden_dim=8,learning_rate=0.00015583,lstm_layers=2,lstm_output_dim=43,opt_step_size=11",0.00015583194677653913,128,False,2,8,43,0.12845737464162033,0.28693992403021773,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,2
fbb71_00008,0.4154512882232666,0.5306368470191956,0.8281781673431396,0.8677351474761963,0.9073829054832458,0.8239853382110596,156.71807956695557,True,,,30,2e749ce8a427476a9dcf4f8865208f12,2021-10-30_05-33-28,1635561208,4707.741432189941,24832,crimv3mgpu016,10.141.0.3,4707.741432189941,0,30,"8_batch_size=64,bidirectional=False,cnn_kernel_size=6,cnn_layers=0,dropout_lin=0.17004,dropout_lstm=0.46477,hidden_dim=16,learning_rate=4.8893e-06,lstm_layers=1,lstm_output_dim=246,opt_step_size=8",4.889267230540435e-06,64,False,1,16,246,0.46477201179607963,0.1700426273348713,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,6
fbb71_00009,0.3746144771575928,0.5697073340415955,0.8481488227844238,0.8538345694541931,0.9603069424629211,0.8357958793640137,187.53863048553467,True,,,9,ddedbfb57da945d58d51f2b941e33591,2021-10-30_06-02-06,1635562926,1710.604076385498,24827,crimv3mgpu016,10.141.0.3,1710.604076385498,0,9,"9_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.40384,dropout_lstm=0.13567,hidden_dim=64,learning_rate=0.0048008,lstm_layers=2,lstm_output_dim=230,opt_step_size=18",0.004800847152603419,1024,True,2,64,230,0.1356708811318823,0.40383664702294275,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,8
