trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
a87c0_00000,0.5848907232284546,0.0,0.7288413047790527,0.7288413047790527,1.0,0.6145267486572266,65.16926741600037,True,,,12,b0a5fb92620844feb4d572dbf2872e71,2021-10-31_00-59-08,1635631148,832.1427698135376,285830,crimv3mgpu022,10.141.0.28,832.1427698135376,0,12,"0_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=0,dropout_lin=0.84405,dropout_lstm=0.26883,hidden_dim=64,learning_rate=0.021303,lstm_layers=2,lstm_output_dim=9,opt_step_size=15",0.021302709395287743,1024,False,2,64,9,0.2688305138792202,0.8440534688867196,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,3
a87c0_00001,0.40071961283683777,0.5500139594078064,0.8333348035812378,0.849235475063324,0.937819242477417,0.8238787651062012,163.27614974975586,True,,,30,9ab734d25f9a406c93dc04c6a0bcfb22,2021-10-31_02-25-22,1635636322,5169.402514219284,285834,crimv3mgpu022,10.141.0.28,5169.402514219284,0,30,"1_batch_size=128,bidirectional=True,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.22082,dropout_lstm=0.43478,hidden_dim=32,learning_rate=2.5103e-06,lstm_layers=2,lstm_output_dim=208,opt_step_size=3",2.510278914875219e-06,128,True,2,32,208,0.4347800967515437,0.2208247999994929,3,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,8
a87c0_00002,0.3559010624885559,0.6177497506141663,0.8567507863044739,0.8682894110679626,0.9471254348754883,0.8499066829681396,78.98087930679321,True,,,12,3eb6bf2a3d374015a51b34198b113f5b,2021-10-31_02-42-31,1635637351,1020.8467071056366,285844,crimv3mgpu022,10.141.0.28,1020.8467071056366,0,12,"2_batch_size=1024,bidirectional=True,cnn_kernel_size=6,cnn_layers=0,dropout_lin=0.20388,dropout_lstm=0.44402,hidden_dim=64,learning_rate=0.00038426,lstm_layers=2,lstm_output_dim=130,opt_step_size=17",0.00038425502016187934,1024,True,2,64,130,0.4440245754352139,0.20388058257760722,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,6
a87c0_00003,0.6072589159011841,0.0,0.728841245174408,0.728841245174408,1.0,0.6145267486572266,91.23874568939209,True,,,30,439564335ff040af94f8ebd853a126cd,2021-10-31_03-29-34,1635640174,2817.607945919037,285825,crimv3mgpu022,10.141.0.28,2817.607945919037,0,30,"3_batch_size=2048,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.69245,dropout_lstm=0.089806,hidden_dim=16,learning_rate=2.0669e-06,lstm_layers=2,lstm_output_dim=228,opt_step_size=16",2.0669247782324868e-06,2048,True,2,16,228,0.08980634955709887,0.6924455929318197,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,9
a87c0_00004,0.38185906410217285,0.5586183071136475,0.8376089334487915,0.8411217927932739,0.9581825137138367,0.8242107033729553,173.9919354915619,True,,,24,bf5f10927b3e4381837ac7c25af0bb80,2021-10-31_04-40-13,1635644413,4231.915504455566,285843,crimv3mgpu022,10.141.0.28,4231.915504455566,0,24,"4_batch_size=128,bidirectional=False,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.39366,dropout_lstm=0.83745,hidden_dim=64,learning_rate=0.00085068,lstm_layers=1,lstm_output_dim=116,opt_step_size=17",0.0008506775692143048,128,False,1,64,116,0.8374546573025272,0.39365920204532956,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,10
a87c0_00005,0.4311583638191223,0.4997762143611908,0.8188167214393616,0.8151729106903076,0.9717338681221008,0.7952355146408081,107.7306478023529,True,,,23,528e93912a574b669ec4db79b21d1a15,2021-10-31_05-22-20,1635646940,2519.279476881027,285831,crimv3mgpu022,10.141.0.28,2519.279476881027,0,23,"5_batch_size=512,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.60241,dropout_lstm=0.13872,hidden_dim=8,learning_rate=0.00099978,lstm_layers=1,lstm_output_dim=22,opt_step_size=18",0.0009997839783794163,512,False,1,8,22,0.13872333861635155,0.6024149869737981,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,6
a87c0_00006,0.37435659766197205,0.5850617289543152,0.8464106917381287,0.8445903658866882,0.9672486782073975,0.832986056804657,174.43639016151428,True,,,11,4a5f2c7cfea9408197aa869246477c02,2021-10-31_05-55-18,1635648918,1970.8722605705261,285835,crimv3mgpu022,10.141.0.28,1970.8722605705261,0,11,"6_batch_size=64,bidirectional=True,cnn_kernel_size=5,cnn_layers=0,dropout_lin=0.67814,dropout_lstm=0.35351,hidden_dim=64,learning_rate=0.00031493,lstm_layers=1,lstm_output_dim=147,opt_step_size=18",0.00031492867439126664,64,True,1,64,147,0.3535081283311575,0.6781435125070723,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,5
a87c0_00007,0.3660205602645874,0.5980395078659058,0.8489804267883301,0.867527961730957,0.9356726408004761,0.8429219126701355,83.84869241714478,True,,,30,2bb002293b584e68a8ba0c09639144e6,2021-10-31_06-38-34,1635651514,2589.145387649536,285824,crimv3mgpu022,10.141.0.28,2589.145387649536,0,30,"7_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.088062,dropout_lstm=0.045583,hidden_dim=32,learning_rate=9.3957e-05,lstm_layers=2,lstm_output_dim=132,opt_step_size=11",9.395711026952261e-05,1024,False,2,32,132,0.04558346731121121,0.08806183831876147,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,3
a87c0_00008,0.6183180212974548,0.0,0.7288413047790527,0.7288413047790527,1.0,0.6145267486572266,136.33086037635803,True,,,30,9f645b5d073245239e63375d2b6d5c8a,2021-10-31_07-46-51,1635655611,4088.8848826885223,285842,crimv3mgpu022,10.141.0.28,4088.8848826885223,0,30,"8_batch_size=1024,bidirectional=False,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.84997,dropout_lstm=0.058336,hidden_dim=128,learning_rate=2.0922e-06,lstm_layers=2,lstm_output_dim=81,opt_step_size=14",2.092166251326386e-06,1024,False,2,128,81,0.05833606153975612,0.8499717213260769,14,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,2
a87c0_00009,0.3975647985935211,0.5688655376434326,0.8383693695068359,0.8606665730476379,0.9285612106323242,0.8318520188331604,138.9807116985321,True,,,6,9bd5d38e655c4cb08ea03cacf2579d32,2021-10-31_08-01-41,1635656501,882.752053976059,285818,crimv3mgpu022,10.141.0.28,882.752053976059,0,6,"9_batch_size=128,bidirectional=False,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.12707,dropout_lstm=0.12461,hidden_dim=64,learning_rate=0.020667,lstm_layers=1,lstm_output_dim=222,opt_step_size=19",0.020666885453064342,128,False,1,64,222,0.12460989835686986,0.12707297269194806,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,2
a87c0_00010,0.3872707486152649,0.5646958351135254,0.8392783999443054,0.8323822021484375,0.9760271310806274,0.8213961720466614,115.39734125137329,True,,,14,b4140c529fc94f9781cfa2c5f79aa1ff,2021-10-31_08-29-23,1635658163,1657.74098944664,285833,crimv3mgpu022,10.141.0.28,1657.74098944664,0,14,"10_batch_size=128,bidirectional=True,cnn_kernel_size=4,cnn_layers=0,dropout_lin=0.67156,dropout_lstm=0.28355,hidden_dim=64,learning_rate=0.0011468,lstm_layers=1,lstm_output_dim=253,opt_step_size=15",0.0011468076470050998,128,True,1,64,253,0.2835544655817841,0.6715612814573597,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,4
a87c0_00011,0.3993690311908722,0.5422781109809875,0.8317440152168274,0.8414395451545715,0.9477370381355286,0.8195383548736572,95.052738904953,True,,,30,0b5c2cab709f46ab8dab9e9ee16611a4,2021-10-31_09-18-03,1635661083,2914.5146086215973,285819,crimv3mgpu022,10.141.0.28,2914.5146086215973,0,30,"11_batch_size=128,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.47959,dropout_lstm=0.14591,hidden_dim=8,learning_rate=1.1983e-05,lstm_layers=1,lstm_output_dim=186,opt_step_size=5",1.1983476857967318e-05,128,False,1,8,186,0.14590858183754662,0.47958537573079296,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,2
a87c0_00012,0.4838995933532715,0.447657972574234,0.7948063611984253,0.8315146565437317,0.9010385274887085,0.7859352827072144,104.78043675422668,True,,,30,799056c6bbe14b06a1f13aca8eb7001e,2021-10-31_10-11-46,1635664306,3217.586497783661,285840,crimv3mgpu022,10.141.0.28,3217.586497783661,0,30,"12_batch_size=256,bidirectional=False,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.62927,dropout_lstm=0.41874,hidden_dim=32,learning_rate=1.9767e-06,lstm_layers=1,lstm_output_dim=134,opt_step_size=15",1.976742810557034e-06,256,False,1,32,134,0.41873764570532057,0.6292678624921685,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,7
a87c0_00013,0.40809956192970276,0.5475077033042908,0.8337456583976746,0.8406383991241455,0.9524500966072083,0.8208354711532593,199.58438801765442,True,,,13,6b4eddb31ad943418d11a10500c5919a,2021-10-31_10-56-17,1635666977,2665.5526518821716,285817,crimv3mgpu022,10.141.0.28,2665.5526518821716,0,13,"13_batch_size=64,bidirectional=False,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.52414,dropout_lstm=0.37945,hidden_dim=8,learning_rate=0.0076186,lstm_layers=1,lstm_output_dim=63,opt_step_size=7",0.00761858651849514,64,False,1,8,63,0.3794497565764251,0.5241443331034487,7,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,7
a87c0_00014,1.9973422288894653,-0.4220277965068817,0.20654843747615814,0.07330870628356934,0.007615187205374241,0.1012391746044159,64.74945735931396,True,,,6,64466bf8838d4c4ab8bb5aa73874e332,2021-10-31_11-03-53,1635667433,449.8809247016907,285832,crimv3mgpu022,10.141.0.28,449.8809247016907,0,6,"14_batch_size=1024,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.10161,dropout_lstm=0.96207,hidden_dim=8,learning_rate=0.0013061,lstm_layers=2,lstm_output_dim=140,opt_step_size=10",0.0013060874076514717,1024,False,2,8,140,0.9620663594653056,0.10161457908574556,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,9
a87c0_00015,0.37302327156066895,0.5980014204978943,0.8498457074165344,0.8626866936683655,0.9442832469940186,0.8423027396202087,80.77041029930115,True,,,9,135437ea1b184389921174c62325f553,2021-10-31_11-17-09,1635668229,791.075522184372,285838,crimv3mgpu022,10.141.0.28,791.075522184372,0,9,"15_batch_size=2048,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.43468,dropout_lstm=0.38931,hidden_dim=64,learning_rate=0.011715,lstm_layers=1,lstm_output_dim=244,opt_step_size=5",0.011715247868295442,2048,True,1,64,244,0.3893057940686413,0.4346782516339548,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,4
a87c0_00016,0.5704160928726196,0.0,0.728841245174408,0.728841245174408,1.0,0.6145267486572266,148.63436675071716,True,,,21,98f229e452634a84a320c1dd7a4a97b2,2021-10-31_12-09-58,1635671398,3164.8240418434143,285839,crimv3mgpu022,10.141.0.28,3164.8240418434143,0,21,"16_batch_size=128,bidirectional=False,cnn_kernel_size=9,cnn_layers=0,dropout_lin=0.97151,dropout_lstm=0.58827,hidden_dim=128,learning_rate=0.00068185,lstm_layers=2,lstm_output_dim=33,opt_step_size=16",0.0006818518988387174,128,False,2,128,33,0.588267635459135,0.9715120266843413,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,9
a87c0_00017,0.5844160318374634,0.0,0.728841245174408,0.728841245174408,1.0,0.6145267486572266,290.385790348053,True,,,6,df896cc548ee4ee99c3c7190be33e972,2021-10-31_12-38-23,1635673103,1698.5086107254028,285836,crimv3mgpu022,10.141.0.28,1698.5086107254028,0,6,"17_batch_size=64,bidirectional=True,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.45063,dropout_lstm=0.12997,hidden_dim=64,learning_rate=0.02202,lstm_layers=2,lstm_output_dim=118,opt_step_size=16",0.022019710628484058,64,True,2,64,118,0.1299703471519429,0.4506303169235829,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,5
a87c0_00018,0.4024716913700104,0.5502623319625854,0.829174280166626,0.86329185962677,0.9096730947494507,0.8247615694999695,59.44985866546631,True,,,30,898ac13a08eb467b8835b39d28e4585b,2021-10-31_13-09-01,1635674941,1833.4386541843414,285841,crimv3mgpu022,10.141.0.28,1833.4386541843414,0,30,"18_batch_size=512,bidirectional=False,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.20695,dropout_lstm=0.37488,hidden_dim=16,learning_rate=4.74e-06,lstm_layers=2,lstm_output_dim=109,opt_step_size=7",4.740046432253122e-06,512,False,2,16,109,0.37487853725606224,0.2069457884069701,7,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,10
a87c0_00019,0.5851466059684753,0.0,0.7288413047790527,0.7288413047790527,1.0,0.6145267486572266,130.55363631248474,True,,,12,3d75dcf03e6244a1b8f4d3d6c2e7e620,2021-10-31_13-35-50,1635676550,1604.8737471103668,285820,crimv3mgpu022,10.141.0.28,1604.8737471103668,0,12,"19_batch_size=1024,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.93894,dropout_lstm=0.5494,hidden_dim=128,learning_rate=0.013909,lstm_layers=1,lstm_output_dim=172,opt_step_size=4",0.013909053904074365,1024,False,1,128,172,0.5493999533553633,0.9389359273332769,4,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,8
