trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
ed6e7_00000,0.3751086890697479,0.5468360781669617,0.8413324952125549,0.8419651389122009,0.9685479998588562,0.8246939778327942,84.13732242584229,True,,,24,de2d26396e6a4c42b84ed6acc615067b,2021-10-29_06-52-15,1635479535,2006.7959549427032,262278,crimv3mgpu024,10.141.0.30,2006.7959549427032,0,24,"0_batch_size=128,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.65797,dropout_lstm=0.22463,hidden_dim=8,learning_rate=0.0006215,lstm_layers=1,lstm_output_dim=66,opt_step_size=10",0.0006214987392879107,128,False,1,8,66,0.22463473600594175,0.6579682465388886,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,3
ed6e7_00001,0.5680149793624878,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,99.93258261680603,True,,,30,7600e9064e5b461897a929208b046216,2021-10-29_07-42-53,1635482573,3031.305976629257,262248,crimv3mgpu024,10.141.0.30,3031.305976629257,0,30,"1_batch_size=1024,bidirectional=True,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.76448,dropout_lstm=0.49254,hidden_dim=8,learning_rate=1.8677e-05,lstm_layers=2,lstm_output_dim=206,opt_step_size=18",1.8676711337038327e-05,1024,True,2,8,206,0.4925441798304342,0.7644781439116707,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,3,5
ed6e7_00002,0.37334319949150085,0.5651801228523254,0.843113899230957,0.8693528771400452,0.9287163615226746,0.8370597958564758,68.21392011642456,True,,,30,b8bedd842b6846168b1475dae2d8a6a2,2021-10-29_08-17-16,1635484636,2055.9440171718597,262275,crimv3mgpu024,10.141.0.30,2055.9440171718597,0,30,"2_batch_size=512,bidirectional=True,cnn_kernel_size=10,cnn_layers=1,dropout_lin=4.4308e-05,dropout_lstm=0.5442,hidden_dim=8,learning_rate=6.0329e-06,lstm_layers=1,lstm_output_dim=23,opt_step_size=2",6.032878627880118e-06,512,True,1,8,23,0.5442000731757956,4.4308244555257836e-05,2,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,10
ed6e7_00003,0.376108318567276,0.5805953741073608,0.8501176834106445,0.8667206764221191,0.9436736702919006,0.8421983122825623,178.29435801506042,True,,,6,3c0e1d2f373e4756bbe8ba3f78c78450,2021-10-29_08-34-36,1635485676,1036.079972743988,262264,crimv3mgpu024,10.141.0.30,1036.079972743988,0,6,"3_batch_size=512,bidirectional=True,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.045893,dropout_lstm=0.26093,hidden_dim=128,learning_rate=0.07668,lstm_layers=1,lstm_output_dim=173,opt_step_size=8",0.07667991115129624,512,True,1,128,173,0.26093484432082703,0.04589298883643522,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,6
ed6e7_00004,0.40091919898986816,0.500745952129364,0.8268280625343323,0.8362509608268738,0.9540820717811584,0.8102250695228577,105.44387531280518,True,,,30,8724bc31da354649aec59d4f703417d8,2021-10-29_09-26-57,1635488817,3137.8883588314056,262261,crimv3mgpu024,10.141.0.30,3137.8883588314056,0,30,"4_batch_size=512,bidirectional=True,cnn_kernel_size=2,cnn_layers=2,dropout_lin=0.16224,dropout_lstm=0.94135,hidden_dim=16,learning_rate=1.6536e-05,lstm_layers=2,lstm_output_dim=158,opt_step_size=6",1.6535777645363336e-05,512,True,2,16,158,0.9413463592303305,0.16224322645696487,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,2
ed6e7_00005,0.3340865671634674,0.627577006816864,0.8659440875053406,0.8784860968589783,0.9514358639717102,0.8594149351119995,222.0215072631836,True,,,25,3273c18ceaf74d63bce75469011fa8c0,2021-10-29_11-04-27,1635494667,5844.20321393013,262269,crimv3mgpu024,10.141.0.30,5844.20321393013,0,25,"5_batch_size=64,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.18928,dropout_lstm=0.86577,hidden_dim=128,learning_rate=3.0043e-05,lstm_layers=1,lstm_output_dim=179,opt_step_size=4",3.0042815856793207e-05,64,False,1,128,179,0.8657694169518958,0.18928049515163314,4,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,10
ed6e7_00006,0.3802759647369385,0.5828582644462585,0.8448578119277954,0.8854537606239319,0.9090966582298279,0.8427475094795227,105.99785590171814,True,,,30,b29f59a8ca684b6496e01688affd538b,2021-10-29_11-58-19,1635497899,3226.2285606861115,262274,crimv3mgpu024,10.141.0.30,3226.2285606861115,0,30,"6_batch_size=64,bidirectional=False,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.18276,dropout_lstm=0.1454,hidden_dim=8,learning_rate=4.998e-06,lstm_layers=1,lstm_output_dim=83,opt_step_size=16",4.998013492824641e-06,64,False,1,8,83,0.14540494324844788,0.18275850483914513,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,8
ed6e7_00007,0.5689710378646851,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,109.42826271057129,True,,,24,05205a332c71430e8f5cf7075260d387,2021-10-29_12-47-30,1635500850,2946.3924472332,262259,crimv3mgpu024,10.141.0.30,2946.3924472332,0,24,"7_batch_size=128,bidirectional=False,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.9146,dropout_lstm=0.062778,hidden_dim=32,learning_rate=9.28e-06,lstm_layers=1,lstm_output_dim=8,opt_step_size=12",9.279951446988417e-06,128,False,1,32,8,0.06277818283998082,0.9145951720898668,12,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,2,6
ed6e7_00008,0.5690796971321106,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,49.157559871673584,True,,,8,6e320955bd114d388df9e98a1a254e03,2021-10-29_12-55-07,1635501307,451.12675523757935,262276,crimv3mgpu024,10.141.0.30,451.12675523757935,0,8,"8_batch_size=1024,bidirectional=False,cnn_kernel_size=3,cnn_layers=0,dropout_lin=0.97467,dropout_lstm=0.39319,hidden_dim=32,learning_rate=0.021202,lstm_layers=1,lstm_output_dim=198,opt_step_size=17",0.021202118880743245,1024,False,1,32,198,0.39318968779432806,0.9746732814783853,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,3
ed6e7_00009,0.3366810381412506,0.6299609541893005,0.8654565811157227,0.8859795928001404,0.9401706457138062,0.8608882427215576,110.4922342300415,True,,,23,deeca6e9f94d44419d0e2feab38a8c28,2021-10-29_13-38-08,1635503888,2576.432166337967,262250,crimv3mgpu024,10.141.0.30,2576.432166337967,0,23,"9_batch_size=128,bidirectional=True,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.1353,dropout_lstm=0.040374,hidden_dim=32,learning_rate=5.8252e-05,lstm_layers=2,lstm_output_dim=219,opt_step_size=5",5.825155372328344e-05,128,True,2,32,219,0.04037356151322091,0.13529660910637797,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,1,5
ed6e7_00010,0.40589407086372375,0.6212003827095032,0.8605436086654663,0.8904064893722534,0.926624596118927,0.8575516939163208,49.18564820289612,True,,,7,42e6ecc1ea4b4a32808e6345f0067518,2021-10-29_13-44-56,1635504296,403.5230906009674,262260,crimv3mgpu024,10.141.0.30,403.5230906009674,0,7,"10_batch_size=2048,bidirectional=False,cnn_kernel_size=7,cnn_layers=0,dropout_lin=0.45785,dropout_lstm=0.28551,hidden_dim=64,learning_rate=0.0034115,lstm_layers=1,lstm_output_dim=82,opt_step_size=16",0.003411499879289183,2048,False,1,64,82,0.2855135938283244,0.45785074681174665,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],1.0,0,7
