,main_y_loss,percentage_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,heads,win,featset,exp_name
0,0.3189367949962616,20.499141693115234,15.545853614807129,0.8771522641181946,0.8849261999130249,0.9536110758781433,0.8726015686988831,0.6822131872177124,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
1,0.3436380922794342,20.36233139038086,15.448688507080078,0.8766777515411377,0.8896352648735046,0.9463477730751038,0.8730486631393433,0.6821558475494385,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
2,0.3191249966621399,19.111785888671875,14.499077796936035,0.8765760660171509,0.8977428078651428,0.9353470206260681,0.8743115663528442,0.6847864985466003,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
3,0.31963446736335754,20.440982818603516,15.502143859863281,0.8762286305427551,0.8838419914245605,0.9536581039428711,0.8715471029281616,0.6796462535858154,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
4,0.33801349997520447,16.99778938293457,12.908601760864258,0.8744492530822754,0.8709248304367065,0.9695481061935425,0.8670559525489807,0.6741817593574524,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
5,0.32433634996414185,20.64561653137207,15.657687187194824,0.8757880330085754,0.8814480900764465,0.9563378095626831,0.8706616759300232,0.6781111359596252,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
6,0.32180118560791016,19.141462326049805,14.522126197814941,0.8773725628852844,0.8937249779701233,0.9419168829917908,0.8743912577629089,0.6851279139518738,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
7,0.34266120195388794,20.494611740112305,15.548253059387207,0.8749067783355713,0.8934230208396912,0.9384380578994751,0.872089147567749,0.67918461561203,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
8,0.32165318727493286,20.624666213989258,15.641234397888184,0.8763218522071838,0.8850468993186951,0.952118456363678,0.8718683123588562,0.6801223158836365,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
9,0.3211401104927063,20.380422592163086,15.456808090209961,0.8775250911712646,0.882322371006012,0.9578773975372314,0.8724223375320435,0.6827731728553772,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
10,0.3172857463359833,20.27253532409668,15.374473571777344,0.8778894543647766,0.8829655647277832,0.9575483202934265,0.87288498878479,0.6838087439537048,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
11,0.32039007544517517,20.268657684326172,15.372307777404785,0.8772539496421814,0.8864499926567078,0.9516483545303345,0.8729871511459351,0.6827806830406189,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
12,0.3558974862098694,17.203819274902344,13.068445205688477,0.8742458820343018,0.8807758092880249,0.9548216462135315,0.8691214323043823,0.6739966869354248,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
13,0.3209470808506012,19.292469024658203,14.63585376739502,0.8766523003578186,0.8858627676963806,0.9515073299407959,0.872326672077179,0.6811333894729614,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
14,0.33915966749191284,20.67576026916504,15.684083938598633,0.8757795691490173,0.8962827920913696,0.9360169172286987,0.8733531832695007,0.6823480129241943,71.10873413085938,6833.67626953125,-2.707864761352539,twoheads,10min_notcentered,tsfresh,exp_twoheads_tsfresh_10min_notcentered_n20
