trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights
0bc61_00000,0.4431379437446594,0.0,0.7246444225311279,0.7246444225311279,1.0,0.6089481711387634,26.083953142166138,True,,,18,159c7c7c6ba747a199719932bc52dfda,2021-09-23_19-35-31,1632414931,518.4565742015839,298808,crimv3srv042,10.141.0.36,518.4565742015839,0,18,"0_batch_size=512,bidirectional=False,dropout_lin=0.6963,dropout_lstm=0.66661,hidden_dim=8,learning_rate=0.010299,lstm_layers=2,lstm_output_dim=42,opt_step_size=3,weight_decay=6.9269e-05",0.010299215174801398,512,False,2,8,42,0.6666148974387426,0.696298053744783,3,6.926885645718612e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00001,0.5490939617156982,0.5993759632110596,0.8490751385688782,0.8576030135154724,0.9493576288223267,0.8405426740646362,40.31644940376282,True,,,50,e5644e194cc341a8ace8f804ff10eff5,2021-09-23_20-10-18,1632417018,2080.6491644382477,298829,crimv3srv042,10.141.0.36,2080.6491644382477,0,50,"1_batch_size=256,bidirectional=False,dropout_lin=0.84952,dropout_lstm=0.41253,hidden_dim=32,learning_rate=1.7008e-06,lstm_layers=1,lstm_output_dim=37,opt_step_size=19,weight_decay=0.00045627",1.700817769891575e-06,256,False,1,32,37,0.41253189441351545,0.8495177847681099,19,0.0004562709780245816,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00002,0.7867547869682312,0.0,0.27676668763160706,0.0,0.0,0.1199902892112732,22.855725526809692,True,,,50,692bb71a80ce4865a50a7fe2de82f53e,2021-09-23_20-30-22,1632418222,1196.77663564682,298811,crimv3srv042,10.141.0.36,1196.77663564682,0,50,"2_batch_size=2048,bidirectional=False,dropout_lin=0.9822,dropout_lstm=0.95476,hidden_dim=32,learning_rate=2.037e-06,lstm_layers=2,lstm_output_dim=85,opt_step_size=15,weight_decay=0.0021869",2.0369693351633774e-06,2048,False,2,32,85,0.9547599563418737,0.9822037117673054,15,0.002186920527586834,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00003,0.49849846959114075,0.0,0.7232332825660706,0.7232332825660706,1.0,0.607075572013855,23.946420192718506,True,,,30,4c90e91501b74758985ee7e506cbff1f,2021-09-23_20-43-15,1632418995,766.3468778133392,298828,crimv3srv042,10.141.0.36,766.3468778133392,0,30,"3_batch_size=2048,bidirectional=False,dropout_lin=0.85387,dropout_lstm=0.96225,hidden_dim=32,learning_rate=2.2538e-05,lstm_layers=2,lstm_output_dim=121,opt_step_size=4,weight_decay=0.00013432",2.2538116617558034e-05,2048,False,2,32,121,0.9622504521300694,0.8538741519718327,4,0.00013432261545057422,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00004,0.35797908902168274,0.6362844109535217,0.8609690070152283,0.8775480389595032,0.9391928911209106,0.8562478423118591,38.64750695228577,True,,,11,a2cd7311d1ed475fa80dcf9c0a677c7e,2021-09-23_20-51-36,1632419496,494.53774976730347,298791,crimv3srv042,10.141.0.36,494.53774976730347,0,11,"4_batch_size=256,bidirectional=False,dropout_lin=0.37588,dropout_lstm=0.23267,hidden_dim=32,learning_rate=0.0086377,lstm_layers=1,lstm_output_dim=54,opt_step_size=17,weight_decay=0.0012411",0.008637746626076548,256,False,1,32,54,0.23267105523269505,0.37587540687678067,17,0.0012411360823181886,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00005,0.4027845859527588,0.6384725570678711,0.8619850873947144,0.8723942637443542,0.9478058218955994,0.8560578227043152,35.09564995765686,True,,,50,896065cff3414602ae9dee5a76600e70,2021-09-23_21-21-48,1632421308,1806.4033980369568,298800,crimv3srv042,10.141.0.36,1806.4033980369568,0,50,"5_batch_size=2048,bidirectional=True,dropout_lin=0.61365,dropout_lstm=0.32847,hidden_dim=32,learning_rate=8.4527e-06,lstm_layers=2,lstm_output_dim=112,opt_step_size=9,weight_decay=0.00021755",8.452720799927174e-06,2048,True,2,32,112,0.32846974982307575,0.6136549351412431,9,0.00021754965454532442,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00006,0.5886836051940918,0.0,0.724952757358551,0.724952757358551,1.0,0.6093575358390808,81.52127051353455,True,,,13,42f8adade6144ea1beb85dee171b45a6,2021-09-23_21-39-46,1632422386,1071.96337723732,298789,crimv3srv042,10.141.0.36,1071.96337723732,0,13,"6_batch_size=128,bidirectional=True,dropout_lin=0.64537,dropout_lstm=0.46983,hidden_dim=8,learning_rate=0.092991,lstm_layers=2,lstm_output_dim=107,opt_step_size=7,weight_decay=0.00015222",0.09299130775889675,128,True,2,8,107,0.46983285493787685,0.6453669918345835,7,0.0001522226554902528,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00007,0.5100395083427429,0.0,0.724952757358551,0.724952757358551,1.0,0.6093575358390808,80.92348837852478,True,,,13,962d5af7f4ba4e63a32ca3157e97265d,2021-09-23_21-57-57,1632423477,1085.1215193271637,298787,crimv3srv042,10.141.0.36,1085.1215193271637,0,13,"7_batch_size=128,bidirectional=True,dropout_lin=0.81944,dropout_lstm=0.92585,hidden_dim=8,learning_rate=0.013218,lstm_layers=2,lstm_output_dim=128,opt_step_size=8,weight_decay=1.9099e-05",0.013217717821615915,128,True,2,8,128,0.9258513516801015,0.8194400352052108,8,1.9098724513536516e-05,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00008,0.5166136026382446,0.17081022262573242,0.734436571598053,0.7314740419387817,1.0,0.6324335336685181,22.304702281951904,True,,,20,a89fa4cfcb314dcc947ab413bb4eb312,2021-09-23_22-06-36,1632423996,513.4317944049835,298810,crimv3srv042,10.141.0.36,513.4317944049835,0,20,"8_batch_size=1024,bidirectional=False,dropout_lin=0.95253,dropout_lstm=0.17016,hidden_dim=8,learning_rate=0.00069347,lstm_layers=1,lstm_output_dim=107,opt_step_size=13,weight_decay=0.0051972",0.0006934662130112293,1024,False,1,8,107,0.17015929106475836,0.9525266501303717,13,0.005197183367678898,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00009,0.34130340814590454,0.6456567645072937,0.863368809223175,0.8857783079147339,0.9315783977508545,0.860103189945221,28.8494553565979,True,,,7,e70b7d0dd9914e78b216367acafd37ce,2021-09-23_22-11-04,1632424264,261.14758586883545,298795,crimv3srv042,10.141.0.36,261.14758586883545,0,7,"9_batch_size=512,bidirectional=True,dropout_lin=0.16114,dropout_lstm=0.68214,hidden_dim=16,learning_rate=0.0012048,lstm_layers=1,lstm_output_dim=117,opt_step_size=13,weight_decay=0.0011346",0.001204753777068169,512,True,1,16,117,0.6821366818554295,0.16114101160788585,13,0.0011345785899737142,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00010,0.3443521559238434,0.6399648785591125,0.8625355362892151,0.8727192878723145,0.9482231736183167,0.8566257953643799,21.544358491897583,True,,,39,df03fb2cb2e443429105f6a328122a04,2021-09-23_22-26-18,1632425178,907.5311379432678,298798,crimv3srv042,10.141.0.36,907.5311379432678,0,39,"10_batch_size=2048,bidirectional=False,dropout_lin=0.1264,dropout_lstm=0.49167,hidden_dim=8,learning_rate=0.00053866,lstm_layers=2,lstm_output_dim=75,opt_step_size=4,weight_decay=0.00092383",0.000538664868354333,2048,False,2,8,75,0.49166501449452327,0.12640032860645678,4,0.0009238270632359399,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00011,0.3644372522830963,0.6398440599441528,0.8630788922309875,0.8633360862731934,0.9631985425949097,0.8546208739280701,28.374563932418823,True,,,6,38718abcf2f04f04b54ee80ed4bbd0eb,2021-09-23_22-30-07,1632425407,222.53162384033203,298812,crimv3srv042,10.141.0.36,222.53162384033203,0,6,"11_batch_size=1024,bidirectional=True,dropout_lin=0.62493,dropout_lstm=0.12536,hidden_dim=32,learning_rate=0.0015827,lstm_layers=1,lstm_output_dim=130,opt_step_size=17,weight_decay=0.0082199",0.001582684010876695,1024,True,1,32,130,0.12536438624849944,0.6249338053201258,17,0.008219925907491864,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00012,0.33969351649284363,0.6444482803344727,0.8649103045463562,0.8716691732406616,0.9540351033210754,0.858366847038269,25.567320585250854,True,,,38,8df4bb9d588b4c899fed8916b9b5752b,2021-09-23_22-47-23,1632426443,1026.7725954055786,298822,crimv3srv042,10.141.0.36,1026.7725954055786,0,38,"12_batch_size=512,bidirectional=False,dropout_lin=0.30608,dropout_lstm=0.70473,hidden_dim=8,learning_rate=9.5829e-05,lstm_layers=1,lstm_output_dim=13,opt_step_size=3,weight_decay=0.00045805",9.58286656841353e-05,512,False,1,8,13,0.7047261201689565,0.30608070701065027,3,0.00045804673278792977,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
0bc61_00013,0.3748426139354706,0.6123653054237366,0.8536391258239746,0.8453695178031921,0.9768229722976685,0.8400402665138245,150.17662453651428,True,,,20,e2c500c4a3d34597abc6d025d80365e6,2021-09-23_23-39-17,1632429557,3108.30042886734,298807,crimv3srv042,10.141.0.36,3108.30042886734,0,20,"13_batch_size=64,bidirectional=False,dropout_lin=0.70964,dropout_lstm=0.19504,hidden_dim=64,learning_rate=0.0043295,lstm_layers=2,lstm_output_dim=44,opt_step_size=14,weight_decay=0.0017325",0.0043295126797765785,64,False,2,64,44,0.1950434483542185,0.7096401719224465,14,0.0017324902338093891,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0]
