,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.35943934321403503,0.35943934321403503,0.8535189032554626,0.8597891330718994,0.9519069194793701,0.8455135226249695,0.6164683699607849,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
1,0.3575233817100525,0.3575233817100525,0.8545179963111877,0.8602472543716431,0.9528589248657227,0.8465189337730408,0.6192091107368469,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
2,0.355241984128952,0.355241984128952,0.8527907729148865,0.8512051105499268,0.9642122387886047,0.8421842455863953,0.6138125658035278,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
3,0.36054107546806335,0.36054107546806335,0.8488196730613708,0.8445854783058167,0.9683374762535095,0.836388349533081,0.6027436852455139,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
4,0.35676825046539307,0.35676825046539307,0.8509110808372498,0.8470075130462646,0.9678792357444763,0.8390819430351257,0.6086833477020264,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
5,0.3829299509525299,0.3829299509525299,0.8544164299964905,0.863625168800354,0.9475465416908264,0.8473713397979736,0.6196826696395874,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
6,0.3612869679927826,0.3612869679927826,0.8512327671051025,0.8501052856445312,0.9633660912513733,0.8404638171195984,0.6093380451202393,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
7,0.38384175300598145,0.38384175300598145,0.8547974228858948,0.8701185584068298,0.9385438561439514,0.8493587970733643,0.6227542161941528,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
8,0.3557361662387848,0.3557361662387848,0.851681649684906,0.8512799739837646,0.9622259736061096,0.8412527441978455,0.6106016635894775,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
9,0.3556693196296692,0.3556693196296692,0.8532226085662842,0.8598517775535583,0.9513192772865295,0.8452728390693665,0.615695595741272,onehead,10min_notcentered,tsfresh,exp_onehead_tsfresh_10min_notcentered_n20
