trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.use_cnn,config.cnn_kernel_size,config.featset,config.data_path
267e0_00000,7.833106994628906,0.0,0.28853994607925415,0.0,0.0,0.1292242556810379,71.09236145019531,6884.244140625,-2.7616350650787354,51.907973766326904,True,,,20,53ad8a6094a2408e82bac535adf08ceb,2021-09-27_17-47-50,1632754070,1168.2020030021667,240675,crimv3mgpu012,10.141.0.32,1168.2020030021667,0,20,"0_batch_size=2048,bidirectional=False,cnn_kernel_size=2,dropout_lin=0.95292,dropout_lstm=0.64584,hidden_dim=32,learning_rate=3.2485e-06,lstm_layers=1,lstm_output_dim=128,opt_step_size=1,weight_decay=0.00022523",3.2485313830266535e-06,2048,False,1,32,128,0.64584112924753,0.9529215422333325,1,0.00022523201555107265,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,tsfresh,10min_centered
267e0_00001,2.842496871948242,0.6199921369552612,0.851073145866394,0.8659221529960632,0.9360198974609375,0.8456510305404663,70.68363952636719,6759.17529296875,-2.7009339332580566,143.30292582511902,True,,,13,915838e620b64a96899192715835537f,2021-09-27_18-20-04,1632756004,1926.9277720451355,240692,crimv3mgpu012,10.141.0.32,1926.9277720451355,0,13,"1_batch_size=256,bidirectional=True,cnn_kernel_size=7,dropout_lin=0.35228,dropout_lstm=0.34571,hidden_dim=128,learning_rate=3.5455e-05,lstm_layers=1,lstm_output_dim=20,opt_step_size=2,weight_decay=9.8668e-05",3.5454897520020025e-05,256,True,1,128,20,0.34570851630691424,0.3522807473064733,2,9.8667522485379e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],7,tsfresh,10min_centered
267e0_00002,3.2269420623779297,0.5584505200386047,0.8293905258178711,0.8424715399742126,0.9356175065040588,0.8202887177467346,70.68363952636719,6759.17529296875,-2.7009339332580566,101.71639466285706,True,,,11,b30057973f56432894b5231ee0127faf,2021-09-27_18-40-39,1632757239,1220.7803411483765,240691,crimv3mgpu012,10.141.0.32,1220.7803411483765,0,11,"2_batch_size=128,bidirectional=False,cnn_kernel_size=7,dropout_lin=0.29662,dropout_lstm=0.62004,hidden_dim=16,learning_rate=0.02254,lstm_layers=2,lstm_output_dim=26,opt_step_size=5,weight_decay=0.0086733",0.022539635854189426,128,False,2,16,26,0.6200440661330977,0.2966202999535772,5,0.008673275625994825,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],7,tsfresh,10min_centered
267e0_00003,3.153196334838867,0.5716075301170349,0.8349250555038452,0.8368979692459106,0.9544470310211182,0.8229108452796936,70.68363952636719,6759.17529296875,-2.7009339332580566,122.40046620368958,True,,,7,751002d4278c49d1ab7f224538449bef,2021-09-27_18-57-40,1632758260,1011.2861051559448,240694,crimv3mgpu012,10.141.0.32,1011.2861051559448,0,7,"3_batch_size=256,bidirectional=True,cnn_kernel_size=10,dropout_lin=0.23492,dropout_lstm=0.92176,hidden_dim=64,learning_rate=1.5132e-05,lstm_layers=2,lstm_output_dim=43,opt_step_size=15,weight_decay=1.4878e-05",1.5132143281729162e-05,256,True,2,64,43,0.9217561242708754,0.23492039619768945,15,1.4878286557324789e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],10,tsfresh,10min_centered
267e0_00004,2.28975248336792,0.6264415383338928,0.8539503216743469,0.8632497191429138,0.9447243809700012,0.8475605249404907,70.66425323486328,6757.12890625,-2.698350191116333,378.6650757789612,True,,,15,2a4d989d07484e99897f91da426d4092,2021-09-27_20-38-58,1632764338,6071.642959117889,240704,crimv3mgpu012,10.141.0.32,6071.642959117889,0,15,"4_batch_size=32,bidirectional=True,cnn_kernel_size=8,dropout_lin=0.70384,dropout_lstm=0.48653,hidden_dim=64,learning_rate=0.00047024,lstm_layers=1,lstm_output_dim=38,opt_step_size=3,weight_decay=0.00059018",0.00047023847633011776,32,True,1,64,38,0.4865327169946191,0.7038381332003804,3,0.0005901843867355196,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],8,tsfresh,10min_centered
267e0_00005,3.7740745544433594,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,70.54346466064453,6743.0595703125,-2.6844899654388428,50.07775402069092,True,,,20,9e803446f20049ac951d4d5b2b0db17a,2021-09-27_21-00-45,1632765645,1287.8866727352142,240658,crimv3mgpu012,10.141.0.32,1287.8866727352142,0,20,"5_batch_size=2048,bidirectional=False,cnn_kernel_size=7,dropout_lin=0.9462,dropout_lstm=0.9578,hidden_dim=8,learning_rate=0.008607,lstm_layers=2,lstm_output_dim=89,opt_step_size=6,weight_decay=0.0010948",0.008607037354623684,2048,False,2,8,89,0.9578028951677914,0.9462028930020141,6,0.0010948367386958262,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],7,tsfresh,10min_centered
267e0_00006,7.329662799835205,0.5229538679122925,0.8044175505638123,0.8635517358779907,0.8618143200874329,0.8045626878738403,70.68363952636719,6759.17529296875,-2.7009339332580566,77.89418458938599,True,,,20,47811342782049dca1814eb563b00d94,2021-09-27_21-26-39,1632767199,1547.043083190918,240695,crimv3mgpu012,10.141.0.32,1547.043083190918,0,20,"6_batch_size=256,bidirectional=False,cnn_kernel_size=5,dropout_lin=0.70442,dropout_lstm=0.63608,hidden_dim=16,learning_rate=1.7178e-06,lstm_layers=1,lstm_output_dim=19,opt_step_size=1,weight_decay=0.00061982",1.7177977263623665e-06,256,False,1,16,19,0.6360801681688458,0.7044180780828304,1,0.0006198164000708587,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],5,tsfresh,10min_centered
267e0_00007,2.2491614818573,0.5709916949272156,0.8335731625556946,0.8434325456619263,0.9407005310058594,0.8243177533149719,70.54346466064453,6743.0595703125,-2.6844899654388428,164.37459135055542,True,,,13,40351256f0894fe0ad0f6777461763b5,2021-09-27_22-08-42,1632769722,2510.0362322330475,240705,crimv3mgpu012,10.141.0.32,2510.0362322330475,0,13,"7_batch_size=2048,bidirectional=True,cnn_kernel_size=2,dropout_lin=0.047202,dropout_lstm=0.012011,hidden_dim=128,learning_rate=0.072486,lstm_layers=2,lstm_output_dim=108,opt_step_size=19,weight_decay=4.8851e-05",0.07248618923139416,2048,True,2,128,108,0.012010946748752915,0.04720243616717135,19,4.885067821058822e-05,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],2,tsfresh,10min_centered
267e0_00008,2.506432056427002,0.5688912868499756,0.8092451691627502,0.9019501209259033,0.8217411637306213,0.8142889142036438,70.68305206298828,6758.9521484375,-2.7011220455169678,182.56659984588623,True,,,18,4a5124aab88a4546ba5153c2851500d0,2021-09-27_23-07-32,1632773252,3513.976659297943,240693,crimv3mgpu012,10.141.0.32,3513.976659297943,0,18,"8_batch_size=64,bidirectional=True,cnn_kernel_size=3,dropout_lin=0.67724,dropout_lstm=0.79818,hidden_dim=8,learning_rate=0.00076269,lstm_layers=2,lstm_output_dim=117,opt_step_size=18,weight_decay=0.00021765",0.0007626850987824754,64,True,2,8,117,0.798180379663445,0.677242683910373,18,0.00021764760525735813,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],3,tsfresh,10min_centered
267e0_00009,3.1959149837493896,0.5552851557731628,0.8177350163459778,0.8725001215934753,0.8716229200363159,0.8178026676177979,70.66425323486328,6757.12890625,-2.698350191116333,349.6321806907654,True,,,7,d6ce5f3e8cc44f47878ff77b19299f52,2021-09-27_23-44-09,1632775449,2178.2539093494415,240687,crimv3mgpu012,10.141.0.32,2178.2539093494415,0,7,"9_batch_size=32,bidirectional=False,cnn_kernel_size=6,dropout_lin=0.26385,dropout_lstm=0.84669,hidden_dim=16,learning_rate=0.025377,lstm_layers=1,lstm_output_dim=18,opt_step_size=13,weight_decay=0.00034198",0.025377084549575595,32,False,1,16,18,0.8466929378966471,0.2638474963166194,13,0.0003419836649213646,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.L1Loss'>]","[0.9, 0.1]",[True],6,tsfresh,10min_centered
