,main_y_loss,percentage_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,heads,win,featset,exp_name
0,0.28574103116989136,13.427196502685547,1.011610984802246,0.8877343535423279,0.9063239693641663,0.9481648802757263,0.8848422169685364,0.6900636553764343,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
1,0.28708478808403015,15.450634956359863,1.1246455907821655,0.8886816501617432,0.8984252214431763,0.959960401058197,0.8841795325279236,0.6895366907119751,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
2,0.2896096408367157,15.680315971374512,1.1397168636322021,0.8883593678474426,0.8967092633247375,0.961785078048706,0.8835253715515137,0.6881991624832153,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
3,0.3034076392650604,14.615562438964844,1.0939416885375977,0.8808398246765137,0.8781974911689758,0.976382851600647,0.8720458149909973,0.6644527316093445,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
4,0.2875618040561676,15.432239532470703,1.1240798234939575,0.8892871141433716,0.9028227925300598,0.9550336003303528,0.8856074213981628,0.6925792694091797,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
5,0.30464252829551697,14.630332946777344,1.0959234237670898,0.8809863328933716,0.8835141658782959,0.968901515007019,0.873686671257019,0.6648780107498169,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
6,0.2916436195373535,14.528411865234375,1.0780136585235596,0.8862597942352295,0.8978638648986816,0.9570668935775757,0.8818599581718445,0.6828509569168091,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
7,0.28667426109313965,13.203246116638184,1.0001229047775269,0.8893749713897705,0.9059543609619141,0.9510844349861145,0.8862714171409607,0.6940433382987976,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
8,0.2883695363998413,13.321331024169922,1.008246660232544,0.8869824409484863,0.9005594849586487,0.9545643925666809,0.8830661773681641,0.6857133507728577,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
9,0.28986117243766785,12.988541603088379,0.9912741780281067,0.8907226324081421,0.9007019400596619,0.9599864482879639,0.8865042924880981,0.6957018971443176,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
10,0.2878624498844147,13.451828956604004,1.0149754285812378,0.8878710865974426,0.895693838596344,0.9624237418174744,0.8828623294830322,0.6866055727005005,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
11,0.28925278782844543,14.638379096984863,1.0818285942077637,0.8899219036102295,0.899799644947052,0.9599864482879639,0.8855918645858765,0.6932830810546875,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
12,0.28810518980026245,13.105316162109375,0.9960651397705078,0.8883398175239563,0.9025177955627441,0.9540169835090637,0.8846851587295532,0.6899948716163635,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
13,0.29003942012786865,15.359275817871094,1.122389793395996,0.8875195384025574,0.9029837846755981,0.9521792531013489,0.884027361869812,0.688056468963623,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
14,0.2869955003261566,13.483431816101074,1.0159021615982056,0.8888476490974426,0.9029079675674438,0.9542646408081055,0.8852229118347168,0.691464364528656,73.8796157836914,6840.26708984375,-3.800633192062378,twoheads,40min_centered,raw,exp_twoheads_raw_40min_centered_n20
