,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.3120664060115814,0.3120664060115814,0.8743348717689514,0.8842135071754456,0.9609330296516418,0.8668078184127808,0.6297848224639893,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
1,0.31232061982154846,0.31232061982154846,0.8753191232681274,0.8861116766929626,0.9597437381744385,0.8682366609573364,0.6333566904067993,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
2,0.30888333916664124,0.30888333916664124,0.8765958547592163,0.8870906829833984,0.9602935910224915,0.8696449995040894,0.637385904788971,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
3,0.319649875164032,0.319649875164032,0.8720447421073914,0.8822237253189087,0.9602935910224915,0.8641918301582336,0.6224046945571899,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
4,0.31424885988235474,0.31424885988235474,0.8733212947845459,0.8858993649482727,0.9570326805114746,0.8664195537567139,0.6276301741600037,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
5,0.31071677803993225,0.31071677803993225,0.8757479190826416,0.8864991664886475,0.959846019744873,0.868726909160614,0.6347345113754272,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
6,0.3094072937965393,0.3094072937965393,0.875309407711029,0.8868502378463745,0.958695113658905,0.8684422373771667,0.6336387991905212,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
7,0.31606945395469666,0.31606945395469666,0.8732433915138245,0.8825103044509888,0.9617002010345459,0.8653287887573242,0.6259826421737671,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
8,0.30969980359077454,0.30969980359077454,0.8757869005203247,0.8865867257118225,0.9597821235656738,0.868786633014679,0.6348810195922852,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
9,0.31179264187812805,0.31179264187812805,0.8737697005271912,0.8847141861915588,0.959372878074646,0.8664624691009521,0.6283684372901917,onehead,40min_notcentered,tsfresh,exp_onehead_tsfresh_40min_notcentered_n20
