,main_y_loss,percentage_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,heads,win,featset,exp_name
0,0.29848015308380127,0.06841982156038284,0.20299121737480164,0.8791434168815613,0.8907966017723083,0.9509896039962769,0.875048816204071,0.6808533072471619,0.17864646017551422,0.06841982901096344,0.5910655856132507,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
1,0.2993163466453552,0.07025782763957977,0.20424312353134155,0.8765300512313843,0.8805578947067261,0.9612082242965698,0.8705174326896667,0.6718911528587341,0.1895061731338501,0.07025780528783798,0.5800803303718567,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
2,0.3008902072906494,0.07083264738321304,0.20540226995944977,0.8766101002693176,0.890047550201416,0.948054313659668,0.8726015090942383,0.6742546558380127,0.19251017272472382,0.07083263248205185,0.5766445994377136,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
3,0.29856979846954346,0.06980317831039429,0.20361784100532532,0.8793034553527832,0.8925114274024963,0.9489068984985352,0.8755202293395996,0.6817706227302551,0.19154134392738342,0.06980317085981369,0.5827975869178772,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
4,0.2977057099342346,0.07615573704242706,0.20574887096881866,0.879987895488739,0.8903366327285767,0.9529383182525635,0.8757286667823792,0.6828773021697998,0.20929618179798126,0.07615572959184647,0.5448293685913086,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
5,0.3006259799003601,0.06892845034599304,0.20445704460144043,0.8780767321586609,0.8918377161026001,0.9479081630706787,0.8742771744728088,0.6784958839416504,0.18230922520160675,0.06892845034599304,0.5880256295204163,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
6,0.2981780469417572,0.06859730929136276,0.2028878629207611,0.8784056305885315,0.88950115442276,0.9516107439994812,0.8741252422332764,0.6786167621612549,0.1818723827600479,0.06859730929136276,0.5900048613548279,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
7,0.3023044168949127,0.06886626034975052,0.20541337132453918,0.8783167600631714,0.8844027519226074,0.9585652351379395,0.8729931712150574,0.6772493124008179,0.18523533642292023,0.0688663199543953,0.5883970260620117,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
8,0.29707565903663635,0.06829001009464264,0.20211565494537354,0.877445638179779,0.8815880417823792,0.9611838459968567,0.8715813159942627,0.6745038032531738,0.18310518562793732,0.06829003989696503,0.5918413400650024,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
9,0.29738301038742065,0.0683167576789856,0.20230649411678314,0.8804324269294739,0.8927214741706848,0.9503806233406067,0.8765883445739746,0.684664249420166,0.18244273960590363,0.06831680238246918,0.5916813611984253,twoheads,20min_centered,tsfresh,exp_twoheads_tsfresh_20min_centered_n20
