,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.347696989774704,0.347696989774704,0.8575024008750916,0.8668519854545593,0.9467422962188721,0.8512109518051147,0.6317137479782104,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
1,0.350374311208725,0.350374311208725,0.8574007153511047,0.8631184697151184,0.9521885514259338,0.8501623868942261,0.6306794285774231,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
2,0.350454181432724,0.350454181432724,0.856917679309845,0.8650375604629517,0.9484907388687134,0.8502363562583923,0.6297947764396667,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
3,0.3509864807128906,0.3509864807128906,0.8574684858322144,0.8654940724372864,0.9487152099609375,0.8508399128913879,0.631309986114502,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
4,0.36121776700019836,0.36121776700019836,0.8571803569793701,0.8705019354820251,0.9408352375030518,0.8518005013465881,0.6319702863693237,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
5,0.35724082589149475,0.35724082589149475,0.8538249135017395,0.88117915391922,0.9202906489372253,0.8510521054267883,0.6289827227592468,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
6,0.348951131105423,0.348951131105423,0.8557483553886414,0.8625751733779907,0.9502747058868408,0.848560631275177,0.6262592673301697,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
7,0.3530661165714264,0.3530661165714264,0.8575024008750916,0.8654525876045227,0.9488333463668823,0.8508593440055847,0.6313880681991577,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
8,0.35227420926094055,0.35227420926094055,0.8547824025154114,0.8634293675422668,0.9473802447319031,0.8479358553886414,0.6239495873451233,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
9,0.35049718618392944,0.35049718618392944,0.8567821383476257,0.8691273927688599,0.942193865776062,0.85112464427948,0.6305502653121948,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
10,0.35334402322769165,0.35334402322769165,0.8559601902961731,0.861549973487854,0.9521885514259338,0.8484705686569214,0.6266321539878845,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
11,0.3495655953884125,0.3495655953884125,0.8567736744880676,0.8672927021980286,0.9448874592781067,0.8506743311882019,0.62999027967453,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
12,0.37153881788253784,0.37153881788253784,0.8567566871643066,0.8683363199234009,0.9433162212371826,0.8509129881858826,0.6302464604377747,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
13,0.34942400455474854,0.34942400455474854,0.8574515581130981,0.8642114400863647,0.9506173133850098,0.8504948616027832,0.6310047507286072,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
14,0.34932413697242737,0.34932413697242737,0.8571465015411377,0.8667914867401123,0.9462460875511169,0.8508807420730591,0.6307969093322754,onehead,10min_centered,raw,exp_onehead_raw_10min_centered_n3
