trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9e0a5_00000,0.2463620901107788,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.31454166769981384,0.1188514307141304,0.13946174085140228,62.18365240097046,True,,,30,f7fcca2b80af4a7d923897314a99b381,2021-11-04_01-05-04,1635977104,1920.992969751358,161702,crimv3mgpu022,10.141.0.28,1920.992969751358,0,30,"0_batch_size=256,bidirectional=True,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.61804,dropout_lstm=0.8531,hidden_dim=8,learning_rate=3.3902e-06,lstm_layers=1,lstm_output_dim=227,main_weight=0.39222,opt_step_size=1",3.390186650269824e-06,256,True,1,8,227,0.8530981917767214,0.61804474181346,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.39221515056037803,0,8
9e0a5_00001,0.10413428395986557,0.4221678674221039,0.802094578742981,0.8221811652183533,0.9365793466567993,0.7834439873695374,0.2517912983894348,0.09899353235960007,0.28324195742607117,284.4600007534027,True,,,30,75b920f7a6404e689e323939a9926265,2021-11-04_03-28-38,1635985718,8606.50311589241,161524,crimv3mgpu022,10.141.0.28,8606.50311589241,0,30,"1_batch_size=64,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.65519,dropout_lstm=0.62484,hidden_dim=64,learning_rate=2.2028e-06,lstm_layers=2,lstm_output_dim=255,main_weight=0.014455,opt_step_size=12",2.202837678928284e-06,64,False,2,64,255,0.6248350001026048,0.6551882013498123,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.014455225666043292,2,3
9e0a5_00002,0.40324002504348755,0.3900154232978821,0.7824896574020386,0.8292760252952576,0.8911277055740356,0.7731752395629883,0.36700549721717834,0.150862455368042,-0.09231264144182205,262.1673767566681,True,,,30,624fdb5bca0a49dc8a6ccc91f53246aa,2021-11-04_05-40-49,1635993649,7922.682368993759,161441,crimv3mgpu022,10.141.0.28,7922.682368993759,0,30,"2_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.76855,dropout_lstm=0.39249,hidden_dim=128,learning_rate=6.0174e-06,lstm_layers=2,lstm_output_dim=44,main_weight=0.64341,opt_step_size=10",6.0174023442798455e-06,1024,True,2,128,44,0.39249108430627866,0.7685516070812687,10,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6434119829034677,3,8
9e0a5_00003,0.1647219955921173,0.5282945036888123,0.8271374702453613,0.8675667643547058,0.9059715270996094,0.8230651617050171,0.23083335161209106,0.08301806449890137,0.39891156554222107,120.1525297164917,True,,,18,7fc99ddcb5404b0cb0838e54b7fcfa11,2021-11-04_06-23-03,1635996183,2526.2321498394012,161647,crimv3mgpu022,10.141.0.28,2526.2321498394012,0,18,"3_batch_size=256,bidirectional=True,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.53839,dropout_lstm=0.97021,hidden_dim=16,learning_rate=0.00035994,lstm_layers=1,lstm_output_dim=44,main_weight=0.2501,opt_step_size=1",0.0003599417474778782,256,True,1,16,44,0.9702128804390113,0.5383906895205584,1,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.2501018499217903,3,4
9e0a5_00004,0.23875100910663605,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.2849786579608917,0.12105175107717514,0.12353045493364334,891.5677602291107,True,,,25,901ef886558c4b5784174d2eb9c03d16,2021-11-04_12-34-27,1636018467,22276.30233168602,161613,crimv3mgpu022,10.141.0.28,22276.30233168602,0,25,"4_batch_size=16,bidirectional=True,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.85354,dropout_lstm=0.66809,hidden_dim=64,learning_rate=0.00045282,lstm_layers=2,lstm_output_dim=82,main_weight=0.29512,opt_step_size=12",0.00045282426820862225,16,True,2,64,82,0.6680859550423085,0.853537418977756,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.2951238766945893,2,4
9e0a5_00005,0.12330201268196106,0.5799848437309265,0.8507270812988281,0.8623040914535522,0.951284646987915,0.8412186503410339,0.19914333522319794,0.07191120833158493,0.47933027148246765,103.52576756477356,True,,,27,119978f48752457ea7ce7cc8d0705039,2021-11-04_13-23-16,1636021396,2921.087563753128,161614,crimv3mgpu022,10.141.0.28,2921.087563753128,0,27,"5_batch_size=512,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.41636,dropout_lstm=0.052547,hidden_dim=8,learning_rate=0.00096119,lstm_layers=1,lstm_output_dim=76,main_weight=0.17633,opt_step_size=17",0.0009611931954901137,512,True,1,8,76,0.05254726956472966,0.4163613239127436,17,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.17632576071525308,3,7
9e0a5_00006,0.4082852900028229,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.2996402680873871,0.13228744268417358,0.042178925126791,80.36459064483643,True,,,30,75ad1424a1f342b88b6a1d1b02ae2524,2021-11-04_14-03-45,1636023825,2423.833866596222,161686,crimv3mgpu022,10.141.0.28,2423.833866596222,0,30,"6_batch_size=1024,bidirectional=False,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.91662,dropout_lstm=0.92313,hidden_dim=8,learning_rate=7.1042e-05,lstm_layers=1,lstm_output_dim=230,main_weight=0.66745,opt_step_size=14",7.104241470310244e-05,1024,False,1,8,230,0.9231301369117298,0.9166161677076337,14,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6674523844170802,2,7
9e0a5_00007,0.5560410022735596,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.3721935451030731,0.15740104019641876,-0.13965488970279694,61.09631085395813,True,,,30,8a34a0218b3643fcbe2bf29cca4c5bd0,2021-11-04_14-35-03,1636025703,1871.943596124649,161526,crimv3mgpu022,10.141.0.28,1871.943596124649,0,30,"7_batch_size=1024,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.88915,dropout_lstm=0.99324,hidden_dim=16,learning_rate=4.466e-06,lstm_layers=1,lstm_output_dim=221,main_weight=0.89264,opt_step_size=15",4.466039906958626e-06,1024,False,1,16,221,0.9932393607316153,0.889147522630655,15,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8926442421010888,1,5
9e0a5_00008,0.3456365466117859,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.2704930901527405,0.10549499094486237,0.23616839945316315,85.61489844322205,True,,,6,69d6094b964246ef9ba32484ccd7dfbd,2021-11-04_14-44-30,1636026270,562.2550611495972,161547,crimv3mgpu022,10.141.0.28,562.2550611495972,0,6,"8_batch_size=256,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.76895,dropout_lstm=0.48217,hidden_dim=8,learning_rate=0.018316,lstm_layers=2,lstm_output_dim=225,main_weight=0.62992,opt_step_size=12",0.018315893276239593,256,False,2,8,225,0.4821723181772629,0.7689519096011449,12,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6299202391950823,1,4
9e0a5_00009,0.5922032594680786,0.0,0.2559419572353363,0.0,0.0,0.10431418567895889,0.515776515007019,0.3189482092857361,-1.3093297481536865,134.56529831886292,True,,,30,5f0fcd37876e406993074d2857aef9c9,2021-11-04_15-51-46,1636030306,4030.4558589458466,161701,crimv3mgpu022,10.141.0.28,4030.4558589458466,0,30,"9_batch_size=2048,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.71651,dropout_lstm=0.43238,hidden_dim=128,learning_rate=1.0488e-05,lstm_layers=1,lstm_output_dim=111,main_weight=0.6925,opt_step_size=6",1.0488095261990365e-05,2048,True,1,128,111,0.4323804200582356,0.7165149664437389,6,"['main_y', 'percentage_y']",['main_y'],['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6924971377277502,2,10
