,main_y_loss,loss,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_main_y,heads,win,featset,exp_name
0,0.36458924412727356,0.36458924412727356,0.7485722899436951,0.7485722899436951,1.0,0.6409348845481873,0.0,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
1,0.287992924451828,0.287992924451828,0.8849084973335266,0.904213547706604,0.9465201497077942,0.8819157481193542,0.6826775074005127,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
2,0.28811341524124146,0.28811341524124146,0.88548344373703,0.900185763835907,0.952651858329773,0.8816649317741394,0.6823564767837524,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
3,0.28737014532089233,0.28737014532089233,0.8853275179862976,0.9056968092918396,0.9452312588691711,0.8825675249099731,0.6844460964202881,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
4,0.2903549075126648,0.2903549075126648,0.88517165184021,0.9039443731307983,0.9472622275352478,0.8821046948432922,0.6832051277160645,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
5,0.28830835223197937,0.28830835223197937,0.8856393694877625,0.900885820388794,0.9519619345664978,0.8819448351860046,0.6830413937568665,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
6,0.2904157042503357,0.2904157042503357,0.8865652084350586,0.8997816443443298,0.9548129439353943,0.8825669884681702,0.6850212812423706,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
7,0.28763601183891296,0.28763601183891296,0.8862825632095337,0.9009466171264648,0.9528471231460571,0.8825411200523376,0.6847269535064697,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
8,0.28526467084884644,0.28526467084884644,0.8866918683052063,0.9047122597694397,0.9485380053520203,0.8836286067962646,0.6873740553855896,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
9,0.2861338257789612,0.2861338257789612,0.8857368230819702,0.9037328958511353,0.948381781578064,0.8825786709785461,0.6845242977142334,onehead,40min_centered,tsfresh,exp_onehead_tsfresh_40min_centered_n20
